Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
1,-1.77686e-05,1.20571e-05,3.60694e-05,5.35024e-05,3.00026e-05,2.42801e-06
2,-1.45979e-05,3.37384e-06,3.65638e-05,5.04205e-05,2.68595e-05,9.04971e-07
3,3.77131e-06,6.90262e-07,4.49846e-05,5.00966e-05,2.04167e-05,6.29967e-06
4,7.76274e-06,5.71415e-06,4.77333e-05,5.12362e-05,1.8379e-05,1.08433e-05
5,1.11257e-06,1.06514e-05,4.37837e-05,5.50695e-05,2.4309e-05,1.34558e-05
6,1.82189e-06,1.29066e-05,3.90856e-05,5.72957e-05,3.37689e-05,1.58249e-05
7,7.96318e-06,1.58331e-05,3.68972e-05,5.4137e-05,3.71939e-05,1.72372e-05
8,7.71402e-06,1.86604e-05,3.65763e-05,4.62956e-05,3.38116e-05,1.72283e-05
9,-6.22952e-06,1.91258e-05,2.97729e-05,4.17019e-05,3.20652e-05,1.46519e-05
10,-1.9108e-05,1.72644e-05,2.17721e-05,4.57715e-05,2.90155e-05,1.19075e-05
11,-1.52129e-05,1.66081e-05,2.58404e-05,5.23016e-05,1.99853e-05,1.2868e-05
12,-1.06768e-06,1.85024e-05,3.85915e-05,5.62935e-05,1.38543e-05,1.62606e-05
13,7.3291e-06,1.98217e-05,4.79336e-05,5.77508e-05,1.82635e-05,1.75649e-05
14,3.47333e-06,1.65634e-05,4.92567e-05,5.5764e-05,2.7683e-05,1.59073e-05
15,-1.1192e-05,7.9218e-06,4.15499e-05,5.09214e-05,3.36744e-05,1.23363e-05
16,-2.51128e-05,-1.16041e-06,3.08898e-05,4.83654e-05,3.0889e-05,9.49417e-06
17,-2.39646e-05,-4.21277e-06,2.99997e-05,5.00844e-05,2.13011e-05,1.09248e-05
18,-1.11107e-05,-2.12411e-06,3.92963e-05,5.09493e-05,1.59499e-05,1.66747e-05
19,-2.35244e-06,1.92577e-06,4.63962e-05,4.70942e-05,2.05343e-05,2.06447e-05
20,-6.23373e-06,6.1204e-06,4.52752e-05,4.19107e-05,2.88142e-05,1.76393e-05
21,-1.83995e-05,5.92789e-06,3.65556e-05,4.135e-05,3.28589e-05,1.00201e-05
22,-2.66436e-05,5.37099e-07,2.5253e-05,4.6223e-05,3.01053e-05,5.74082e-06
23,-1.91939e-05,-2.48093e-06,2.29491e-05,4.98736e-05,2.31841e-05,9.52583e-06
24,-8.2132e-07,1.45893e-06,3.21863e-05,4.93535e-05,2.10201e-05,1.53794e-05
25,1.05614e-05,8.87145e-06,4.07309e-05,4.87888e-05,2.69978e-05,1.63743e-05
26,7.68942e-06,1.61045e-05,3.9985e-05,4.82106e-05,3.28645e-05,1.42194e-05
27,-7.89647e-06,1.91921e-05,3.21276e-05,4.6079e-05,3.44604e-05,1.06892e-05
28,-2.84473e-05,1.61692e-05,2.28452e-05,4.49864e-05,3.34244e-05,6.24223e-06
29,-2.75076e-05,1.20312e-05,2.41296e-05,4.63629e-05,2.79624e-05,6.47032e-06
30,-5.91222e-06,1.13166e-05,3.60402e-05,5.0582e-05,2.28826e-05,9.76926e-06
31,6.28346e-06,1.38121e-05,4.55058e-05,5.36946e-05,2.58108e-05,1.09991e-05
32,8.35227e-06,1.53543e-05,5.04626e-05,5.29912e-05,3.33791e-05,1.20168e-05
33,1.02642e-05,1.30969e-05,5.13395e-05,5.08536e-05,3.63081e-05,1.14606e-05
34,1.36011e-05,1.33275e-05,4.77194e-05,4.77319e-05,3.58155e-05,8.59068e-06
35,1.22159e-05,1.6971e-05,4.32377e-05,4.50597e-05,3.80011e-05,9.0856e-06
36,-1.39063e-06,1.75036e-05,3.69329e-05,4.36607e-05,3.94312e-05,1.02404e-05
37,-1.2091e-05,1.22275e-05,3.43399e-05,4.31151e-05,3.23529e-05,9.76863e-06
38,-5.02149e-06,4.69948e-06,4.14115e-05,4.33855e-05,2.111e-05,1.12096e-05
39,1.04796e-05,4.40574e-07,5.10538e-05,4.29273e-05,1.93427e-05,1.5354e-05
40,1.79082e-05,3.47744e-06,5.56828e-05,4.2177e-05,2.8046e-05,1.92534e-05
41,1.20427e-05,1.19575e-05,5.39113e-05,4.15606e-05,3.63746e-05,1.99442e-05
42,-6.30849e-06,1.8959e-05,4.48492e-05,4.15386e-05,3.83976e-05,1.68448e-05
43,-2.27969e-05,2.02254e-05,3.47446e-05,4.40538e-05,3.44474e-05,1.29733e-05
44,-1.98059e-05,1.65788e-05,3.45757e-05,4.94561e-05,2.76817e-05,1.39964e-05
45,-2.95242e-06,1.23665e-05,4.37492e-05,5.57753e-05,2.61218e-05,2.02876e-05
46,7.48927e-06,1.33352e-05,5.17475e-05,6.0295e-05,3.23138e-05,2.66322e-05
47,4.6897e-06,1.9123e-05,5.17911e-05,6.1436e-05,3.72937e-05,2.85918e-05
48,-5.5269e-06,2.20429e-05,4.4445e-05,5.89599e-05,3.61337e-05,2.53023e-05
49,-1.35461e-05,1.84261e-05,3.46855e-05,5.54088e-05,3.14278e-05,2.08218e-05
50,-8.36589e-06,1.29053e-05,3.22569e-05,5.37558e-05,2.48738e-05,2.12873e-05
51,5.7463e-06,1.14178e-05,4.01506e-05,5.53866e-05,2.19012e-05,2.61273e-05
52,1.15028e-05,1.50848e-05,4.74606e-05,5.69432e-05,2.74477e-05,2.91115e-05
53,1.61672e-06,2.12425e-05,4.49762e-05,5.38736e-05,3.41936e-05,2.81072e-05
54,-1.72663e-05,2.50246e-05,3.41562e-05,5.11641e-05,3.40921e-05,2.40977e-05
55,-3.17108e-05,2.20232e-05,2.32374e-05,5.55438e-05,2.82406e-05,1.70111e-05
56,-2.35235e-05,1.45492e-05,2.36487e-05,6.14761e-05,2.07633e-05,1.20787e-05
57,-2.27539e-06,1.02581e-05,3.28546e-05,6.08878e-05,1.71825e-05,1.22918e-05
58,3.76558e-06,1.00283e-05,3.88137e-05,5.51251e-05,2.09719e-05,1.5256e-05
59,-2.51442e-06,1.02883e-05,4.3906e-05,5.08416e-05,2.86546e-05,1.88445e-05
60,-5.88629e-06,9.66581e-06,4.90148e-05,5.06145e-05,3.23324e-05,1.86208e-05
61,-5.94793e-06,1.06688e-05,4.79114e-05,5.20121e-05,3.18848e-05,1.47891e-05
62,-7.26386e-06,1.33247e-05,3.97207e-05,5.23483e-05,3.30248e-05,1.06182e-05
63,-1.67904e-05,1.2627e-05,2.76286e-05,5.07992e-05,3.50861e-05,4.67584e-06
64,-2.54528e-05,8.21174e-06,2.282e-05,4.92243e-05,3.0456e-05,1.35883e-06
65,-1.94711e-05,7.07432e-06,2.88261e-05,4.82829e-05,2.0509e-05,6.10774e-06
66,-6.82073e-06,1.11484e-05,3.80363e-05,4.84517e-05,1.70688e-05,1.29592e-05
67,-9.48488e-07,1.53826e-05,4.29864e-05,4.85782e-05,2.22361e-05,1.48998e-05
68,-3.89792e-06,1.74717e-05,4.12998e-05,4.69359e-05,2.75366e-05,1.29917e-05
69,-1.26381e-05,1.50709e-05,3.29004e-05,4.43187e-05,2.82062e-05,9.38049e-06
70,-1.90705e-05,8.57359e-06,2.3178e-05,4.33363e-05,2.45596e-05,6.83248e-06
71,-1.4021e-05,3.66708e-06,2.33768e-05,4.70177e-05,1.88485e-05,8.59277e-06
72,-1.03622e-06,3.62017e-06,3.55581e-05,5.37827e-05,1.66252e-05,1.40198e-05
73,6.75146e-06,7.17498e-06,4.76225e-05,5.86948e-05,2.1037e-05,1.85815e-05
74,3.21931e-06,1.21961e-05,4.73429e-05,5.98585e-05,2.6812e-05,1.80212e-05
75,-9.60409e-06,1.57584e-05,3.51019e-05,6.04529e-05,2.76371e-05,1.16724e-05
76,-2.25229e-05,1.64208e-05,2.26961e-05,6.23695e-05,2.41331e-05,4.29731e-06
77,-2.16574e-05,1.58677e-05,2.28942e-05,6.3493e-05,2.04609e-05,3.68762e-06
78,-6.72233e-06,1.42383e-05,3.35728e-05,6.16746e-05,2.3151e-05,1.00599e-05
79,7.12461e-06,1.24098e-05,4.27793e-05,5.87869e-05,3.28382e-05,1.58014e-05
80,7.8125e-06,1.36924e-05,4.38943e-05,5.75254e-05,3.74301e-05,1.69958e-05
81,-7.82443e-06,1.67447e-05,3.57417e-05,5.84816e-05,3.31328e-05,1.323e-05
82,-2.73785e-05,1.63922e-05,2.30882e-05,6.09875e-05,2.71483e-05,5.78218e-06
83,-2.48077e-05,1.38713e-05,2.02945e-05,6.27346e-05,1.97533e-05,2.86523e-06
84,-5.52699e-06,1.65244e-05,2.75438e-05,6.14866e-05,1.57742e-05,5.79266e-06
85,3.54232e-06,2.39592e-05,2.92053e-05,5.63325e-05,2.18796e-05,8.29038e-06
86,3.06978e-06,2.60037e-05,2.671e-05,5.06003e-05,2.95937e-05,1.18459e-05
87,2.78886e-06,1.99277e-05,2.66338e-05,4.99142e-05,3.27304e-05,1.65535e-05
88,3.64665e-06,1.37115e-05,2.71224e-05,5.18174e-05,3.32685e-05,1.71383e-05
89,1.94017e-06,1.32928e-05,2.68702e-05,5.04197e-05,3.31027e-05,1.30809e-05
90,-9.3094e-06,1.45582e-05,2.25667e-05,4.67247e-05,3.30018e-05,5.54881e-06
91,-2.03911e-05,1.20422e-05,1.78548e-05,4.55825e-05,2.89191e-05,4.57973e-09
92,-1.76975e-05,8.9463e-06,1.94785e-05,4.76934e-05,2.16374e-05,1.24897e-06
93,-5.5739e-06,8.44141e-06,2.54548e-05,4.90996e-05,1.85316e-05,6.26863e-06
94,2.22072e-06,1.00851e-05,2.87618e-05,4.80914e-05,2.28274e-05,9.33454e-06
95,-1.45494e-07,1.21015e-05,2.86779e-05,4.65243e-05,2.64626e-05,7.86844e-06
96,-1.20172e-05,1.19037e-05,2.49106e-05,4.81101e-05,2.40939e-05,3.79477e-06
97,-2.16415e-05,8.62439e-06,2.09136e-05,5.28468e-05,1.8073e-05,8.58461e-07
98,-1.58962e-05,5.72198e-06,2.50408e-05,5.58208e-05,1.2708e-05,1.33522e-06
99,-1.01764e-06,4.71687e-06,3.7078e-05,5.25421e-05,1.45118e-05,4.62351e-06
100,5.51846e-06,5.10546e-06,4.64836e-05,4.47606e-05,2.33523e-05,9.25211e-06
101,-2.56588e-06,6.1681e-06,4.50852e-05,3.89724e-05,3.00219e-05,1.27225e-05
102,-1.93749e-05,4.7594e-06,3.42296e-05,3.99973e-05,3.06444e-05,1.21511e-05
103,-3.19069e-05,-2.28361e-07,2.35195e-05,4.66299e-05,2.84693e-05,8.97782e-06
104,-2.34067e-05,-4.30885e-06,2.67406e-05,5.28631e-05,2.37568e-05,9.64298e-06
105,-1.24579e-07,-5.04029e-06,4.07547e-05,5.33908e-05,2.00513e-05,1.56838e-05
106,1.32473e-05,-2.84828e-06,4.90096e-05,5.00471e-05,2.40674e-05,2.21261e-05
107,8.88727e-06,2.84245e-06,4.66476e-05,4.86853e-05,3.18214e-05,2.24855e-05
108,-5.48055e-06,7.55329e-06,3.90411e-05,5.02517e-05,3.55405e-05,1.60316e-05
109,-2.04665e-05,7.86716e-06,3.06606e-05,5.11505e-05,3.46818e-05,8.00463e-06
110,-1.78195e-05,9.49753e-06,3.17572e-05,4.82192e-05,2.95033e-05,4.37356e-06
111,-1.706e-06,1.48118e-05,4.02337e-05,4.37601e-05,2.67205e-05,6.48651e-06
112,4.60393e-06,1.70727e-05,4.1328e-05,4.16097e-05,3.16e-05,9.12459e-06
113,3.92899e-06,1.48578e-05,3.88875e-05,4.30934e-05,3.7859e-05,1.06326e-05
114,4.68263e-06,1.25005e-05,4.125e-05,4.64896e-05,4.10042e-05,1.20024e-05
115,4.90395e-06,1.42267e-05,4.55125e-05,4.74049e-05,4.20458e-05,1.35022e-05
116,3.44815e-06,1.74156e-05,4.76376e-05,4.46386e-05,4.19541e-05,1.46015e-05
117,-5.14241e-06,1.62151e-05,4.44256e-05,4.28543e-05,4.33765e-05,1.24995e-05
118,-1.48525e-05,1.19179e-05,4.07858e-05,4.46802e-05,4.02052e-05,9.46547e-06
119,-1.23623e-05,9.97523e-06,4.2776e-05,4.89026e-05,2.87907e-05,1.11334e-05
120,-8.48855e-07,1.2155e-05,4.77002e-05,5.30609e-05,2.24592e-05,1.65223e-05
121,7.38329e-06,1.7986e-05,4.99634e-05,5.46449e-05,2.81017e-05,2.04782e-05
122,6.65249e-06,2.43993e-05,4.75966e-05,5.39959e-05,3.55189e-05,1.89052e-05
123,-3.43071e-06,2.48719e-05,3.87806e-05,5.40768e-05,3.7153e-05,1.19819e-05
124,-1.36867e-05,1.88101e-05,2.87794e-05,5.6458e-05,3.28819e-05,6.24352e-06
