Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
1,-3.08767e-06,6.16613e-06,6.7618e-05,5.03794e-05,-2.53235e-05,-4.15405e-05
2,3.45542e-06,-1.19954e-05,6.04009e-05,4.52605e-05,-2.53882e-05,-2.79522e-05
3,1.29814e-05,-2.11417e-05,5.24481e-05,4.23932e-05,-3.22062e-05,-2.15427e-05
4,1.81729e-05,-7.41816e-06,5.5722e-05,4.78508e-05,-4.7764e-05,-2.75022e-05
5,1.61447e-05,1.34277e-05,7.00609e-05,5.63143e-05,-5.45308e-05,-3.40804e-05
6,1.07931e-05,1.97886e-05,7.9742e-05,5.95762e-05,-3.60214e-05,-3.08869e-05
7,6.68949e-06,9.99107e-06,7.67961e-05,5.45292e-05,-2.252e-06,-2.12375e-05
8,6.58104e-06,-1.45786e-05,6.52967e-05,4.16709e-05,2.36863e-05,-1.4756e-05
9,9.98413e-06,-3.09986e-05,5.34122e-05,3.52511e-05,3.27334e-05,-1.10121e-05
10,1.1746e-05,-1.50496e-05,5.05202e-05,4.40737e-05,3.10186e-05,-2.14036e-06
11,9.13677e-06,6.12314e-06,5.7625e-05,4.97071e-05,3.09563e-05,8.06325e-06
12,7.36814e-06,9.8673e-06,6.47178e-05,4.48316e-05,4.12805e-05,1.20598e-05
13,9.57785e-06,8.33327e-06,6.55741e-05,4.32252e-05,5.39351e-05,1.13881e-05
14,1.34678e-05,5.62719e-06,6.44527e-05,4.40123e-05,5.39419e-05,7.38978e-06
15,1.87632e-05,3.44723e-06,6.77676e-05,4.21603e-05,4.24576e-05,2.48778e-06
16,2.45358e-05,-7.29919e-06,6.94044e-05,3.55943e-05,3.15034e-05,-8.34156e-07
17,2.92816e-05,-2.80055e-05,5.98453e-05,2.97199e-05,2.38111e-05,-1.5592e-06
18,3.22733e-05,-3.62063e-05,4.9529e-05,2.99443e-05,1.0167e-05,-6.1177e-07
19,2.95065e-05,-2.26808e-05,5.4904e-05,3.43822e-05,-9.58281e-06,-2.19644e-07
20,2.25093e-05,-8.13834e-06,7.08696e-05,3.81031e-05,-2.31567e-05,-4.69908e-07
21,1.62996e-05,-4.55921e-06,8.15574e-05,3.78906e-05,-2.53951e-05,1.71993e-06
22,1.28027e-05,-1.14625e-05,7.99952e-05,3.04556e-05,-2.08642e-05,6.24833e-06
23,1.28504e-05,-2.58132e-05,6.68642e-05,1.75572e-05,-1.29485e-05,5.93063e-06
24,1.44936e-05,-3.34293e-05,5.31746e-05,1.0265e-05,-5.76047e-06,-2.96661e-06
25,1.34252e-05,-2.41161e-05,5.40967e-05,1.58562e-05,-4.02146e-06,-1.24196e-05
26,8.84777e-06,-8.10401e-06,6.67376e-05,2.69699e-05,-2.44019e-06,-1.46656e-05
27,2.59867e-06,-1.29916e-06,7.51357e-05,3.09006e-05,6.55627e-06,-9.84251e-06
28,-2.66051e-06,-9.18792e-06,7.27623e-05,2.45426e-05,1.73905e-05,-3.64223e-06
29,-1.9623e-06,-2.84649e-05,6.21605e-05,1.45104e-05,1.85647e-05,-1.61029e-06
30,5.76289e-06,-3.88167e-05,4.87434e-05,1.33219e-05,9.24289e-06,-2.64121e-06
31,1.34729e-05,-2.68312e-05,4.37344e-05,2.37698e-05,-5.64704e-07,-2.58372e-06
32,1.41995e-05,-8.42311e-06,5.20122e-05,3.37865e-05,1.14835e-06,1.11573e-06
33,1.05384e-05,-2.56056e-06,6.17575e-05,3.52791e-05,1.74938e-05,5.75347e-06
34,9.33917e-06,-9.18333e-06,6.31519e-05,3.27968e-05,3.62805e-05,3.65133e-06
35,1.29591e-05,-2.77731e-05,5.50782e-05,3.0108e-05,4.07759e-05,-5.74946e-06
36,1.65922e-05,-4.27833e-05,4.31991e-05,3.28761e-05,2.84734e-05,-1.35788e-05
37,1.28376e-05,-3.01161e-05,4.22678e-05,4.4618e-05,1.08585e-05,-1.6187e-05
38,4.8853e-06,-7.31738e-06,5.34847e-05,5.68383e-05,2.13949e-06,-1.68467e-05
39,2.96483e-06,3.97258e-06,6.0745e-05,6.36108e-05,9.54608e-06,-1.77733e-05
40,6.84273e-06,1.06638e-05,5.83409e-05,6.82187e-05,2.26626e-05,-1.98479e-05
41,1.02399e-05,1.42057e-05,5.57156e-05,6.74554e-05,2.85666e-05,-1.87767e-05
42,1.05958e-05,1.29598e-05,5.86711e-05,6.22933e-05,2.92334e-05,-1.36758e-05
43,1.02624e-05,8.05749e-08,6.00749e-05,5.30419e-05,2.83374e-05,-1.0735e-05
44,1.19532e-05,-1.9477e-05,5.31932e-05,4.15576e-05,2.634e-05,-1.314e-05
45,1.46761e-05,-2.32865e-05,4.33746e-05,3.87439e-05,2.09825e-05,-2.12338e-05
46,1.4857e-05,-5.81323e-06,4.30177e-05,4.95453e-05,1.27574e-05,-2.60613e-05
47,1.30342e-05,9.9556e-06,5.09796e-05,6.1945e-05,9.23316e-06,-2.29765e-05
48,1.24992e-05,1.28447e-05,5.86118e-05,6.48604e-05,1.38408e-05,-1.81448e-05
49,1.33315e-05,5.11543e-06,6.03822e-05,5.68258e-05,1.96419e-05,-2.00095e-05
50,1.48356e-05,-8.40667e-06,5.13736e-05,4.30904e-05,2.31431e-05,-2.48952e-05
51,1.6029e-05,-1.36544e-05,3.80539e-05,3.56077e-05,2.56854e-05,-2.32736e-05
52,1.49257e-05,-1.92355e-06,3.46089e-05,4.00432e-05,2.37897e-05,-1.43551e-05
53,1.26586e-05,1.31397e-05,4.30752e-05,4.84144e-05,1.53975e-05,-4.79732e-06
54,1.20446e-05,1.65716e-05,5.31841e-05,5.19148e-05,8.71751e-06,-1.11471e-06
55,1.3412e-05,9.29049e-06,5.59101e-05,4.78312e-05,1.17126e-05,-1.74051e-06
56,1.69641e-05,-4.4544e-06,4.8209e-05,3.63783e-05,2.04854e-05,-2.14525e-06
57,2.1584e-05,-1.15353e-05,3.70206e-05,2.94309e-05,2.561e-05,-1.57433e-06
58,2.21082e-05,-3.86716e-06,3.6096e-05,3.30531e-05,2.00621e-05,-4.32386e-06
59,1.57713e-05,6.48918e-06,4.74256e-05,3.78915e-05,8.75971e-06,-7.80517e-06
60,8.5675e-06,7.09089e-06,5.71261e-05,3.61281e-05,5.47804e-06,-4.6231e-06
61,8.00653e-06,-1.33582e-06,5.75498e-05,2.68119e-05,1.30311e-05,8.29903e-07
62,1.32299e-05,-2.17427e-05,4.88242e-05,1.28769e-05,1.91693e-05,7.54883e-07
63,1.78031e-05,-3.81562e-05,3.38855e-05,8.03976e-06,1.89158e-05,-2.482e-06
64,1.74107e-05,-2.79279e-05,2.63852e-05,2.02097e-05,1.54153e-05,-2.73446e-06
65,1.2119e-05,-1.11289e-05,3.43521e-05,3.2616e-05,1.30868e-05,-1.34964e-07
66,9.19588e-06,-4.56982e-06,4.50215e-05,3.78008e-05,1.72593e-05,-5.9148e-07
