Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
1,2.5103e-05,4.32475e-06,3.47804e-05,3.05527e-05,2.32557e-05,-8.36005e-06
2,2.01084e-05,5.47333e-06,4.81015e-05,3.49592e-05,2.8507e-05,-1.22671e-05
3,1.6565e-05,7.34006e-06,5.56229e-05,3.76575e-05,3.62163e-05,-1.62467e-05
4,1.4606e-05,3.79433e-06,5.67732e-05,3.3287e-05,3.96542e-05,-1.73716e-05
5,1.22763e-05,-1.22435e-05,5.42663e-05,2.3009e-05,3.68837e-05,-1.71084e-05
6,1.00046e-05,-2.50914e-05,4.94037e-05,1.77428e-05,2.99703e-05,-1.58912e-05
7,6.65894e-06,-1.65797e-05,5.03335e-05,2.34194e-05,1.57778e-05,-1.38905e-05
8,2.98851e-07,1.77165e-06,6.30769e-05,3.1695e-05,7.90494e-06,-1.16457e-05
9,-4.7398e-06,1.0098e-05,7.12012e-05,3.3859e-05,1.78298e-05,-9.16418e-06
10,-5.44677e-06,3.72146e-06,6.93179e-05,2.94954e-05,2.75674e-05,-7.52642e-06
11,-3.64553e-06,-1.18111e-05,6.67881e-05,2.25516e-05,2.85499e-05,-7.9591e-06
12,-2.67946e-06,-2.03593e-05,6.88767e-05,2.08508e-05,2.76352e-05,-1.03405e-05
13,-8.13947e-07,-1.04645e-05,6.79373e-05,3.04304e-05,2.55763e-05,-1.03527e-05
14,5.56815e-06,6.18512e-06,5.82153e-05,4.30967e-05,2.21019e-05,-3.49997e-06
15,1.12285e-05,1.13823e-05,5.03572e-05,4.57402e-05,1.59985e-05,7.06631e-06
16,1.07182e-05,2.37464e-06,5.60671e-05,3.80021e-05,1.00514e-05,1.22624e-05
17,6.83185e-06,-1.51116e-05,6.46232e-05,2.7616e-05,1.14594e-05,8.17127e-06
18,5.21079e-06,-2.93004e-05,6.83797e-05,2.31746e-05,2.04339e-05,-1.86397e-06
19,5.98482e-06,-2.62133e-05,6.41663e-05,2.97354e-05,2.8212e-05,-1.3256e-05
