Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
1,8.33741e-06,8.5523e-06,5.61351e-05,2.64212e-05,2.99783e-05,-8.53264e-06
2,8.39551e-06,-4.24669e-06,5.77593e-05,2.65575e-05,3.33167e-05,-2.15247e-05
3,1.71496e-05,-2.21356e-05,4.79989e-05,2.17699e-05,3.43489e-05,-3.58259e-05
4,2.43607e-05,-2.0084e-05,3.9659e-05,2.15933e-05,2.23974e-05,-4.34979e-05
5,2.30102e-05,5.64426e-06,4.19975e-05,3.04191e-05,1.40661e-05,-4.31301e-05
6,1.77713e-05,1.66125e-05,4.94378e-05,3.67626e-05,2.21231e-05,-3.46605e-05
7,1.30925e-05,9.1035e-06,5.17489e-05,3.6347e-05,2.17327e-05,-2.26256e-05
8,1.60234e-05,2.44422e-06,5.08466e-05,3.5316e-05,-2.28954e-05,-1.24464e-05
9,2.09497e-05,-9.51133e-07,5.21115e-05,3.53589e-05,-7.36963e-05,-9.80439e-06
10,1.72268e-05,-3.7332e-06,5.65868e-05,3.32352e-05,-8.02455e-05,-1.99127e-05
11,1.39143e-05,-1.74033e-05,5.55356e-05,2.79449e-05,-6.35613e-05,-3.52777e-05
12,1.52546e-05,-3.26226e-05,3.82232e-05,2.69061e-05,-5.79856e-05,-3.86835e-05
13,1.87731e-05,-2.76021e-05,2.16716e-05,3.3885e-05,-7.48133e-05,-3.00161e-05
14,1.93299e-05,-8.60758e-06,2.95388e-05,4.36659e-05,-8.29719e-05,-2.57777e-05
15,1.51285e-05,3.21778e-06,4.55617e-05,4.65803e-05,-6.41795e-05,-3.22325e-05
16,7.49002e-06,1.98932e-06,5.36711e-05,4.21627e-05,-3.6494e-05,-4.35898e-05
17,3.81887e-06,-1.13544e-05,4.93085e-05,3.37818e-05,-1.81613e-05,-5.21283e-05
18,8.56738e-06,-2.55645e-05,3.52642e-05,2.77561e-05,-5.52431e-06,-5.44619e-05
