Left_Wrist_X,Left_Wrist_Y,FOREARM_NonAffected_upper,FOREARM_NonAffected_lower
0.40949836,0.46829444,0.433287744188337,-0.0076510927404615
0.4091097,0.46781227,0.4340704440000963,-0.0063025439813401
0.4078058,0.46754414,0.434861361408045,-0.005267288118535
0.39885128,0.47244108,0.4356578486838479,-0.0045064731318152
0.3962517,0.47602394,0.4364290978692904,-0.0040062344559302
0.39771006,0.48127007,0.4371812130395694,-0.0037223903316567
0.41016063,0.47975385,0.4378844302860118,-0.0036298533499219
0.4099285,0.47928774,0.4385358393234451,-0.0036925938032904
0.41139063,0.48128772,0.4391300554666916,-0.0038819981543424
0.41374776,0.48486897,0.4396410300783024,-0.0041618437357621
0.42867285,0.49175063,0.440068670219812,-0.004506522223024
0.4299491,0.49443224,0.4403908466891068,-0.0048761574397251
0.44267085,0.4983529,0.4414441705753592,-0.0051586479274121
0.44906324,0.49958313,0.4410730555347168,-0.0059023627976431
0.45225182,0.50045806,0.4403626181616448,-0.0059995669440115
0.45337188,0.5013691,0.4400234157281295,-0.0051418345260716
0.45213756,0.5030085,0.4391066032262725,-0.0050625658857769
0.45079145,0.50464934,0.4360313523728649,-0.0048245320601503
0.4476081,0.5047423,0.4390967611515758,-0.0046038151709892
0.4443855,0.5047586,0.4397182859961645,-0.0039296229424044
0.44198138,0.50476396,0.4354064120957438,-0.0033436023516795
0.440035,0.5048006,0.4364541755594772,-0.0026697868216656
0.43958628,0.50474536,0.4330275810450088,-0.0037884718657187
0.4389792,0.5041702,0.4382220187195376,-0.0035297805956373
0.43693838,0.50256056,0.4381465849599794,-0.0028735849005239
0.43858808,0.50175506,0.4324373223235117,-0.0026927393991746
0.43775454,0.50034094,0.44042561152526,-0.0021877564303266
0.4366811,0.49926183,0.4330288628097106,-0.0024766946799466
0.43762317,0.49758857,0.4339129011910143,-0.002102159976489
0.4374377,0.49552497,0.4318631745794117,-0.0013120595857852
0.4396073,0.4895122,0.435700607552249,-0.0017685819173618
0.44326106,0.48396632,0.4371622525697449,-0.0024635547016536
0.44413245,0.48377144,0.4293325943110758,-0.003161202784348
0.44463834,0.48442835,0.4368421358710997,-0.0033833110002321
0.44496718,0.48495764,0.4414079793005648,-0.0033458503674643
0.44582778,0.48520964,0.4336898161725564,-0.0037193168545786
0.44569036,0.4851311,0.4402434832458797,-0.0029938224720111
0.4455483,0.48502374,0.4370381184614375,-0.0030808976576074
0.44531077,0.48493314,0.4398320235536171,-0.0031838219269321
0.44494745,0.48478228,0.4366353017401393,-0.0041680076621632
0.44462717,0.48465133,0.4392890105741451,-0.0040576719899077
0.44436166,0.4844714,0.4378880622078047,-0.0042249624646216
0.44386262,0.4842883,0.4404666110173835,-0.0043533848301826
0.4407902,0.4839057,0.439999995084423,-0.0045005587056498
0.43896905,0.48362613,0.4404800337823142,-0.0043258488393119
0.43742386,0.48377013,0.4374561315465117,-0.0040393823406012
0.43706974,0.48515233,0.4378877664250578,-0.0040370016054253
0.43653694,0.4854778,0.4402971244427356,-0.0036045115829139
0.4346923,0.4854644,0.4426769744835592,-0.0038099359813408
