Left_Wrist_X,Left_Wrist_Y,FOREARM_NonAffected_upper,FOREARM_NonAffected_lower
1.5504117,0.46410176,0.3006669846476541,-0.5716497132084555
1.5609652,0.47301364,0.3384025603727085,-0.4084394258485609
1.5625794,0.4788422,0.3749380515359613,-0.2886627782278497
1.5661373,0.48433444,0.4092126069399393,-0.209122547649675
1.5630857,0.48626384,0.4414419594459591,-0.1629521760948193
1.5628881,0.4857098,0.4706428459404612,-0.1456282016582419
1.5650966,0.48517635,0.4969387507591355,-0.1514152709778451
1.5686415,0.48494494,0.5196405808986037,-0.1751312636375656
1.5712659,0.48861048,0.5381884678569793,-0.2109494270454074
1.5801044,0.49422666,0.5525122050692953,-0.2541006285273532
1.5892631,0.49739268,0.551015443328754,-0.3199909024901133
1.5938561,0.5012184,0.5496548479862745,-0.3168973205189557
1.5904139,0.50614303,0.5359910705808442,-0.3316520314115241
1.586601,0.51752275,0.5448107666416845,-0.294138330520394
1.5843979,0.525483,0.5197808076469306,-0.2965654552189752
1.5835882,0.5305471,0.546068100250459,-0.292700618919385
1.5816252,0.5321244,0.5061421975716653,-0.2655028163015782
1.5773361,0.5338545,0.513427339023703,-0.2422985983019251
1.5734689,0.53490686,0.4930494364648785,-0.216531205361364
1.5726323,0.5355098,0.4787069132239362,-0.1865322888657833
1.5713056,0.5358061,0.430184740312219,-0.1571356250598251
1.568045,0.53570276,0.4626257880136459,-0.1154952507167607
1.5673171,0.5355939,0.4396581609321696,-0.1405505636807149
1.5660323,0.53543866,0.4211672294252062,-0.1406227939810094
1.5625775,0.5358537,0.445297482402253,-0.1536046442283741
1.5594467,0.5362953,0.4501606374855533,-0.1486825471920718
1.5567975,0.53665197,0.4448396003513296,-0.1491623822741114
1.5530342,0.536336,0.4514664262159123,-0.1549808554020179
1.554163,0.5362233,0.4454242200245572,-0.1593478399535952
1.5547297,0.5361591,0.4484584996080714,-0.1614299424208263
1.5502889,0.53595906,0.4419955810753581,-0.1426688143144484
1.5468416,0.53557414,0.4161501361800659,-0.1565991749457495
1.5448631,0.5352763,0.4159801564866634,-0.1398038661376327
1.5438589,0.5351604,0.4356299450197985,-0.1323184462013001
1.5431949,0.53465754,0.4502816737209801,-0.135401299081128
1.5414319,0.5341228,0.433804073499686,-0.1305549610927995
1.5258098,0.53350097,0.4243011440682114,-0.1313639945299982
1.518119,0.5323799,0.4223417660829619,-0.1400464118029756
1.507969,0.531015,0.4389477217478122,-0.1451746032964043
1.5007379,0.5296666,0.4379829034539074,-0.1457785637433213
1.4874029,0.52697587,0.4460960069473307,-0.1566310001431534
1.4786962,0.5127621,0.4537958484640264,-0.1734081507541678
1.4739655,0.50444114,0.4359670882492075,-0.1617654165755775
1.4789349,0.5045314,0.433916990857119,-0.1500114379803148
1.4833014,0.5048354,0.4319415165625141,-0.1463736973023498
1.4869612,0.5049768,0.4325456028416022,-0.1464469655440938
1.4889507,0.5050545,0.4296046805172057,-0.1340590624358703
1.4910551,0.505128,0.411674037500951,-0.1139418057623308
1.4880191,0.5053685,0.4051030692211822,-0.0747643288589134
1.3812215,0.5075239,0.3995729698017365,-0.0771980285109265
1.2468795,0.49484757,0.4088709719711965,-0.1117437952767838
1.1942633,0.47694185,0.4169560999236896,-0.1257634023003714
1.195625,0.4772329,0.4159991502374259,-0.1253612140838854
1.185635,0.47622398,0.4223552924014249,-0.1476855345312738
1.1631088,0.4559496,0.4450375248372254,-0.1699280639868469
1.1526787,0.451877,0.456532331892823,-0.173511864071801
1.0934898,0.4462062,0.4465949260775697,-0.1743818811771526
1.0547829,0.4421948,0.4447752343318268,-0.1614972165615792
1.0734135,0.44170222,0.4407606439287792,-0.145813252848048
1.0800864,0.4383513,0.4315565091523283,-0.1247516695344745
1.0872935,0.43788964,0.4179215814841361,-0.1181302595031163
1.0179272,0.4317599,0.4073690397494654,-0.1020143584360386
1.0068876,0.4278552,0.4056237296125655,-0.0994493744632257
1.0173867,0.429864,0.3799438377431516,-0.0834638597826117
1.0045917,0.42464468,0.3917660194347813,-0.0734491097071508
0.982079,0.42684576,0.3845164551419163,-0.0773626646690532
0.97862166,0.42278412,0.3780809481297242,-0.0924291055877399
0.9591684,0.4205909,0.4029201469650214,-0.0953749394037475
0.95609987,0.43235993,0.4049696606460525,-0.0933243712332221
0.9301771,0.43652272,0.4152677713586315,-0.0943037339619485
0.9231472,0.43849427,0.4019877831044613,-0.1153061908574024
1.0569799,0.37762204,0.4094371125986258,-0.1288354788539358
1.0945095,0.35047528,0.4237122893960871,-0.1263461628823934
1.1431608,0.34578326,0.4216645789052646,-0.1227066470505441
1.1603084,0.3392783,0.407962800378809,-0.1187163220001536
0.85553855,0.297828,0.4106023882345108,-0.1053085984117067
1.0577773,0.32574886,0.3977773376378457,-0.1121240362425666
1.1149771,0.33722034,0.4125590936510632,-0.099571095078746
1.1392529,0.3446382,0.3901955395790041,-0.1088078452830093
1.1838775,0.3479719,0.414586796278424,-0.1111071915092893
1.0994719,0.35607252,0.3986626711692647,-0.1069016094438367
1.021224,0.35496327,0.3885202739726582,-0.092929199847335
0.9703437,0.3623232,0.3971678651141765,-0.0839609095191329
0.91247666,0.36225143,0.3954285339445412,-0.0855694793333333
0.95768493,0.24980712,0.3867444768103678,-0.0915499438540608
0.9464865,0.23384042,0.4001475647585076,-0.0779762977447229
0.9319063,0.23302978,0.3916840007288052,-0.0937801574618305
0.92600846,0.2323598,0.3862560109098799,-0.1028607865076156
