Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
1,5.84548e-06,6.35416e-06,3.75933e-05,6.34491e-05,-7.26942e-05,7.18437e-05
2,1.07868e-06,1.55511e-05,3.4838e-05,6.08214e-05,-3.19286e-05,4.07823e-05
3,-1.91096e-05,1.76457e-05,3.05303e-05,5.89956e-05,-2.63482e-06,6.20037e-06
4,-3.1772e-05,1.19896e-05,3.05586e-05,5.97131e-05,3.49263e-06,8.82368e-06
5,-1.19029e-05,6.96548e-06,3.78847e-05,6.27076e-05,-5.23131e-06,1.99964e-05
6,7.08596e-06,6.8774e-06,3.95646e-05,6.32845e-05,-5.86315e-06,-3.62951e-05
7,5.60905e-06,8.26776e-06,3.79516e-05,5.8794e-05,9.15968e-06,-0.000106663
8,4.73527e-06,1.00083e-05,4.00723e-05,5.9869e-05,2.80447e-05,-0.00010736
9,6.78805e-06,1.59482e-05,4.00545e-05,6.42525e-05,3.74685e-05,-5.44708e-05
10,6.82081e-06,2.26246e-05,3.57758e-05,6.14754e-05,3.51316e-05,-6.25687e-06
11,-3.77997e-06,2.28973e-05,3.0726e-05,5.29342e-05,2.80908e-05,-1.40491e-05
12,-2.26946e-05,1.49966e-05,2.92982e-05,4.84839e-05,1.52735e-05,-5.19759e-05
13,-2.84802e-05,8.56858e-06,3.45001e-05,4.98263e-05,-6.2825e-06,-5.7949e-05
14,-1.36945e-05,8.54719e-06,4.27688e-05,4.94202e-05,-1.61568e-05,-2.44113e-05
15,1.39123e-06,1.22156e-05,4.5127e-05,4.77917e-05,-2.60952e-08,1.66932e-05
16,5.62669e-06,1.96476e-05,4.26286e-05,4.65012e-05,2.75257e-05,4.40978e-05
17,-3.15511e-06,2.60841e-05,3.7478e-05,4.65834e-05,4.67656e-05,3.99648e-05
18,-1.94677e-05,2.488e-05,3.07845e-05,4.93831e-05,5.15322e-05,1.51742e-05
19,-2.59089e-05,1.83646e-05,2.91385e-05,5.41529e-05,4.57182e-05,5.6569e-06
20,-1.54835e-05,1.40558e-05,3.62005e-05,5.62141e-05,3.17997e-05,1.84045e-05
21,-2.28372e-06,1.56477e-05,4.42396e-05,5.50271e-05,1.60271e-05,3.23149e-05
22,7.52804e-07,2.25401e-05,4.48859e-05,5.30229e-05,7.8916e-06,3.7029e-05
23,-6.63296e-06,2.84481e-05,3.94452e-05,5.03637e-05,2.00454e-05,3.21265e-05
24,-2.08842e-05,2.67263e-05,3.40324e-05,4.70535e-05,5.40884e-05,1.79705e-05
25,-2.40775e-05,1.89539e-05,3.46417e-05,4.53043e-05,8.36814e-05,1.49096e-05
26,-7.28552e-06,1.34346e-05,3.93296e-05,4.70584e-05,8.90103e-05,2.86437e-05
27,1.20218e-05,1.41803e-05,4.12308e-05,4.99333e-05,7.98657e-05,3.03432e-05
28,1.66998e-05,2.07471e-05,4.035e-05,5.08792e-05,6.99137e-05,1.09546e-05
29,5.03818e-06,2.61904e-05,3.92065e-05,5.05035e-05,6.39391e-05,-6.69529e-06
30,-2.14438e-05,2.23835e-05,3.52798e-05,5.20431e-05,5.90813e-05,-1.32197e-05
31,-3.58996e-05,9.32277e-06,3.68975e-05,5.25033e-05,5.34511e-05,-3.51637e-06
32,-1.62984e-05,-2.38779e-06,4.82424e-05,4.86261e-05,4.81552e-05,1.4033e-05
33,2.89163e-06,-3.22752e-06,5.3124e-05,4.72594e-05,4.35545e-05,2.33906e-05
34,2.65043e-06,4.00191e-06,4.79456e-05,5.20374e-05,4.43898e-05,4.04818e-05
35,4.14017e-08,1.19755e-05,4.2347e-05,5.99447e-05,5.56757e-05,6.71424e-05
36,-3.49466e-07,1.98017e-05,3.8834e-05,6.63068e-05,7.0604e-05,7.59723e-05
37,-1.49379e-06,2.94691e-05,3.87952e-05,6.56176e-05,7.18412e-05,6.84342e-05
38,-1.28318e-05,3.32037e-05,3.85242e-05,5.7681e-05,8.06422e-05,4.09571e-05
39,-3.01023e-05,2.34677e-05,3.67005e-05,5.09509e-05,0.00011086,4.61223e-06
40,-3.11764e-05,1.08469e-05,3.60304e-05,5.03963e-05,0.000125629,-2.03751e-05
41,-1.2035e-05,5.15941e-06,3.78164e-05,4.66415e-05,0.000116334,-4.08229e-05
42,6.16519e-06,7.66884e-06,3.97476e-05,3.87087e-05,0.000104095,-6.09027e-05
43,1.27488e-05,1.55808e-05,4.02446e-05,3.38186e-05,7.8734e-05,-7.44348e-05
44,3.6757e-06,2.23491e-05,3.82378e-05,3.16643e-05,2.88624e-05,-8.18338e-05
45,-1.47904e-05,2.05294e-05,3.26198e-05,3.20255e-05,-3.50655e-05,-8.12203e-05
46,-2.16609e-05,1.20951e-05,2.7868e-05,3.67649e-05,-8.59335e-05,-6.44204e-05
47,-8.34511e-06,5.53456e-06,2.99536e-05,4.28406e-05,-9.27223e-05,-3.34168e-05
48,7.93305e-06,2.90027e-06,3.61555e-05,4.60191e-05,-5.32574e-05,8.54224e-06
49,1.12643e-05,3.01278e-06,3.83813e-05,4.43658e-05,-1.0849e-05,5.2019e-05
50,3.21879e-07,4.80506e-06,3.47546e-05,4.07898e-05,-3.61827e-06,7.62843e-05
51,-1.83076e-05,4.04343e-06,2.87461e-05,4.11002e-05,-2.011e-05,7.17001e-05
52,-2.47676e-05,-2.72878e-07,2.66424e-05,4.64327e-05,-3.79587e-05,6.84426e-05
53,-8.38298e-06,-2.50968e-06,3.09287e-05,5.25901e-05,-3.98148e-05,8.74531e-05
54,1.17681e-05,-1.2672e-07,3.84842e-05,5.38994e-05,-1.23223e-05,0.000104115
55,1.69769e-05,6.89812e-06,4.50186e-05,5.09488e-05,2.14715e-05,9.62748e-05
56,8.91702e-06,1.61555e-05,4.43015e-05,5.17515e-05,2.46791e-05,7.25084e-05
