Right_Wrist_X,Right_Wrist_Y,FOREARM_Affected_upper,FOREARM_Affected_lower
-0.7743105,0.48552874,0.6777378650656747,0.0008933142363929
-0.77826774,0.48568222,0.6795168288410639,0.0001277762305776
-0.7813124,0.48592716,0.6826012561059134,-0.0006909976366087
-0.7828744,0.4859205,0.6792743529517842,-0.0015016662541452
-0.78476727,0.48605698,0.6805139686836873,-0.0021515494069708
-0.7847192,0.48616773,0.6809557326502713,-0.0026480471434376
-0.7866982,0.4862714,0.6813741351695664,-0.0029933928680447
-0.77517927,0.486361,0.6854816824135181,-0.0031818308187153
-0.24681081,0.48536983,0.6801543035054177,-0.0032168833530271
0.12736695,0.45674214,0.6825074718720846,-0.0030969061847048
0.14384139,0.44935045,0.683538483590381,-0.0028238989332203
-0.07758958,0.45414284,0.6813229353325773,-0.0023975062653771
-0.15722004,0.4618053,0.678506606134916,-0.0018122062041254
-0.03830532,0.4565266,0.6851262213821202,-0.0010777537504859
0.58114463,0.4613849,0.6820526878534461,-0.0001899158804877
0.6321775,0.45815915,0.6803992772464831,0.0008607070736933
0.6838396,0.45868906,0.6802254646000325,6.474910796001046e-05
0.68574125,0.46343097,0.6831920528824167,0.0002382432088475
0.6807277,0.46142632,0.6817691870347429,8.944465645495435e-05
0.6896177,0.46545586,0.6836541953853269,3.506363845784846e-05
0.69302756,0.46440476,0.6823531668296683,1.5675139390105948e-06
0.6943068,0.46283254,0.6822039676581622,-2.740768283131773e-05
0.68957806,0.45378253,0.6815567516438024,-5.137903190696436e-05
0.67539257,0.44691128,0.6799690949926795,-7.06079195694739e-05
-0.65946084,0.45890495,0.6822849485103605,-8.519598673678206e-05
-0.55483335,0.4966857,0.6826394823059143,-9.490009895610034e-05
-0.71036357,0.49488443,0.6826701315108115,-9.98617497622816e-05
-0.5427593,0.5130349,0.6799921359678082,-0.0001000626873265
-0.53025275,0.51564074,0.6827338067286138,-9.549956268955953e-05
-0.23560737,0.50802714,0.6821315227832124,-8.619397663941243e-05
-0.80119836,0.53077275,0.6827077691790822,-7.200778460068023e-05
-0.9389905,0.5317617,0.6813569802515066,-5.317742310734187e-05
1.0707741,0.4824446,0.6824631592301424,-2.960460020086643e-05
-0.7708916,0.47360885,0.6790206314821912,-1.0312785591140911e-06
-1.0701164,0.44150078,0.6810175376566081,3.2066319790552614e-05
-0.21337405,0.077466995,0.6805562942491448,0.0003688626291534
-0.09002904,0.08503065,0.6766022737906506,0.0019658294266137
0.43221605,0.092968605,0.6793721929089047,0.0006062851084127
0.42246348,0.09685448,0.6789686332724999,-0.0007335105864256
0.713669,0.10953957,0.6823011341543017,0.0011109381102499
0.9627331,0.11696963,0.680735953161235,0.0055694502436645
1.0352484,0.12126913,0.6773223696340966,0.0026141824926062
1.6809846,-0.13017409,0.6812891728208094,0.0003424534934172
1.6908453,-0.16711415,0.6775304471118383,-0.0040632638652627
0.37406027,-0.09869895,0.6868649205811542,-0.0173663841281104
-0.54463077,-0.12057968,0.6822614574581604,-0.0233889093963409
-2.0780528,-0.2005929,0.6848103528822084,-0.0376518844726874
-2.1867175,-0.26390395,0.6920194679955463,-0.0547102640727873
-2.1930876,-0.3631732,0.6949182558379298,-0.0705292533294932
-2.234483,-0.42687008,0.6954109622997395,-0.0814173988471647
-2.2568457,-0.50435895,0.7010393468345395,-0.0880720986299067
