Left_Elbow_X,Left_Elbow_Y,BICEPS_NonAffected_upper,BICEPS_NonAffected_lower
0.6883891,-0.004539183,0.5243279326059848,0.0001913269928078
0.6780733,-0.00478226,0.524661874555403,7.286879200177095e-05
0.66721326,-0.004808063,0.5249515817733555,-1.1289445872941976e-05
0.66308093,-0.0073626447,0.5251924101488482,-6.419207237994499e-05
0.6582659,-0.0062222998,0.5253836013839888,-9.037966784989768e-05
0.6565213,-0.0064499583,0.5255243971808853,-9.43928126134595e-05
0.65347207,-0.013986505,0.5256140392416455,-8.077208700129006e-05
0.65322,-0.017224653,0.5256517692683778,-5.405807134404884e-05
0.6517005,-0.018572131,0.5256368289631895,-1.8791345972395616e-05
0.6530293,-0.01891778,0.5255684600281889,2.0487508783010547e-05
0.65656155,-0.023219636,0.5254459041654839,5.923791259150989e-05
0.6630885,-0.028785743,0.5193084265413455,7.350951908846335e-05
0.6667365,-0.030496376,0.5264686186929137,2.535171809890543e-05
0.6692922,-0.031785432,0.525876839028205,-1.768708556141249e-05
0.6719511,-0.031319622,0.5250728867464466,-5.560689189249038e-05
0.6983708,-0.044078775,0.521374748999138,-8.840770089432828e-05
0.7056028,-0.055200547,0.5229302195664239,-0.0001160895125669
0.71541756,-0.061441768,0.5249183641163708,-0.0001386523269102
0.730287,-0.07015055,0.5225741962516632,-0.0001560961439244
0.7500096,-0.0750546,0.5166256520478094,-0.0001684209636092
0.7553998,-0.07661898,0.5286432881411713,-0.0001756267859649
0.7550334,-0.07836422,0.5288228585486858,-0.0001777183975735
0.7577119,-0.07979087,0.5185214696101239,-0.0001747412682527
0.75486416,-0.07996884,0.5262511071616109,-0.0001666451416026
0.7552697,-0.07963151,0.5269332077660311,-0.0001534300176234
0.74162,-0.07909481,0.5236972435419193,-0.0001350958963148
0.7203962,-0.079184406,0.5239852592856998,-0.0001116427776771
0.69849837,-0.0770027,0.5268392832794322,-8.307066171009812e-05
0.6787003,-0.07213434,0.524150968086154,-4.9379548413850535e-05
0.6759079,-0.067695856,0.5212667116333061,-1.056943778836295e-05
0.67066467,-0.061146535,0.524051588275683,3.3359670166364647e-05
0.6672579,-0.05793686,0.5232651146980791,8.240777545033232e-05
0.6409492,0.0024457248,0.5297798059831548,4.82774794937602e-05
0.6507186,0.0018617841,0.5283622871182695,1.624077424700531e-05
0.6525496,-0.0001704061,0.5189952639552587,-1.2382618654769624e-05
0.6586765,0.00046877947,0.52749787177878,-3.759269921156464e-05
0.6674659,-0.0036169908,0.5237716021927508,-5.938946742337971e-05
0.69740963,-0.0051225126,0.5247616028566118,-7.777292329021482e-05
0.46853065,-0.057416614,0.5248958161019397,-9.274306681207e-05
0.4367996,-0.055666637,0.5229365887027174,-0.0001042998979889
0.42781878,-0.056844644,0.5324511162977581,-0.0001124434168208
0.42570198,-0.05182701,0.5313298700329034,-0.0001171736233077
0.43398562,-0.28871962,0.5260033550162515,-0.0001184945111151
0.4235533,-0.15963079,0.521396456148275,-0.0001164347951953
0.41155338,-0.11167211,0.5260647428640947,-0.0001109617669306
0.41722003,-0.08256557,0.5244681264504347,-0.0001020754263209
0.42165226,-0.07333728,0.5206900288536209,-8.977577336622313e-05
0.42501807,-0.06904953,0.533796288183281,-7.406280806653816e-05
0.42750505,-0.067355625,0.532583421869842,-5.493653042187326e-05
0.42526215,-0.06216453,0.5232340724527592,-3.239694043222842e-05
0.42852783,-0.041735716,0.5243079808259696,-6.444038097603643e-06
0.4304746,-0.023178995,0.5188290724615267,2.2922176582001075e-05
0.43163827,-0.018968984,0.5227179380711717,0.0002044819171234
0.4333035,-0.01708189,0.5251834045196909,6.382028147295793e-05
0.4345121,-0.017657947,0.5302350651389127,-1.2346396881579875e-05
0.43254006,-0.022221312,0.5326276294277742,4.6234536718816985e-05
0.4336674,-0.026736628,0.5182813436257937,-7.464701422786702e-05
0.44112575,-0.021907242,0.5253430325249393,-0.0001804913610214
0.4490264,-0.018490724,0.5288603186145852,-0.0002712985036619
0.45221883,-0.015431882,0.5272731565280486,-0.0003470684421492
0.4521915,-0.015070407,0.5245469002056353,-0.0004078011764834
0.4527722,-0.014459943,0.5335996989779658,-0.0004313109228526
0.4561577,-0.011404853,0.5259697880437311,-0.0004727941275403
0.4723956,-0.4665283,0.526593479494638,-0.0004979717915232
0.46334732,-0.7918633,0.5236376559141086,-0.0005073912553228
0.44310638,-0.5929877,0.5193977372671709,-0.0004054578371456
0.4361047,-0.74833596,0.5232030887514596,0.0135568971391218
0.4313275,-0.68561715,0.523560533418153,0.0071045263605684
0.38942885,-0.13074763,0.5226395450285438,0.0052348832099366
0.37918192,-0.0425638,0.5324336609332286,0.0119717964915261
0.38302732,-0.06565582,0.5231932146397862,-0.0011418468302273
0.37512818,-0.02713991,0.5291503700441309,-0.0042571590195801
0.3801543,-0.76813793,0.5259838848758429,0.0110254239600991
0.38322645,-0.772413,0.5268907130918787,-0.0161580043012022
0.39532173,-0.75249285,0.5407258326959056,-0.0390150192696181
0.39693713,-0.77496994,0.5558642001724479,-0.051160295877281
0.398981,-0.7898031,0.5555688739427335,-0.0618727697191844
0.40407827,-0.793529,0.5525792797138483,-0.067115671306171
0.408534,-0.79212475,0.5748646638529654,-0.0875071826994053
0.410915,-0.7881581,0.5783016776850247,-0.1127512565571637
0.4135475,-0.78775877,0.5939602378951054,-0.1422022269848255
0.41584894,-0.78889114,0.594435422289194,-0.1568640350778362
0.43447676,-0.80259,0.6012410537977246,-0.1780126693694566
0.4463152,-0.79096127,0.6075590333805484,-0.1781393127283871
0.4526097,-0.7840315,0.6103202972390703,-0.1855942987378105
0.4557108,-0.78191096,0.6173865183989259,-0.1929823314061182
0.45697087,-0.7809783,0.608821095277606,-0.1862557472120063
0.46174166,-0.778642,0.6141292355447838,-0.1851574502193403
0.4639178,-0.77832025,0.6170473235078595,-0.2010807657602198
0.46467948,-0.77843815,0.62802501442658,-0.2060416226532061
0.4652767,-0.778775,0.6242674109142291,-0.2159681946328971
0.46510354,-0.7792713,0.6282042395721491,-0.2325617547332808
0.34970602,-0.8005529,0.6172638211460131,-0.2169126397611847
0.35518166,-0.78535974,0.6294093623630628,-0.2145205861104335
0.36962998,-0.76610243,0.6413402108589836,-0.2365197959057736
0.28751478,-0.7685836,0.6334523523513176,-0.2294592126274882
0.302799,-0.8282466,0.6202616603026345,-0.2133143180207981
0.30329776,-0.82009196,0.6251401623272949,-0.1928882838146324
0.30832952,-0.8672906,0.621502436271956,-0.1799514344775579
0.31141302,-0.89107716,0.6245322628443034,-0.1909575981674401
0.31301028,-0.89042586,0.6167048896325832,-0.1733298410163097
0.31474757,-0.8879303,0.5920466401771354,-0.1537706834316972
0.31409144,-0.88990915,0.5860791486283247,-0.1335053042330156
0.36755377,-0.84382993,0.5660032268431925,-0.101411323790776
0.34277317,-0.78915024,0.5559058449362846,-0.0646051842399066
0.3862762,-0.77975804,0.5478988565482061,-0.0597954349336879
0.38589972,-0.84516376,0.5450824028144993,-0.038838505343025
0.38305098,-0.8704625,0.5442820803616628,-0.0454150172210167
0.3803604,-0.8674486,0.5417815048528128,-0.0535659315129614
0.37858143,-0.8660421,0.5365509282089524,-0.0455605142232513
0.3772881,-0.8656164,0.5545969136002112,-0.046591406417365
0.3762653,-0.8716313,0.5325221437809932,-0.047267946460551
0.37558064,-0.87564605,0.5547303753950223,-0.0426990333538862
0.37504715,-0.87675136,0.5326013214104751,-0.0510606306392286
0.3747538,-0.8769798,0.5527457300597514,-0.0529842751230754
0.3746911,-0.8772741,0.5454035360761658,-0.0575383113574218
0.37461033,-0.86495584,0.5545227420735461,-0.0541588215963015
0.37447843,-0.8580455,0.5528345579287629,-0.0515354781957684
0.37519813,-0.84669966,0.550961682835938,-0.0480199703007108
0.39093816,-0.85286146,0.54639318997056,-0.0470462932748019
0.4042772,-0.85492307,0.5404330537841124,-0.04109844312968
0.4338568,-0.76316077,0.543166552194855,-0.0365563329102466
0.4344272,-0.7773796,0.5401478477941968,-0.0268810095576949
0.5285282,-0.7421915,0.5317194336631054,-0.0179512153099557
0.54631,-0.8248607,0.5225501196428884,-0.0060554599403092
0.57189107,-0.91247994,0.5266583857234565,-0.021342231072991
0.5629582,-0.9052136,0.5411206137739861,-0.023419201001873
0.60442007,-0.9153223,0.5377865525693056,-0.0184719956753071
0.59371895,-0.89567155,0.5381432155642375,-0.0145205583212881
0.63197154,-0.89464825,0.530801836708671,-0.0160248790795573
0.6815502,-0.9236029,0.5342633559477152,-0.0149068236442814
0.7156149,-0.91853017,0.5295379548422573,-0.0113603575209926
0.72892034,-0.920406,0.532308400254583,-0.0115597590470543
0.7268753,-0.9252013,0.5350042985080453,-0.0129895975344225
0.7650112,-0.9241436,0.5232694994031409,-0.0161713727899733
0.75186527,-0.9211364,0.5293193266896729,-0.0172807659103892
0.75711805,-0.9276159,0.5336292086980589,-0.0138001576952398
0.7328797,-0.9214268,0.5371289107218253,-0.0144610888692412
0.7940316,-0.92171735,0.5357635606445179,-0.0180957221337413
0.7965429,-0.91373783,0.528099857950309,-0.0202104556285999
0.7554794,-0.894355,0.5335227818124707,-0.0115897489985673
0.78036666,-0.89311033,0.5245335122109144,0.0081897910439166
0.79618305,-0.8938968,0.5262522056007546,-0.0086700309139682
0.7937088,-0.89672935,0.5370256377445636,-0.0149222884893924
0.80643165,-0.9017211,0.5235557147503662,-0.0213680692643602
0.80824035,-0.9014023,0.5335196216101724,-0.0107041954940694
0.8056549,-0.8839089,0.5305538441144046,-0.0368554647846209
