Right_Shoulder_X,Right_Shoulder_Y,DELTOID_Affected_upper,DELTOID_Affected_lower
-0.5344823,-0.52040994,0.4686775310967462,-0.6979867960180508
-0.5375546,-0.5120249,0.4730205016562105,-0.7002257304245096
-0.5493594,-0.5048585,0.4768417573656653,-0.7021126838080115
-0.5552766,-0.50259674,0.4802295351191004,-0.7036994410886961
-0.5563895,-0.5012238,0.48310141837276,-0.7049588010870869
-0.5575004,-0.5000344,0.4855933854356913,-0.7059631119492155
-0.56163985,-0.49904674,0.4876539097879491,-0.7067052568548663
-0.56667596,-0.49871653,0.4893905010051981,-0.7072394360520795
-0.57042205,-0.49826878,0.4907776800104476,-0.7075747441573609
-0.5736402,-0.49789023,0.4918993302268358,-0.7077511064432993
-0.57640785,-0.49763334,0.4927511774394704,-0.707789956040582
-0.57678336,-0.49751678,0.4933983214998192,-0.7077208161688862
-0.57635903,-0.49707842,0.4938528504742325,-0.707573585550541
-0.5754851,-0.49602422,0.4941659232233633,-0.7073712582748513
-0.57630783,-0.4955845,0.494361147513949,-0.7071483257332495
-0.5780755,-0.49574885,0.4944805837966833,-0.7069251258072062
-0.5797704,-0.49519917,0.4945545169578346,-0.7067368696347184
-0.58103794,-0.49447283,0.4946207516189939,-0.7066051118119623
-0.5808048,-0.49383482,0.4963278804380247,-0.702866468018634
-0.58115906,-0.49358857,0.4922412286677688,-0.7109319784171539
-0.5814901,-0.49322024,0.4919525219987847,-0.7112851913911642
-0.58034194,-0.49304506,0.4995253120507526,-0.7109838743990149
-0.57985306,-0.49298784,0.5034326177247997,-0.7105218263015777
-0.579044,-0.4931775,0.4914988016580066,-0.7201440261218516
-0.5767126,-0.49370933,0.4948107654131443,-0.7087746239872109
-0.575381,-0.49398395,0.5002663013434471,-0.7146277823851247
-0.57452494,-0.49378243,0.5023714108256576,-0.7143244964198336
-0.5739505,-0.49361533,0.5028210327308406,-0.7194734448068214
-0.57436776,-0.49352315,0.5082321571213447,-0.7124621410103148
-0.57407165,-0.49307445,0.50374176766191,-0.7191510475089627
-0.57411844,-0.49272233,0.5145329625084296,-0.7173626649322448
-0.5739325,-0.49255672,0.5157678733375912,-0.7292432321818537
-0.5735582,-0.49271518,0.5195946139045684,-0.7351288480444716
-0.5727468,-0.4933103,0.5283548549237339,-0.7303108562256138
-0.57183105,-0.49353743,0.5242385317442053,-0.7299802698251993
