Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
1,-8.46695e-06,4.36063e-05,3.09525e-05,4.8765e-05,-1.52933e-05,9.34984e-06
2,-1.37372e-05,4.04067e-05,2.24142e-05,4.81097e-05,-1.28033e-05,7.80498e-06
3,-2.77206e-05,3.72204e-05,1.7685e-05,5.00043e-05,-9.59023e-06,7.14932e-06
4,-3.08704e-05,3.15326e-05,2.20132e-05,5.09479e-05,-9.25425e-06,9.48833e-06
5,-1.20845e-05,2.88909e-05,3.27837e-05,4.82541e-05,-1.17485e-05,1.29801e-05
6,2.60718e-06,2.77603e-05,3.73273e-05,4.55625e-05,-1.30947e-05,1.37304e-05
7,3.56085e-06,2.56282e-05,3.38689e-05,4.82228e-05,-1.20579e-05,1.39222e-05
8,3.42831e-06,2.09186e-05,2.84523e-05,5.17525e-05,-1.2636e-05,1.51173e-05
9,2.85115e-06,1.61921e-05,2.43808e-05,5.11943e-05,-1.36111e-05,1.4081e-05
10,4.1824e-06,1.1958e-05,2.79669e-05,4.63452e-05,-1.32813e-05,1.40448e-05
11,-1.80039e-06,5.88345e-06,3.31589e-05,4.27841e-05,-1.19556e-05,1.40746e-05
12,-1.47125e-05,-1.90937e-06,3.42086e-05,4.34025e-05,-1.06636e-05,1.31757e-05
13,-1.75317e-05,-9.28801e-06,3.15966e-05,4.47815e-05,-1.03214e-05,1.24222e-05
14,-7.89409e-06,-1.28156e-05,2.8812e-05,4.51163e-05,-8.01185e-06,1.39713e-05
15,8.09416e-07,-1.34122e-05,2.79643e-05,4.48264e-05,-7.14473e-06,1.59709e-05
16,2.65792e-06,-1.01167e-05,2.85977e-05,4.48227e-05,-1.18854e-05,1.59457e-05
17,-3.55834e-06,-5.4907e-06,2.69502e-05,4.73307e-05,-1.79623e-05,1.32649e-05
18,-1.53638e-05,-5.65559e-06,2.16525e-05,5.29382e-05,-1.8328e-05,9.51342e-06
19,-1.5693e-05,-9.27568e-06,1.92093e-05,5.73693e-05,-1.45767e-05,8.00597e-06
20,6.03213e-07,-9.42602e-06,2.41063e-05,5.82193e-05,-1.34092e-05,9.71023e-06
21,1.68323e-05,-3.61713e-06,3.23332e-05,5.69095e-05,-1.68835e-05,1.30861e-05
22,2.02987e-05,4.35042e-06,3.48199e-05,5.49588e-05,-2.2959e-05,1.43034e-05
23,1.19087e-05,8.44679e-06,3.04525e-05,5.32168e-05,-2.58167e-05,1.27155e-05
24,-5.77585e-06,5.98659e-06,2.46178e-05,5.22672e-05,-2.27641e-05,1.12055e-05
25,-1.72793e-05,4.98051e-07,2.59671e-05,4.9911e-05,-1.7471e-05,1.34973e-05
26,-1.13034e-05,-2.96261e-06,3.36061e-05,4.53159e-05,-1.30806e-05,1.75174e-05
27,6.03921e-07,-3.16342e-06,3.80519e-05,4.27347e-05,-1.14307e-05,1.78147e-05
28,2.68346e-06,-3.46243e-07,3.8479e-05,4.46634e-05,-9.54592e-06,1.57444e-05
29,-7.31954e-06,2.08225e-06,3.92496e-05,4.7101e-05,-4.01518e-06,1.39346e-05
30,-2.58512e-05,-2.2953e-06,3.9147e-05,4.78925e-05,3.32793e-06,1.09619e-05
31,-3.19311e-05,-8.50297e-06,4.18279e-05,4.85756e-05,7.95593e-06,1.03053e-05
32,-1.33863e-05,-6.70018e-06,4.59078e-05,4.86848e-05,7.83808e-06,1.22539e-05
33,-6.89647e-07,-2.41836e-06,4.60742e-05,4.91522e-05,3.58637e-06,1.43404e-05
34,-2.97927e-06,-2.85717e-06,4.40692e-05,5.21981e-05,-2.81824e-06,1.598e-05
35,-7.1285e-06,-2.35433e-06,4.18845e-05,5.58135e-05,-7.53396e-06,1.67282e-05
36,-1.17632e-05,2.79924e-06,3.84629e-05,5.62708e-05,-1.13408e-05,1.69581e-05
37,-1.25486e-05,1.28864e-05,3.76739e-05,5.315e-05,-1.05396e-05,1.57256e-05
38,-1.92968e-05,2.26293e-05,4.07607e-05,4.93388e-05,-7.91421e-06,1.29185e-05
39,-3.43427e-05,2.53612e-05,3.96196e-05,4.92374e-05,-9.42742e-06,1.18342e-05
40,-3.74861e-05,2.28884e-05,3.38116e-05,5.03725e-05,-1.24301e-05,1.42427e-05
41,-2.35309e-05,1.81872e-05,2.93532e-05,4.92755e-05,-1.08173e-05,1.67058e-05
42,-1.21556e-05,1.66546e-05,2.63169e-05,4.6847e-05,-6.43479e-06,1.59009e-05
43,-9.84029e-06,2.00435e-05,2.30931e-05,4.60307e-05,-8.21315e-06,1.47662e-05
44,-1.51364e-05,2.23608e-05,1.8979e-05,4.77388e-05,-1.65563e-05,1.41677e-05
45,-2.18204e-05,1.75142e-05,1.85965e-05,5.01869e-05,-2.35875e-05,1.19795e-05
46,-1.9377e-05,9.37761e-06,2.37674e-05,5.0648e-05,-2.30392e-05,8.21994e-06
47,-6.62819e-06,5.44364e-06,2.90911e-05,4.78427e-05,-1.8385e-05,6.51948e-06
48,6.27888e-06,7.99063e-06,2.88528e-05,4.4096e-05,-1.59288e-05,9.5797e-06
49,1.04396e-05,9.82182e-06,2.71504e-05,3.96106e-05,-1.60525e-05,1.53621e-05
50,6.1287e-06,5.08037e-06,2.86765e-05,3.73027e-05,-1.45456e-05,1.7712e-05
51,-4.59962e-06,-2.93111e-06,3.00191e-05,4.03166e-05,-1.26591e-05,1.38475e-05
52,-9.94487e-06,-8.23529e-06,3.07716e-05,4.42375e-05,-1.08315e-05,9.08712e-06
53,-2.08187e-06,-9.73119e-06,3.27507e-05,4.33892e-05,-6.98783e-06,8.826e-06
54,7.44661e-06,-7.64733e-06,3.49631e-05,4.23111e-05,-1.70437e-06,1.11341e-05
55,6.40905e-06,7.62202e-09,3.61888e-05,4.67904e-05,1.97348e-06,1.29325e-05
56,-2.31004e-06,8.66114e-06,3.62182e-05,5.14814e-05,1.4043e-06,1.51501e-05
57,-1.66046e-05,9.78461e-06,3.38422e-05,5.02997e-05,-1.70201e-06,1.58037e-05
58,-2.00759e-05,2.88338e-06,3.47074e-05,4.59083e-05,-5.76512e-06,1.68194e-05
59,-1.85061e-06,3.51143e-06,3.97408e-05,4.30221e-05,-7.2267e-06,1.92314e-05
60,5.8564e-06,1.27839e-05,3.91019e-05,4.25946e-05,-2.50987e-06,2.09256e-05
61,-4.11538e-06,1.68047e-05,3.41757e-05,4.26685e-05,2.55696e-06,2.32183e-05
62,-9.75443e-06,1.09174e-05,3.29207e-05,4.21566e-05,3.2547e-06,2.41497e-05
63,-1.03203e-05,5.37158e-06,3.37505e-05,4.23828e-05,-2.68451e-07,2.27694e-05
64,-6.04583e-06,1.15784e-05,3.47347e-05,4.22644e-05,-2.92583e-07,2.13852e-05
65,-9.17677e-06,2.06152e-05,3.28571e-05,4.22916e-05,5.18516e-06,1.70384e-05
66,-1.86949e-05,2.20648e-05,3.32762e-05,4.60545e-05,7.69964e-06,1.12964e-05
67,-1.55544e-05,1.86905e-05,3.79711e-05,5.00167e-05,6.80844e-06,7.7995e-06
68,1.01439e-06,1.50716e-05,4.44482e-05,5.01919e-05,7.2429e-06,9.00284e-06
69,1.38375e-05,1.32496e-05,4.82311e-05,4.78589e-05,1.13983e-05,1.17256e-05
70,1.71958e-05,1.44266e-05,4.7554e-05,4.68641e-05,1.41175e-05,1.29446e-05
71,1.08485e-05,1.43138e-05,4.34194e-05,4.88847e-05,1.31817e-05,1.33999e-05
72,-5.09641e-07,9.15078e-06,4.06937e-05,5.22744e-05,1.08245e-05,1.38161e-05
73,-3.60712e-06,5.19149e-06,4.58114e-05,5.71249e-05,9.30858e-06,1.43556e-05
74,4.11001e-06,6.8225e-06,5.22394e-05,6.14812e-05,8.22689e-06,1.51154e-05
75,1.17235e-05,1.10328e-05,5.20691e-05,6.28574e-05,5.77725e-06,1.51103e-05
76,1.13247e-05,1.44837e-05,4.62833e-05,6.09501e-05,1.93743e-06,1.22877e-05
77,3.50426e-06,1.796e-05,4.012e-05,5.95355e-05,-3.46744e-07,9.36945e-06
78,-9.55116e-06,1.93357e-05,3.68267e-05,6.08996e-05,1.40542e-07,8.69076e-06
79,-1.35286e-05,1.82565e-05,3.83657e-05,6.23669e-05,-4.5972e-07,1.04393e-05
80,-4.13988e-06,1.80562e-05,4.53237e-05,6.15513e-05,-4.07787e-06,1.36613e-05
81,5.75576e-06,1.95881e-05,5.33913e-05,5.94036e-05,-8.54e-06,1.56907e-05
82,7.47916e-06,2.43017e-05,5.43171e-05,5.70209e-05,-1.35716e-05,1.60963e-05
83,3.05967e-06,3.17983e-05,4.77935e-05,5.55044e-05,-1.97076e-05,1.89977e-05
84,-8.25507e-06,3.49373e-05,4.03691e-05,5.46969e-05,-2.39392e-05,2.15283e-05
85,-1.18648e-05,3.11605e-05,3.99854e-05,5.23322e-05,-2.56427e-05,2.23583e-05
86,2.37641e-06,2.77309e-05,4.44456e-05,4.87503e-05,-2.58673e-05,2.30294e-05
87,1.11362e-05,2.73533e-05,4.86588e-05,4.6622e-05,-2.19671e-05,2.22258e-05
88,9.48823e-06,2.90138e-05,5.09767e-05,4.56505e-05,-1.56645e-05,2.0997e-05
89,8.31451e-06,3.04845e-05,4.98076e-05,4.50204e-05,-1.51661e-05,2.01901e-05
90,8.41343e-06,3.23865e-05,4.39262e-05,4.4185e-05,-1.61792e-05,2.05839e-05
91,8.65314e-06,3.78013e-05,4.03735e-05,4.33421e-05,-1.47179e-05,2.12748e-05
92,-1.59815e-07,4.1488e-05,3.75807e-05,4.61315e-05,-1.63294e-05,1.94636e-05
93,-1.68468e-05,3.61639e-05,3.13447e-05,5.09716e-05,-1.96767e-05,1.74092e-05
94,-2.05373e-05,2.84995e-05,3.10718e-05,5.27241e-05,-1.6789e-05,1.87749e-05
