Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
1,4.9174e-06,1.92179e-05,4.88788e-05,5.46483e-05,-1.3978e-05,1.81454e-05
2,-6.7501e-06,1.89132e-05,4.6307e-05,4.99911e-05,-1.28251e-05,2.10226e-05
3,-2.27489e-05,2.09111e-05,3.70286e-05,4.88191e-05,-8.63559e-06,2.26391e-05
4,-2.38525e-05,1.98288e-05,3.26876e-05,5.29751e-05,-8.5407e-06,2.52357e-05
5,-2.55037e-06,1.45837e-05,3.88355e-05,5.45778e-05,-1.0893e-05,2.90167e-05
6,9.18985e-06,1.2097e-05,4.08482e-05,5.07806e-05,-1.0168e-05,2.69017e-05
7,3.61691e-06,1.5338e-05,3.99839e-05,4.78193e-05,-7.30112e-06,1.60197e-05
8,2.93838e-07,1.99833e-05,4.40994e-05,4.93025e-05,-5.97114e-06,6.05776e-06
9,5.0765e-07,2.34538e-05,4.73834e-05,5.21142e-05,-7.54988e-06,1.81505e-06
10,2.54376e-06,2.46342e-05,4.58355e-05,5.41616e-05,-1.32603e-05,4.7251e-06
11,-6.32508e-06,2.4997e-05,3.68617e-05,5.47552e-05,-2.09036e-05,9.26681e-06
12,-2.2286e-05,2.40677e-05,2.52903e-05,5.589e-05,-2.65828e-05,1.21151e-05
13,-2.27805e-05,2.22791e-05,2.43337e-05,5.77525e-05,-2.72603e-05,1.42482e-05
14,-6.67664e-06,1.88696e-05,3.50304e-05,5.69588e-05,-2.2832e-05,1.79783e-05
15,5.54084e-06,1.43185e-05,4.28787e-05,5.39822e-05,-1.87978e-05,1.98087e-05
16,6.76575e-06,1.32595e-05,4.20661e-05,4.89346e-05,-1.64192e-05,1.63419e-05
17,-2.50864e-06,1.53218e-05,3.34288e-05,4.48781e-05,-1.29776e-05,1.32186e-05
18,-1.50849e-05,1.68683e-05,2.2579e-05,4.65801e-05,-6.88485e-06,1.37552e-05
19,-1.59454e-05,1.7795e-05,2.18199e-05,5.24774e-05,-1.72595e-06,1.59632e-05
20,-3.67359e-06,1.96803e-05,3.35043e-05,5.52342e-05,3.43604e-07,1.68234e-05
21,7.14968e-06,2.20667e-05,4.46775e-05,5.38978e-05,6.82352e-07,1.75109e-05
22,4.79227e-06,2.27733e-05,4.73252e-05,5.13001e-05,2.29373e-06,1.87817e-05
23,-9.06846e-06,2.06659e-05,4.12209e-05,4.92291e-05,5.17147e-06,1.92143e-05
24,-2.47268e-05,1.7611e-05,3.10592e-05,4.92734e-05,5.37597e-06,1.86251e-05
25,-2.50482e-05,1.58251e-05,2.99289e-05,5.16632e-05,3.65761e-07,2.00372e-05
26,-7.82234e-06,1.59098e-05,4.01669e-05,5.57107e-05,-7.37088e-06,2.01654e-05
27,8.33708e-06,1.58931e-05,4.75187e-05,5.85782e-05,-1.04722e-05,2.03189e-05
28,1.01484e-05,1.4822e-05,4.63404e-05,5.73018e-05,-3.24148e-06,2.16821e-05
29,-1.0971e-07,1.49018e-05,4.25497e-05,5.19497e-05,7.63769e-06,2.14337e-05
30,-1.66857e-05,1.36927e-05,3.79309e-05,4.63715e-05,8.66283e-06,1.89993e-05
31,-1.83833e-05,1.06245e-05,3.96067e-05,4.51132e-05,6.33559e-07,1.54584e-05
32,-9.61621e-07,1.15743e-05,4.42822e-05,4.44379e-05,-8.39275e-06,1.46358e-05
33,5.04146e-06,1.37801e-05,4.13223e-05,4.1996e-05,-1.21609e-05,1.3905e-05
34,-7.80365e-07,1.31759e-05,3.67811e-05,4.31478e-05,-1.05435e-05,1.21042e-05
35,-2.0783e-06,1.14113e-05,3.99832e-05,4.8702e-05,-6.25666e-06,1.69531e-05
36,-9.35862e-07,8.54428e-06,4.54873e-05,5.21276e-05,-6.57627e-06,2.4995e-05
