Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
1,-1.44314e-05,2.46598e-05,3.46925e-05,5.13668e-05,-1.08162e-05,1.44318e-05
2,-2.17113e-05,2.31053e-05,2.75006e-05,5.43413e-05,-1.17092e-05,1.41151e-05
3,-1.09299e-05,2.12287e-05,2.9755e-05,5.56735e-05,-1.29147e-05,1.64798e-05
4,6.27312e-06,1.85931e-05,3.49386e-05,5.3039e-05,-1.43961e-05,1.98818e-05
5,1.59324e-05,1.54145e-05,3.54038e-05,4.82165e-05,-1.45826e-05,2.07329e-05
6,1.34727e-05,1.48034e-05,3.28441e-05,4.53634e-05,-1.26866e-05,1.75234e-05
7,1.83455e-06,1.47375e-05,2.76498e-05,4.675e-05,-1.01674e-05,1.28796e-05
8,-6.1807e-06,1.21418e-05,2.34797e-05,5.1779e-05,-9.03404e-06,1.04447e-05
9,-5.79808e-07,9.71213e-06,2.64204e-05,5.63839e-05,-9.52035e-06,1.16372e-05
10,1.23477e-05,9.70049e-06,3.52811e-05,5.6601e-05,-9.82117e-06,1.48895e-05
11,1.92263e-05,9.76253e-06,4.37029e-05,5.24068e-05,-8.65084e-06,1.75342e-05
12,1.32965e-05,9.10763e-06,4.62915e-05,4.80186e-05,-7.83609e-06,1.83121e-05
13,-2.50545e-06,9.09114e-06,3.93348e-05,4.74908e-05,-9.81907e-06,1.75561e-05
14,-1.42563e-05,9.57931e-06,2.95918e-05,5.13571e-05,-1.21497e-05,1.60608e-05
15,-9.6399e-06,9.27378e-06,3.06017e-05,5.51675e-05,-1.3222e-05,1.44001e-05
16,4.55501e-06,7.90808e-06,4.27761e-05,5.47161e-05,-1.52422e-05,1.49334e-05
17,1.26253e-05,6.36729e-06,5.24842e-05,5.11796e-05,-1.60474e-05,1.74078e-05
18,8.80743e-06,5.38102e-06,5.02343e-05,4.83957e-05,-1.3063e-05,1.89399e-05
19,-6.70858e-06,5.78175e-06,3.71542e-05,4.92812e-05,-8.54965e-06,1.84237e-05
20,-1.83958e-05,9.00663e-06,2.35843e-05,5.27968e-05,-4.26554e-06,1.56958e-05
21,-6.20533e-06,1.29005e-05,2.2317e-05,5.60138e-05,9.28644e-08,1.29436e-05
22,1.26374e-05,1.26989e-05,2.90516e-05,5.67929e-05,2.36385e-06,1.14675e-05
23,1.38739e-05,1.02289e-05,3.11839e-05,5.62241e-05,-3.4548e-07,1.04608e-05
24,8.24307e-06,1.00003e-05,3.1885e-05,5.71095e-05,-4.48197e-06,1.11023e-05
25,8.59754e-06,1.0695e-05,3.58849e-05,5.6747e-05,-5.35726e-06,1.3665e-05
26,1.14314e-05,1.09769e-05,3.92867e-05,5.19905e-05,-4.14183e-06,1.61852e-05
27,4.43697e-06,1.2505e-05,3.6789e-05,4.59447e-05,-3.05512e-06,1.62951e-05
28,-1.49614e-05,1.3715e-05,2.92639e-05,4.49981e-05,-3.31824e-06,1.41158e-05
29,-2.54913e-05,1.43698e-05,2.61989e-05,4.90059e-05,-4.7137e-06,1.3349e-05
30,-1.54801e-05,1.55173e-05,3.32624e-05,5.22675e-05,-7.07159e-06,1.51176e-05
31,-1.7413e-06,1.62698e-05,4.17873e-05,5.17301e-05,-1.06066e-05,1.74282e-05
32,9.58155e-07,1.69333e-05,4.23054e-05,4.79687e-05,-1.26605e-05,1.91198e-05
33,-7.51083e-06,1.81278e-05,3.53405e-05,4.40803e-05,-1.09932e-05,1.95574e-05
34,-2.18556e-05,1.93372e-05,2.56648e-05,4.4013e-05,-7.7851e-06,1.912e-05
35,-3.02296e-05,1.97367e-05,2.07555e-05,4.84351e-05,-6.04326e-06,1.80891e-05
36,-2.23484e-05,1.7908e-05,2.50161e-05,5.21959e-05,-5.13051e-06,1.60953e-05
37,-4.88264e-06,1.29862e-05,3.40887e-05,5.1659e-05,-3.72996e-06,1.43537e-05
38,6.57402e-06,7.64749e-06,3.99032e-05,4.85893e-05,-3.67602e-06,1.57357e-05
39,4.27845e-06,4.50662e-06,3.86146e-05,4.64542e-05,-7.37279e-06,2.07255e-05
40,-9.582e-06,3.33133e-06,3.20149e-05,4.80019e-05,-1.35728e-05,2.5535e-05
41,-1.9656e-05,3.29908e-06,2.82383e-05,5.30432e-05,-1.84755e-05,2.59779e-05
42,-1.09955e-05,6.13731e-06,3.29314e-05,5.67657e-05,-2.02828e-05,2.10336e-05
43,7.83984e-06,1.20959e-05,4.00914e-05,5.6059e-05,-1.97475e-05,1.37396e-05
44,1.90401e-05,1.51286e-05,4.25093e-05,5.22411e-05,-1.74359e-05,9.5601e-06
45,1.87438e-05,1.1239e-05,4.12906e-05,4.74929e-05,-1.42697e-05,1.13051e-05
46,5.81002e-06,4.1624e-06,3.66283e-05,4.67355e-05,-1.32284e-05,1.58014e-05
47,-9.6606e-06,-2.16456e-07,3.07721e-05,5.23787e-05,-1.51673e-05,1.56936e-05
48,-5.09661e-06,1.25033e-06,3.27155e-05,5.81866e-05,-1.38805e-05,7.59064e-06
49,1.03898e-05,7.11755e-06,3.88528e-05,5.76148e-05,-7.33155e-06,-2.99802e-06
50,1.59178e-05,1.4231e-05,3.95e-05,5.4649e-05,-2.56705e-06,-7.03063e-06
51,1.43827e-05,1.80551e-05,3.79274e-05,5.71236e-05,-3.01837e-06,-9.25777e-07
52,1.20488e-05,1.55323e-05,3.75969e-05,6.01405e-05,-2.89401e-06,8.63918e-06
53,9.74448e-06,1.15695e-05,3.76161e-05,5.72409e-05,4.41253e-06,1.44324e-05
54,6.01545e-07,1.23602e-05,3.57081e-05,5.24055e-05,1.45528e-05,1.58294e-05
55,-1.6746e-05,1.63258e-05,3.01624e-05,5.11513e-05,1.51111e-05,1.55743e-05
56,-2.42318e-05,1.78948e-05,2.59522e-05,5.26357e-05,2.61034e-06,1.58787e-05
