Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
1,4.99765e-06,-2.29895e-05,4.30259e-05,3.2363e-05,8.06118e-05,-1.00519e-05
2,2.63553e-06,-2.55796e-05,4.78323e-05,3.46134e-05,5.70376e-05,-1.45139e-05
3,2.05197e-06,-1.63024e-05,5.3391e-05,4.05028e-05,3.91878e-05,-1.71657e-05
4,3.85826e-06,-1.59481e-06,5.39951e-05,4.31729e-05,3.07513e-05,-1.59998e-05
5,6.49523e-06,6.57279e-06,5.16301e-05,4.00083e-05,2.47227e-05,-1.36045e-05
6,9.26682e-06,3.83801e-06,4.98829e-05,3.36037e-05,1.72988e-05,-1.35047e-05
7,1.0844e-05,-9.03169e-06,5.00808e-05,2.65126e-05,5.35464e-06,-1.28454e-05
8,9.1767e-06,-1.66939e-05,5.33272e-05,2.46228e-05,-1.37431e-05,-1.30519e-05
9,5.88907e-06,-7.82421e-06,5.82109e-05,3.21301e-05,-2.92448e-05,-1.33455e-05
10,5.48209e-06,2.78359e-06,6.03186e-05,3.75687e-05,-2.65778e-05,-1.08875e-05
11,7.59819e-06,4.71806e-06,5.68316e-05,3.60835e-05,-1.04056e-05,-9.56987e-06
12,1.0298e-05,3.89595e-06,4.82101e-05,3.50766e-05,6.76604e-06,-1.04951e-05
13,1.2554e-05,6.34054e-07,4.2368e-05,3.68989e-05,2.06007e-05,-1.13067e-05
14,1.07447e-05,-1.54366e-06,4.57964e-05,3.91643e-05,2.926e-05,-1.00192e-05
15,6.43032e-06,-5.64714e-06,5.42073e-05,3.64706e-05,3.62267e-05,-6.67825e-06
16,3.2189e-06,-1.25347e-05,5.93239e-05,3.30074e-05,4.71783e-05,-6.02787e-06
17,2.10578e-06,-1.20994e-05,6.03903e-05,3.36635e-05,5.54002e-05,-9.74535e-06
18,4.13639e-06,-1.98837e-06,6.08523e-05,3.73755e-05,5.8926e-05,-1.11663e-05
19,3.58932e-06,6.16821e-06,6.07177e-05,3.89997e-05,6.3575e-05,-7.50117e-06
20,2.71964e-06,6.21209e-06,5.82568e-05,3.91557e-05,6.5766e-05,-2.33902e-06
21,6.58569e-06,-1.3323e-07,5.44403e-05,3.6998e-05,6.22683e-05,8.40636e-07
22,1.0615e-05,-7.43401e-06,5.15835e-05,3.40873e-05,5.3199e-05,3.3562e-06
23,8.85905e-06,-7.16161e-06,5.38593e-05,3.69945e-05,4.37819e-05,6.6656e-06
24,5.93432e-06,-3.56213e-07,6.101e-05,4.43516e-05,4.07796e-05,7.7661e-06
25,6.99642e-06,3.05798e-06,6.70538e-05,4.7552e-05,4.0989e-05,4.24653e-06
26,9.91603e-06,-1.85682e-06,6.85084e-05,4.40473e-05,3.22246e-05,-9.86222e-07
27,1.36423e-05,-1.17348e-05,6.4529e-05,3.90652e-05,1.07836e-05,-2.028e-06
28,1.74764e-05,-2.11541e-05,5.84199e-05,3.52395e-05,-1.00738e-05,2.17356e-07
29,1.98292e-05,-2.01617e-05,5.56413e-05,3.60429e-05,-1.31951e-05,1.296e-06
30,2.06279e-05,-8.26468e-06,5.59434e-05,4.21323e-05,2.87921e-06,1.40387e-06
31,2.18774e-05,2.23552e-06,5.56301e-05,4.84693e-05,2.25205e-05,1.16454e-06
32,2.39053e-05,2.328e-06,5.40701e-05,4.86854e-05,2.88804e-05,-3.06913e-06
33,2.60715e-05,-4.42403e-06,5.00804e-05,4.30109e-05,1.94896e-05,-8.68988e-06
34,2.68751e-05,-1.59363e-05,4.45264e-05,3.50767e-05,4.63732e-06,-8.81073e-06
35,2.5871e-05,-2.0702e-05,4.54965e-05,3.30234e-05,-8.19521e-06,-6.4724e-06
36,2.50666e-05,-8.4777e-06,5.52478e-05,3.62534e-05,-1.13822e-05,-5.81976e-06
37,2.66953e-05,5.34738e-07,6.1595e-05,4.01532e-05,7.05516e-07,-5.89901e-06
38,2.79637e-05,2.77221e-08,6.02438e-05,4.49184e-05,1.94684e-05,-7.40704e-06
39,2.7506e-05,6.85072e-07,5.63263e-05,4.93185e-05,2.93955e-05,-8.53347e-06
40,2.42481e-05,1.50678e-06,5.18998e-05,5.06532e-05,2.73817e-05,-1.00886e-05
41,1.93364e-05,2.69866e-06,5.02158e-05,4.81339e-05,2.23096e-05,-1.46303e-05
42,1.62616e-05,-2.81137e-06,4.86757e-05,4.24737e-05,2.30563e-05,-1.97973e-05
43,1.47486e-05,-1.38924e-05,4.55474e-05,3.61152e-05,2.90321e-05,-2.18268e-05
44,1.53086e-05,-1.59626e-05,4.28182e-05,3.43258e-05,2.94455e-05,-1.84316e-05
45,1.63841e-05,-5.44645e-06,4.3149e-05,4.05935e-05,2.08684e-05,-1.09801e-05
46,1.5266e-05,3.31877e-06,4.86065e-05,4.75097e-05,1.36059e-05,-5.50775e-06
47,1.20512e-05,3.44293e-06,5.32464e-05,4.82898e-05,1.43275e-05,-5.19416e-06
48,9.90868e-06,-3.8468e-06,5.08931e-05,4.39543e-05,1.75334e-05,-6.94429e-06
49,9.13042e-06,-1.22885e-05,4.4745e-05,3.76311e-05,1.39134e-05,-9.46141e-06
50,6.82829e-06,-1.33933e-05,4.60156e-05,3.58754e-05,7.13917e-06,-1.26383e-05
51,7.5802e-06,-5.60184e-06,5.34292e-05,3.86974e-05,6.20819e-06,-1.43018e-05
52,1.12642e-05,3.37351e-06,5.83434e-05,3.99722e-05,1.07547e-05,-1.28316e-05
53,1.19785e-05,6.162e-06,5.76092e-05,3.887e-05,1.57906e-05,-1.00957e-05
54,8.2326e-06,1.73045e-07,5.33077e-05,3.91093e-05,1.53057e-05,-6.3337e-06
55,4.31468e-06,-1.31424e-05,5.2135e-05,3.93081e-05,5.06583e-06,-3.54882e-06
56,3.45416e-06,-2.04383e-05,5.82833e-05,4.02935e-05,-1.04597e-05,-3.29829e-06
57,5.77288e-06,-1.39725e-05,6.59947e-05,4.39221e-05,-2.16081e-05,-3.20662e-06
58,8.06028e-06,-3.49266e-06,6.88108e-05,4.47551e-05,-2.59893e-05,-2.64672e-06
59,7.38768e-06,-8.11211e-07,6.48226e-05,4.03034e-05,-3.00255e-05,-3.03764e-06
60,5.38377e-06,-6.54637e-06,5.59623e-05,3.43961e-05,-3.70892e-05,-4.56865e-06
61,6.04244e-06,-1.7521e-05,4.8976e-05,3.04668e-05,-4.51169e-05,-4.58651e-06
62,1.12104e-05,-1.99097e-05,4.95395e-05,3.6056e-05,-4.37988e-05,-4.28033e-06
63,1.64269e-05,-7.80532e-06,5.48782e-05,4.82516e-05,-2.03289e-05,-5.38104e-06
64,1.61196e-05,-2.19895e-06,5.52542e-05,5.26965e-05,2.10579e-05,-7.80465e-06
65,1.24244e-05,-5.05823e-06,5.00407e-05,4.91444e-05,6.26752e-05,-1.04114e-05
66,1.20024e-05,-1.41645e-06,4.40332e-05,4.32186e-05,8.82373e-05,-8.94523e-06
67,1.38788e-05,1.47521e-06,4.38686e-05,4.00654e-05,8.81508e-05,-7.39336e-06
68,1.43207e-05,1.30392e-08,5.29037e-05,4.32759e-05,6.64462e-05,-1.17951e-05
69,1.07652e-05,-7.62126e-06,6.02059e-05,4.55516e-05,4.76026e-05,-1.50635e-05
70,7.78021e-06,-1.74621e-05,5.85844e-05,4.41659e-05,4.29767e-05,-1.08816e-05
71,9.98741e-06,-1.83823e-05,5.30308e-05,4.40776e-05,4.05173e-05,-4.0048e-06
72,1.17858e-05,-8.50829e-06,5.15553e-05,4.70114e-05,4.25657e-05,-2.11737e-06
73,1.0686e-05,1.87441e-06,5.53739e-05,4.54676e-05,5.17572e-05,-9.06554e-06
74,1.19578e-05,4.22718e-06,5.41868e-05,3.78693e-05,6.07167e-05,-2.03361e-05
75,1.49777e-05,-5.27316e-06,4.69452e-05,2.85951e-05,6.32043e-05,-2.6652e-05
76,1.8153e-05,-2.0478e-05,4.29864e-05,2.14356e-05,5.01449e-05,-2.50395e-05
77,1.92218e-05,-2.61226e-05,4.6454e-05,2.32968e-05,3.42094e-05,-2.13128e-05
78,1.78835e-05,-1.93299e-05,5.1229e-05,3.26103e-05,2.98832e-05,-2.00478e-05
79,1.64016e-05,-1.27816e-05,5.27012e-05,3.83478e-05,3.33919e-05,-1.96204e-05
80,1.78217e-05,-1.37191e-05,5.10052e-05,3.82558e-05,3.57351e-05,-1.8531e-05
81,2.30053e-05,-1.89702e-05,4.80604e-05,3.7847e-05,3.44964e-05,-1.75478e-05
82,2.64095e-05,-2.5402e-05,4.73128e-05,3.57815e-05,3.24032e-05,-1.66927e-05
83,2.51935e-05,-2.52363e-05,5.0631e-05,3.54819e-05,2.59516e-05,-1.72573e-05
84,2.34794e-05,-1.61681e-05,5.44854e-05,3.94399e-05,1.63569e-05,-2.05742e-05
85,2.45066e-05,-6.00555e-06,5.55742e-05,4.31338e-05,9.34445e-06,-2.27978e-05
86,2.51166e-05,-2.80522e-07,5.34884e-05,4.15413e-05,7.30569e-06,-2.27477e-05
87,2.29738e-05,2.73357e-07,4.93066e-05,3.32414e-05,7.9291e-06,-2.37716e-05
88,1.96148e-05,-8.76567e-06,4.81779e-05,2.32831e-05,8.3466e-06,-2.65235e-05
89,1.65002e-05,-1.61708e-05,5.14311e-05,2.12173e-05,6.8586e-06,-2.88031e-05
90,1.39255e-05,-8.53575e-06,5.3769e-05,3.01646e-05,6.67982e-06,-2.38076e-05
91,1.15834e-05,-6.01824e-07,5.34367e-05,3.56155e-05,9.54716e-06,-1.34221e-05
92,8.87756e-06,-2.41345e-06,5.13994e-05,3.08099e-05,9.80959e-06,-1.15361e-05
93,9.85017e-06,-4.11131e-06,4.52422e-05,2.50945e-05,7.70133e-06,-1.9429e-05
94,1.39457e-05,-3.55186e-06,3.93874e-05,2.33665e-05,1.16912e-05,-2.34205e-05
95,1.56626e-05,-2.77879e-06,4.55172e-05,2.41813e-05,1.42388e-05,-1.76901e-05
96,1.17479e-05,-8.9982e-06,5.80613e-05,1.966e-05,5.85714e-06,-9.34066e-06
97,5.87741e-06,-1.84459e-05,6.18939e-05,1.31066e-05,-1.87617e-06,-7.38468e-06
98,5.71092e-06,-1.67199e-05,5.84957e-05,1.60726e-05,-4.9503e-06,-1.38809e-05
99,7.54492e-06,-4.29757e-06,5.6101e-05,2.72755e-05,-7.89795e-06,-1.99979e-05
100,9.09567e-06,4.21846e-06,5.71359e-05,3.27324e-05,-1.02858e-05,-1.93948e-05
101,9.86359e-06,2.98167e-06,5.56446e-05,2.84971e-05,-1.19517e-05,-1.39203e-05
102,7.37614e-06,-4.09174e-06,4.74975e-05,2.2858e-05,-2.01754e-05,-9.20237e-06
103,8.04464e-06,-1.12219e-05,3.9285e-05,2.04347e-05,-3.31602e-05,-8.9334e-06
104,1.12237e-05,-1.25766e-05,3.96597e-05,2.21482e-05,-3.05214e-05,-1.2027e-05
105,1.26308e-05,-6.77185e-06,4.28627e-05,2.47026e-05,-3.74234e-06,-1.42394e-05
106,1.1414e-05,-8.44961e-07,4.45209e-05,2.68753e-05,2.50527e-05,-1.20296e-05
