Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
1,1.69564e-05,-2.36045e-05,6.40825e-05,2.45227e-05,-2.00376e-06,-7.65692e-06
2,1.67713e-05,-2.18417e-05,6.32877e-05,2.9781e-05,3.78136e-06,-9.09938e-06
3,1.94351e-05,-1.43142e-05,6.25773e-05,3.69386e-05,6.52753e-06,-5.66966e-06
4,1.9307e-05,-1.12764e-05,6.36647e-05,3.72241e-05,9.89118e-06,3.45477e-06
5,1.533e-05,-1.40582e-05,6.39879e-05,3.0416e-05,1.17659e-05,7.9401e-06
6,1.04166e-05,-1.96803e-05,6.19373e-05,2.30677e-05,8.61094e-06,2.21051e-06
7,6.44441e-06,-2.3121e-05,6.14989e-05,2.06426e-05,2.30805e-06,-8.56815e-06
8,1.08307e-06,-1.69887e-05,6.04467e-05,2.49368e-05,-3.76718e-07,-1.67017e-05
9,-4.81247e-06,-5.72587e-06,5.92746e-05,3.28848e-05,6.79774e-06,-1.78203e-05
10,-6.52892e-06,-1.23471e-06,5.97373e-05,3.86396e-05,2.48474e-05,-1.28024e-05
11,-2.55714e-06,-6.25195e-06,5.92105e-05,3.83159e-05,4.22405e-05,-7.36888e-06
12,2.01304e-06,-1.73854e-05,5.64727e-05,3.25236e-05,4.88036e-05,-6.74489e-06
13,1.36673e-06,-2.52657e-05,5.50803e-05,2.69082e-05,4.28158e-05,-8.93816e-06
14,-2.28135e-06,-1.83733e-05,5.63896e-05,2.95592e-05,3.22656e-05,-9.34691e-06
15,-3.26692e-06,-6.49923e-06,5.76596e-05,3.80223e-05,2.81208e-05,-8.75051e-06
16,1.48237e-06,-4.59393e-06,5.74534e-05,4.33187e-05,2.94899e-05,-8.34878e-06
17,1.12464e-05,-5.40958e-06,5.57354e-05,4.58539e-05,2.3378e-05,-6.65019e-06
18,2.12386e-05,-2.09256e-06,5.26974e-05,4.92228e-05,4.82951e-06,-2.75384e-06
19,2.54702e-05,1.27569e-06,4.99113e-05,5.10417e-05,-1.55921e-05,1.58289e-06
20,2.3492e-05,-1.08352e-06,5.07017e-05,4.66652e-05,-2.37175e-05,3.01953e-06
21,2.19501e-05,-1.06325e-05,5.40325e-05,3.85116e-05,-1.44531e-05,1.83709e-06
22,2.30954e-05,-1.50586e-05,5.46409e-05,3.50755e-05,3.49295e-06,-1.68982e-07
23,2.3407e-05,-6.22895e-06,4.99739e-05,3.54157e-05,1.47884e-05,-3.70276e-06
24,2.60015e-05,4.465e-06,4.23118e-05,3.22271e-05,1.43392e-05,-5.79863e-06
25,3.11123e-05,5.27793e-06,3.68304e-05,2.61051e-05,1.14399e-05,-4.43955e-06
