Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
89,2.97309e-06,-2.93924e-06,4.59164e-05,4.19909e-05,-1.59324e-05,-2.3909e-06
90,2.74699e-06,-1.21555e-05,4.67209e-05,4.32147e-05,-3.00736e-05,-5.32912e-06
91,5.853e-06,-2.1745e-05,4.75625e-05,3.68027e-05,-3.28323e-05,-4.92124e-06
92,7.13171e-06,-1.64614e-05,4.88818e-05,3.53445e-05,-2.24785e-05,-3.92047e-06
93,6.3522e-06,-1.8884e-06,4.84536e-05,3.88e-05,-9.63854e-06,-6.52753e-06
94,6.23303e-06,5.11135e-06,4.84968e-05,3.81543e-05,-8.1001e-06,-1.32768e-05
95,5.74597e-06,4.77205e-06,5.25358e-05,3.59202e-05,-9.47322e-06,-1.98326e-05
96,5.93594e-06,-3.73589e-06,5.88164e-05,3.47041e-05,-3.41405e-07,-2.01063e-05
97,8.35978e-06,-1.68352e-05,5.9298e-05,3.44709e-05,8.2588e-06,-1.62341e-05
98,1.21536e-05,-1.95048e-05,5.38611e-05,3.56553e-05,8.97622e-06,-1.42911e-05
99,1.38953e-05,-8.12922e-06,5.04884e-05,3.84556e-05,9.17562e-06,-1.61676e-05
100,1.25085e-05,3.56362e-06,4.83355e-05,3.9943e-05,1.1392e-05,-1.62097e-05
101,1.04075e-05,4.46299e-06,4.51737e-05,3.94742e-05,1.13686e-05,-1.1845e-05
102,9.3195e-06,-4.22154e-06,4.53158e-05,3.68971e-05,5.79841e-06,-8.62951e-06
103,1.06003e-05,-1.67364e-05,5.07097e-05,3.22199e-05,1.34111e-06,-1.33441e-05
104,1.2964e-05,-1.61968e-05,5.32254e-05,3.21168e-05,4.92519e-06,-1.78577e-05
105,1.35819e-05,-2.31272e-06,5.21065e-05,3.89653e-05,1.45453e-05,-1.74105e-05
106,1.14097e-05,6.38556e-06,5.21887e-05,4.33018e-05,2.16657e-05,-1.66271e-05
107,1.06921e-05,1.94584e-06,5.40801e-05,4.23572e-05,2.26843e-05,-1.80387e-05
108,1.20565e-05,-8.00842e-06,5.49841e-05,4.0633e-05,2.07865e-05,-1.97767e-05
109,1.10352e-05,-2.24653e-05,5.5628e-05,3.66813e-05,1.69892e-05,-1.83056e-05
110,7.19947e-06,-2.92892e-05,5.72511e-05,4.01464e-05,1.13813e-05,-1.22122e-05
111,4.6288e-06,-1.79996e-05,5.80102e-05,5.09558e-05,7.1023e-06,-6.95521e-06
112,6.17745e-06,-7.83818e-06,5.78401e-05,5.08982e-05,8.31752e-06,-3.98549e-06
113,1.02304e-05,-6.60948e-06,5.67692e-05,4.53185e-05,1.45657e-05,-2.99966e-06
114,1.40998e-05,-7.78589e-06,5.46959e-05,4.73899e-05,2.00088e-05,-1.52873e-06
115,1.56705e-05,-1.19599e-05,5.24973e-05,4.84379e-05,2.20395e-05,2.08725e-07
116,1.45988e-05,-1.38033e-05,5.18817e-05,4.69944e-05,2.41708e-05,4.73877e-07
117,1.24755e-05,-2.37266e-05,5.21996e-05,4.3958e-05,2.73498e-05,-6.04025e-07
