Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
1,1.1041e-05,-3.86554e-06,5.27492e-05,3.16327e-05,-5.65548e-07,-8.26144e-06
2,8.76439e-06,-1.72373e-05,4.88859e-05,2.73019e-05,6.01468e-06,-1.18074e-05
3,6.49199e-06,-2.5267e-05,4.30047e-05,2.84664e-05,1.04781e-05,-1.27274e-05
4,5.61803e-06,-1.12626e-05,3.80233e-05,3.70111e-05,7.82901e-06,-5.93157e-06
5,5.53264e-06,1.66937e-07,3.75466e-05,3.88343e-05,2.23798e-06,-4.34337e-06
6,3.82055e-06,5.11865e-07,4.1763e-05,3.40305e-05,3.947e-06,-8.84972e-06
7,1.34508e-06,3.52963e-06,4.60387e-05,3.00695e-05,1.86698e-05,-7.86582e-06
8,1.17506e-06,7.1891e-06,4.70289e-05,2.79096e-05,3.49288e-05,-7.97762e-06
9,5.15593e-06,8.17345e-06,4.75394e-05,2.78226e-05,4.41711e-05,-1.03256e-05
10,9.98998e-06,-2.46956e-06,4.9914e-05,2.50591e-05,5.10455e-05,-9.16668e-06
11,1.20683e-05,-1.64552e-05,5.22546e-05,2.13934e-05,5.37941e-05,-8.52599e-06
12,1.25904e-05,-1.68243e-05,5.32236e-05,2.51104e-05,4.70667e-05,-1.41925e-05
13,1.29614e-05,-3.74789e-06,5.38648e-05,3.41481e-05,3.84691e-05,-2.1957e-05
14,1.39936e-05,5.81989e-06,5.48933e-05,3.76554e-05,3.31773e-05,-2.57521e-05
15,1.33644e-05,6.01629e-06,5.55455e-05,3.6383e-05,2.2197e-05,-2.48488e-05
16,1.10812e-05,-1.17327e-07,5.53222e-05,3.08377e-05,9.78051e-06,-1.90451e-05
17,8.972e-06,-7.90155e-06,5.57761e-05,2.46135e-05,3.85284e-06,-8.51002e-06
18,1.02478e-05,-9.75208e-06,5.44259e-05,2.5122e-05,-3.82874e-06,4.91963e-06
19,1.47469e-05,-2.91297e-06,4.97303e-05,3.20905e-05,-2.22273e-05,1.98756e-05
20,1.58822e-05,4.78344e-06,4.81495e-05,3.76404e-05,-4.1007e-05,2.71968e-05
21,1.26763e-05,5.49685e-06,5.63114e-05,3.84277e-05,-4.09762e-05,2.08835e-05
22,1.04228e-05,-2.44844e-06,6.62503e-05,3.50248e-05,-2.43186e-05,1.43117e-05
23,1.07313e-05,-1.81018e-05,6.99591e-05,2.85805e-05,-7.06624e-06,1.87653e-05
24,1.16404e-05,-2.45422e-05,6.40987e-05,2.62132e-05,6.86178e-06,2.28219e-05
25,1.3331e-05,-1.3542e-05,5.20405e-05,2.98554e-05,2.44948e-05,1.59694e-05
26,1.51277e-05,-1.41622e-06,4.54238e-05,3.57423e-05,4.07228e-05,7.52843e-06
27,1.53962e-05,-8.43434e-08,4.95211e-05,3.91301e-05,5.02176e-05,4.58866e-06
28,1.3654e-05,-6.01984e-06,5.68969e-05,3.48058e-05,5.38293e-05,1.01111e-06
29,1.21522e-05,-1.74468e-05,5.88614e-05,2.67888e-05,5.16966e-05,-5.71255e-06
30,1.39061e-05,-1.98892e-05,5.51227e-05,3.13808e-05,4.35618e-05,-8.64096e-06
31,1.76465e-05,-3.62059e-06,4.82595e-05,4.59773e-05,3.22368e-05,-7.32802e-06
32,1.97107e-05,7.04721e-06,4.40276e-05,4.67867e-05,2.06272e-05,-7.95022e-06
33,1.94933e-05,4.66652e-06,4.34518e-05,3.58095e-05,9.46672e-06,-6.88691e-06
34,1.85152e-05,3.7549e-06,4.43491e-05,3.61723e-05,-1.1051e-06,-2.0249e-06
35,1.74305e-05,3.89971e-06,4.8165e-05,4.46023e-05,-1.14157e-05,-1.44453e-06
36,1.71905e-05,4.54894e-06,5.29763e-05,5.13271e-05,-1.72435e-05,-2.44113e-06
37,1.96655e-05,-3.36514e-06,5.29111e-05,4.98962e-05,-1.66947e-05,-3.06092e-06
38,2.29972e-05,-1.73156e-05,5.26194e-05,4.4915e-05,-1.28034e-05,-6.02435e-06
39,2.27589e-05,-2.02805e-05,5.56498e-05,4.48095e-05,-1.1828e-05,-9.49588e-06
40,1.98696e-05,-9.54818e-06,5.76515e-05,4.36313e-05,-9.73829e-06,-1.05088e-05
41,1.78888e-05,-3.26656e-07,5.78021e-05,3.68263e-05,-1.05648e-07,-8.68713e-06
42,1.4645e-05,-3.77591e-07,5.78502e-05,3.05738e-05,9.31313e-06,-3.08223e-06
43,1.01688e-05,-8.45397e-06,5.84468e-05,2.82749e-05,1.27415e-05,3.13975e-06
44,8.65835e-06,-1.83405e-05,5.80592e-05,2.68895e-05,1.29249e-05,3.42036e-06
45,1.12127e-05,-1.60489e-05,5.3416e-05,3.07776e-05,1.19265e-05,-9.12792e-07
46,1.26557e-05,-3.9973e-07,4.81107e-05,3.93228e-05,1.1298e-05,-2.66771e-06
47,1.25577e-05,1.22179e-05,4.88513e-05,4.37264e-05,8.89515e-06,-1.74588e-06
48,1.34443e-05,1.47432e-05,5.48679e-05,4.14593e-05,6.11132e-06,-5.61632e-06
49,1.43976e-05,9.89874e-06,5.59613e-05,3.66955e-05,1.00994e-05,-1.40584e-05
50,1.53351e-05,-3.40962e-06,5.07507e-05,3.16044e-05,2.17407e-05,-2.288e-05
51,1.7503e-05,-1.37115e-05,4.2677e-05,3.21082e-05,3.40589e-05,-2.64375e-05
52,2.29182e-05,-1.04529e-05,3.51307e-05,3.8403e-05,3.92571e-05,-2.29558e-05
53,2.58748e-05,-7.91437e-07,3.37213e-05,4.1577e-05,3.2854e-05,-1.80781e-05
54,2.16206e-05,3.88931e-06,3.88924e-05,3.96691e-05,2.06201e-05,-1.65182e-05
55,1.51436e-05,-1.45583e-06,4.57888e-05,3.56915e-05,1.31824e-05,-1.66201e-05
56,1.27898e-05,-1.82609e-05,5.02396e-05,2.8771e-05,1.24977e-05,-1.51744e-05
57,1.46213e-05,-2.72451e-05,5.10595e-05,2.89624e-05,1.18329e-05,-1.21822e-05
58,1.75265e-05,-1.51698e-05,4.70421e-05,3.94524e-05,8.54625e-06,-7.5043e-06
59,1.90807e-05,-5.53617e-06,4.42785e-05,4.08177e-05,3.7667e-06,-7.89459e-06
60,2.02755e-05,-6.58833e-06,4.74983e-05,3.27949e-05,-3.26874e-06,-1.45019e-05
61,2.31011e-05,-4.93761e-06,5.15574e-05,2.9576e-05,-8.36397e-06,-1.6665e-05
62,2.50465e-05,-8.03171e-07,5.16242e-05,3.27249e-05,-5.71136e-06,-1.59921e-05
63,2.13371e-05,1.98095e-06,5.08475e-05,3.80375e-05,1.85557e-06,-1.44769e-05
64,1.52418e-05,-7.03192e-06,5.04393e-05,3.89931e-05,8.63252e-06,-9.64911e-06
65,1.21854e-05,-2.4952e-05,5.15398e-05,3.44852e-05,1.22459e-05,-7.0538e-06
66,9.42831e-06,-2.64367e-05,5.40385e-05,3.23817e-05,1.26504e-05,-1.17926e-05
67,6.82314e-06,-8.02588e-06,5.31322e-05,3.65012e-05,1.42605e-05,-1.69179e-05
68,5.82767e-06,9.10731e-06,4.8964e-05,3.95033e-05,2.18675e-05,-1.52717e-05
69,6.16448e-06,1.41191e-05,4.95874e-05,4.02317e-05,2.90511e-05,-1.21766e-05
70,6.71953e-06,5.66843e-06,5.30259e-05,3.97325e-05,2.91675e-05,-1.48201e-05
71,5.37091e-06,-6.16441e-06,5.45167e-05,3.93258e-05,2.60146e-05,-2.02143e-05
72,3.10334e-06,-6.352e-06,5.42854e-05,4.37757e-05,2.17961e-05,-2.35074e-05
73,2.68467e-06,5.34217e-06,5.21093e-05,5.0192e-05,2.06136e-05,-2.27838e-05
74,4.20564e-06,1.47347e-05,5.06539e-05,5.16365e-05,1.69708e-05,-1.94167e-05
75,5.38038e-06,1.61891e-05,5.34466e-05,4.6944e-05,8.81211e-06,-1.92631e-05
76,4.29137e-06,9.10032e-06,5.73264e-05,3.98882e-05,5.87855e-06,-2.21074e-05
77,1.17763e-06,-8.55637e-06,5.76882e-05,3.40638e-05,1.03947e-05,-2.13715e-05
78,-8.65742e-07,-2.04566e-05,5.44826e-05,3.44058e-05,1.6022e-05,-1.57216e-05
79,9.39837e-07,-1.39029e-05,5.05658e-05,4.21131e-05,1.6147e-05,-7.04658e-06
80,3.87612e-06,-2.69815e-06,5.12454e-05,5.14384e-05,1.09803e-05,3.56865e-06
81,3.84507e-06,-5.50346e-07,5.4488e-05,5.72555e-05,7.13563e-06,8.07262e-06
82,1.31354e-06,-7.31257e-06,5.59157e-05,6.02772e-05,6.77662e-06,3.0027e-06
