Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
1,1.80962e-05,-1.56693e-05,4.5923e-05,4.84345e-05,1.14485e-05,-1.30602e-05
2,1.61715e-05,-8.75576e-06,5.14862e-05,3.04836e-05,1.83304e-05,-1.10323e-05
3,1.52412e-05,9.75784e-06,7.58387e-05,9.67072e-06,1.27393e-05,-1.43391e-05
4,1.55735e-05,2.12732e-05,9.03575e-05,8.23053e-06,-7.00395e-07,-2.1322e-05
5,1.447e-05,1.79539e-05,8.0894e-05,2.68298e-05,-2.08517e-05,-2.74522e-05
6,1.11929e-05,1.20235e-06,6.93347e-05,5.0439e-05,-5.84578e-05,-2.69756e-05
7,1.17278e-05,-1.60441e-05,7.91008e-05,5.62337e-05,-0.00011085,-1.87036e-05
8,1.55226e-05,-1.42137e-05,9.05768e-05,3.66519e-05,-0.000141736,-8.17056e-06
9,1.74095e-05,4.79592e-06,8.20728e-05,1.64847e-05,-0.000127631,-1.46105e-06
10,1.48263e-05,1.94396e-05,7.31493e-05,1.57817e-05,-7.81697e-05,2.22299e-07
11,7.93002e-06,1.62769e-05,8.25281e-05,2.68222e-05,-4.49333e-06,-2.28614e-08
12,1.0598e-06,-7.208e-06,9.55025e-05,4.08049e-05,7.69716e-05,7.69584e-08
13,-1.5597e-06,-3.20706e-05,9.92195e-05,4.92313e-05,0.000129965,-1.23323e-06
14,1.47016e-06,-2.31821e-05,9.25283e-05,4.30829e-05,0.000121752,-2.97592e-06
15,7.37882e-06,5.59779e-06,8.08282e-05,3.67881e-05,5.4102e-05,-3.18258e-06
16,1.11922e-05,1.51026e-05,7.63537e-05,4.04355e-05,-2.77418e-05,-2.36346e-06
17,1.13759e-05,9.91872e-06,8.44003e-05,4.36159e-05,-7.03357e-05,-8.96577e-07
18,1.15285e-05,4.62838e-06,9.04999e-05,4.43687e-05,-5.07718e-05,-4.38548e-06
19,1.30442e-05,9.83009e-07,8.3579e-05,4.33779e-05,9.22085e-06,-1.47807e-05
20,1.44152e-05,-7.98994e-06,7.24433e-05,4.58075e-05,6.37496e-05,-2.31862e-05
21,1.54642e-05,-2.85787e-05,6.41798e-05,5.51869e-05,8.4021e-05,-2.45057e-05
22,1.59579e-05,-3.93445e-05,6.19675e-05,5.3648e-05,7.6144e-05,-2.10871e-05
23,1.44763e-05,-2.29558e-05,7.08428e-05,3.82466e-05,6.10858e-05,-1.55648e-05
24,1.26821e-05,5.24328e-07,8.82383e-05,3.18691e-05,4.09616e-05,-9.87292e-06
25,1.29253e-05,7.33701e-06,9.68316e-05,4.13344e-05,8.01259e-06,-7.38201e-06
26,1.48928e-05,-3.96008e-06,8.8673e-05,5.69832e-05,-1.92066e-05,-8.00738e-06
27,1.62399e-05,-2.35602e-05,6.97786e-05,7.06037e-05,-1.01403e-05,-9.52144e-06
28,1.52413e-05,-3.32925e-05,5.61504e-05,7.10631e-05,3.05758e-05,-1.13797e-05
29,1.40373e-05,-2.17932e-05,5.85699e-05,5.55184e-05,5.66986e-05,-1.17315e-05
30,1.27065e-05,-4.98701e-07,7.03421e-05,4.01357e-05,4.54936e-05,-9.73528e-06
31,1.09838e-05,1.1063e-05,7.3911e-05,3.80621e-05,2.53479e-05,-8.26647e-06
32,1.02788e-05,6.29049e-06,6.3021e-05,4.75979e-05,2.17367e-05,-8.75594e-06
33,1.18192e-05,-9.65268e-06,5.48667e-05,6.27957e-05,2.92032e-05,-7.96508e-06
34,1.45268e-05,-2.12287e-05,6.23098e-05,6.71513e-05,3.7347e-05,-3.07753e-06
35,1.64492e-05,-1.22716e-05,6.60867e-05,4.79059e-05,4.41819e-05,2.1784e-06
36,1.57271e-05,6.81077e-06,5.30621e-05,2.40543e-05,4.65339e-05,-3.45965e-07
37,1.40468e-05,1.2177e-05,3.9868e-05,1.77429e-05,4.13086e-05,-1.12764e-05
38,1.17423e-05,3.57997e-07,5.1252e-05,2.67134e-05,2.95248e-05,-2.00492e-05
39,1.00017e-05,-2.17898e-05,7.56622e-05,4.31746e-05,2.22903e-05,-1.82999e-05
40,1.09014e-05,-4.07113e-05,8.77118e-05,5.4437e-05,2.16258e-05,-1.10399e-05
41,1.37243e-05,-3.01251e-05,7.78707e-05,4.5917e-05,2.33648e-05,-7.60881e-06
42,1.74988e-05,-3.46946e-06,5.52194e-05,3.20638e-05,3.31002e-05,-1.02782e-05
43,2.03446e-05,3.98524e-06,3.74883e-05,3.08462e-05,5.91838e-05,-1.35726e-05
44,1.91356e-05,2.36174e-06,3.52797e-05,3.33992e-05,9.25802e-05,-1.20054e-05
45,1.5652e-05,6.08914e-06,4.18534e-05,3.48948e-05,0.000108157,-8.62268e-06
46,1.36854e-05,7.68464e-06,4.58033e-05,3.51158e-05,9.5803e-05,-8.78466e-06
47,1.20075e-05,-1.36623e-06,4.51466e-05,3.48894e-05,7.4811e-05,-1.04565e-05
