Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
1,2.96984e-06,8.26994e-05,4.55303e-05,4.12867e-05,2.15773e-05,-2.93217e-05
2,7.78153e-07,0.00010041,4.66099e-05,5.12147e-05,2.47492e-05,-4.01383e-05
3,2.33747e-06,0.000126886,4.79904e-05,5.97279e-05,2.34768e-05,-5.38981e-05
4,6.53744e-06,0.000138723,3.53617e-05,6.57423e-05,2.14339e-05,-6.69452e-05
5,7.56443e-06,0.0001267,2.55738e-05,7.25769e-05,2.19835e-05,-7.94392e-05
6,3.14008e-06,9.63963e-05,4.36843e-05,8.38633e-05,2.32912e-05,-9.60029e-05
7,-1.94139e-06,6.64423e-05,6.62739e-05,9.67343e-05,2.35904e-05,-0.000116841
8,-2.00306e-06,5.55362e-05,7.07996e-05,0.000103332,2.25918e-05,-0.000133783
9,2.35249e-07,5.52547e-05,5.56431e-05,0.000102494,2.10065e-05,-0.000139451
10,8.40842e-07,4.30239e-05,3.42837e-05,0.000101803,2.08571e-05,-0.000135714
11,-1.05063e-06,1.29042e-05,3.4492e-05,0.000102736,2.09615e-05,-0.000126183
12,-2.9482e-06,-2.76533e-05,6.25428e-05,9.7924e-05,1.79835e-05,-0.000114303
13,-1.66022e-06,-6.2355e-05,9.0975e-05,8.74131e-05,1.19886e-05,-0.000104649
14,-4.11116e-07,-7.1433e-05,9.50733e-05,7.88857e-05,8.43687e-06,-9.59637e-05
15,-1.95243e-06,-7.12108e-05,8.02191e-05,7.44518e-05,9.86279e-06,-8.24289e-05
16,-3.81897e-06,-8.9846e-05,5.63655e-05,6.75142e-05,1.2903e-05,-6.74269e-05
17,-1.80612e-06,-0.000119619,3.98928e-05,5.56154e-05,1.52407e-05,-6.20928e-05
18,4.82928e-06,-0.000144188,4.82424e-05,4.4717e-05,1.48148e-05,-6.80939e-05
19,1.19331e-05,-0.000156997,7.09163e-05,3.88075e-05,1.55109e-05,-7.75417e-05
20,1.5944e-05,-0.000164174,7.78669e-05,3.83346e-05,1.71882e-05,-8.4768e-05
21,1.8652e-05,-0.000173493,6.91513e-05,4.05871e-05,1.73397e-05,-8.73392e-05
22,2.06309e-05,-0.000168272,5.17861e-05,4.15697e-05,1.63883e-05,-8.51147e-05
23,2.06205e-05,-0.000137984,3.35361e-05,4.26491e-05,1.30515e-05,-7.81021e-05
24,1.84877e-05,-0.000106314,3.24611e-05,4.78285e-05,1.0907e-05,-6.63699e-05
25,1.5809e-05,-9.69174e-05,4.4882e-05,5.67172e-05,1.53126e-05,-5.28764e-05
26,1.64547e-05,-0.000109364,4.68589e-05,6.69705e-05,2.92404e-05,-4.19088e-05
27,1.75746e-05,-0.000133105,4.14816e-05,7.39465e-05,3.91824e-05,-3.44576e-05
28,1.64943e-05,-0.000151097,3.75049e-05,7.56077e-05,3.49214e-05,-2.87681e-05
29,1.23295e-05,-0.000153009,4.14288e-05,7.56636e-05,2.88316e-05,-2.2041e-05
30,7.92602e-06,-0.000150509,4.46829e-05,7.8047e-05,2.48497e-05,-1.21861e-05
31,6.4666e-06,-0.000159714,3.16551e-05,8.36113e-05,2.15624e-05,-1.70576e-06
32,6.68199e-06,-0.000178855,1.93213e-05,9.10566e-05,1.7024e-05,4.30404e-06
33,3.64106e-06,-0.000197722,3.38557e-05,9.78134e-05,1.45324e-05,4.36443e-06
34,-1.74654e-06,-0.000206396,5.88679e-05,0.000100167,1.38473e-05,2.68173e-06
35,-4.08368e-06,-0.000197024,7.51011e-05,9.74622e-05,1.25979e-05,2.38559e-06
36,-5.84625e-07,-0.000177865,7.26498e-05,9.29741e-05,1.05661e-05,2.78156e-06
37,8.33732e-06,-0.000165215,4.99355e-05,9.0738e-05,7.0785e-06,3.16814e-06
38,1.50563e-05,-0.000161551,3.24737e-05,9.24718e-05,4.8188e-06,1.05571e-06
39,1.49723e-05,-0.000161502,4.28781e-05,9.59564e-05,6.04429e-06,-4.85986e-06
40,1.28503e-05,-0.000154995,6.37054e-05,9.60188e-05,9.07905e-06,-9.00237e-06
41,1.31328e-05,-0.000121602,6.8069e-05,8.88459e-05,1.21139e-05,-6.82831e-06
42,1.41155e-05,-7.30484e-05,5.42442e-05,7.81699e-05,1.53153e-05,-4.41798e-07
43,1.49506e-05,-4.66561e-05,3.19659e-05,7.05358e-05,1.62851e-05,7.04741e-06
44,1.55839e-05,-3.86453e-05,2.19647e-05,6.79426e-05,1.46776e-05,1.30258e-05
45,1.3671e-05,-2.97397e-05,4.10307e-05,6.86512e-05,1.12176e-05,1.43408e-05
46,1.19894e-05,-1.90843e-05,7.06236e-05,6.81346e-05,7.80121e-06,1.05842e-05
47,1.51889e-05,-7.70428e-06,8.06096e-05,6.60602e-05,5.23841e-06,7.21583e-07
48,2.00944e-05,4.17662e-06,7.69442e-05,6.31747e-05,3.90584e-06,-1.40257e-05
49,2.42584e-05,2.71625e-05,6.86486e-05,5.7555e-05,4.01383e-06,-2.67102e-05
50,2.42645e-05,6.45848e-05,6.33721e-05,4.96753e-05,4.93233e-06,-3.19152e-05
51,2.0051e-05,9.34442e-05,7.46184e-05,4.34357e-05,5.88595e-06,-3.17646e-05
52,1.92268e-05,9.2128e-05,9.32484e-05,4.0325e-05,8.40535e-06,-3.41661e-05
53,2.36516e-05,6.40849e-05,9.27355e-05,3.94344e-05,1.10454e-05,-4.12165e-05
54,2.74029e-05,2.7128e-05,7.49958e-05,4.01585e-05,1.34931e-05,-4.7396e-05
55,2.88846e-05,2.24812e-06,6.47312e-05,3.90733e-05,1.34445e-05,-4.70436e-05
