Right_Wrist_X,Right_Wrist_Y,FOREARM_Affected_upper,FOREARM_Affected_lower
-0.77109677,0.51844245,0.6780398884612057,-0.3514588012844444
-0.7609669,0.5151734,0.6759401627094385,-0.3553034687104434
-0.7567114,0.5145429,0.674267697480431,-0.3587320267786667
-0.74905175,0.5152041,0.6729733681463882,-0.3618142427402728
-0.7450396,0.51650435,0.6720627683021808,-0.3644850265201179
-0.7422952,0.51549125,0.6714810450088501,-0.3668198429204012
-0.74094445,0.5149831,0.6711933527392788,-0.3688737179564574
-0.7383226,0.5147663,0.6711752362207415,-0.3706122582971884
-0.7373781,0.5154652,0.6713924341515228,-0.3721156084860177
-0.73698556,0.5156722,0.6718054199096334,-0.3733658087693766
-0.736087,0.51687664,0.6723831441348758,-0.3744137458780338
-0.734348,0.51633054,0.6731045794353244,-0.3752980017352981
-0.7325112,0.5144218,0.6739151473272079,-0.3760190970154087
-0.73172015,0.5147878,0.6748056981576122,-0.3766263445932855
-0.73087794,0.5157667,0.6757166052179914,-0.3771285340470298
-0.73498285,0.5203274,0.6766281126617578,-0.3775621645309324
-0.7364938,0.5205575,0.6787989698985541,-0.3791232217842785
-0.74058,0.52172655,0.6757415706283152,-0.381270506130373
-0.7447755,0.5244218,0.6791340809992173,-0.3799526380615286
-0.74724275,0.5261285,0.6779495094087972,-0.3841522491842271
-0.74792564,0.5273461,0.6804043144973303,-0.3811588816212884
-0.7475395,0.53497094,0.6778816521657474,-0.3816308309177769
-0.74717486,0.53628534,0.6764997392315684,-0.3824105481723113
-0.74635124,0.5372293,0.6770513848712342,-0.3825697500125228
-0.74538416,0.53646946,0.6794586064706942,-0.3802178622057051
-0.74473184,0.5361223,0.6793967944008621,-0.381139916209564
-0.74441576,0.5365857,0.6759977010280512,-0.3780616786641287
-0.7441128,0.53825676,0.6740721447787235,-0.3819867737546368
-0.74634504,0.5386355,0.6771607264432877,-0.3799163530394158
-0.7486045,0.5385762,0.6795749188773131,-0.3789949687447529
-0.74939007,0.5389553,0.6797569120817413,-0.3811668485968858
-0.74922824,0.53898656,0.6797807338968286,-0.3816355463554513
-0.74969566,0.539769,0.6787148211392271,-0.3847215108140104
-0.75004077,0.5401501,0.6774134987625822,-0.3864282189010806
-0.75010276,0.54030764,0.6802548964476417,-0.3852148251363469
-0.7497307,0.5400482,0.6813807143674198,-0.3824848593914537
-0.7454858,0.53932154,0.6824804573377264,-0.3794747633499545
-0.74412936,0.5397164,0.6802869316601089,-0.381298676755417
-0.74050593,0.5395799,0.6790453883080599,-0.384222788374325
-0.7360235,0.5390413,0.6782140872883433,-0.3846664010742785
-0.73365504,0.5387528,0.6788067186495527,-0.3816807654746598
-0.7292798,0.5384826,0.6796370834545571,-0.3842611427802024
-0.7280992,0.54008764,0.6804149764176137,-0.3794641619938483
-0.7289851,0.5411655,0.680738824544442,-0.3794505729760214
-0.7292013,0.5419098,0.6783338595111396,-0.3828019751437634
-0.7287497,0.5399598,0.67771212896602,-0.3815854350511724
-0.7277709,0.5393975,0.6763508591270554,-0.3814756512196723
-0.7245847,0.53385276,0.6787296779436496,-0.3802961221927476
-0.72455716,0.5312702,0.6798238343050769,-0.3814569517861242
-0.72266376,0.5266924,0.6828171082182395,-0.3816408583460621
-0.7203782,0.5237818,0.6771451121391031,-0.3845469835043822
-0.72020996,0.5238261,0.6809471760316498,-0.3825006251500867
-0.71998495,0.5232922,0.6777635549620896,-0.3803544998161151
-0.71922,0.5210279,0.6804169685433649,-0.377098851049321
-0.7185357,0.51889735,0.678943911802236,-0.3765371616193879
-0.71847093,0.5189242,0.6765981885480037,-0.3768001657794294
-0.7188285,0.5196827,0.681462838275174,-0.3738056924994799
-0.7188161,0.5210298,0.6777355056995765,-0.3799265778746346
-0.71874624,0.5221797,0.6784119871239953,-0.3805500005410864
-0.7200732,0.5235352,0.677045384684392,-0.3815359135315454
-0.7238182,0.52602565,0.6830169438338456,-0.3797492180776052
-0.7268815,0.5279018,0.6829867885648092,-0.3774584843795509
-0.7286427,0.5276903,0.6810752558091444,-0.3800579817503168
-0.7302143,0.5264999,0.6830823727502071,-0.3804046849382357
-0.7308345,0.52517664,0.6820832219771917,-0.3798960741563793
-0.73103297,0.52485883,0.6804299953376796,-0.3779977704688128
-0.7296926,0.52457637,0.6784907208672654,-0.3790228283946206
-0.72775704,0.5237795,0.6814421579075683,-0.3732840967969062
-0.72291327,0.5218148,0.6778661655101657,-0.3775412091514294
-0.7187194,0.52020246,0.6786291591876642,-0.373889486590627
-0.7103399,0.51486397,0.6794302383152562,-0.3779154921375496
-0.70762694,0.5134866,0.6773796656718162,-0.3780173767821126
-0.70798564,0.5123645,0.6742772658149633,-0.3793605395680453
-0.70873,0.5120841,0.6791716151533844,-0.3768656096361183
-0.70923024,0.51243097,0.6832403231922365,-0.3710651980515633
-0.7093116,0.5114182,0.6811230863665421,-0.3739981983859403
-0.7098768,0.5111252,0.6808723677521128,-0.3763129558862557
-0.71036917,0.5105828,0.6774238832753974,-0.3821279058202606
-0.7108281,0.50983775,0.6728706363839974,-0.3859387918238051
-0.71125317,0.50923276,0.6741992264658089,-0.3832362596878378
-0.7117297,0.5085927,0.6772457135780104,-0.3798403940899321
-0.7124041,0.50787437,0.6735214734962118,-0.3822196214377305
-0.71285576,0.50758904,0.677826590991293,-0.3804172844189218
-0.71337634,0.50701064,0.6807156491974232,-0.3821321122083697
-0.7136531,0.50674003,0.67943225405317,-0.3827487438598497
-0.7142511,0.50581056,0.6695048090398756,-0.3802927660179148
-0.71436083,0.50539416,0.6843700220999724,-0.3621633540474414
-0.7146627,0.50747055,0.6801052346604214,-0.3579926680707258
-0.7152329,0.50828826,0.6836982902747977,-0.3398272382973452
-0.71518636,0.50844157,0.6803040619481929,-0.303336160235778
-0.7157616,0.50913775,0.5648799491180186,-0.3153261339342751
-0.71639293,0.51061237,0.5958076187383139,-0.3366933886777946
-0.71752226,0.5114453,0.6674346852550574,-0.3391646785188482
-0.7180288,0.51178133,0.702633243140409,-0.4043385193782653
-0.71820605,0.511919,0.7350953746409197,-0.4662562143414808
-0.7180167,0.5119749,0.7617104652725749,-0.5294073094424665
-0.7166796,0.51191014,0.7843432385985217,-0.57912536569128
