Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
1,-2.39563e-05,9.57752e-06,2.95459e-05,5.67655e-05,-6.97409e-06,4.90546e-06
2,-1.26837e-05,8.77004e-06,3.30692e-05,6.10673e-05,-9.89731e-06,6.05598e-06
3,6.72521e-06,8.80263e-06,3.77698e-05,6.22207e-05,-1.2446e-05,9.20863e-06
4,1.66038e-05,1.05728e-05,3.86003e-05,6.08654e-05,-1.40575e-05,1.21859e-05
5,1.166e-05,1.21662e-05,3.40942e-05,5.759e-05,-1.51405e-05,9.80809e-06
6,-6.31826e-06,1.04782e-05,2.50888e-05,5.40167e-05,-1.46812e-05,3.76511e-06
7,-2.23304e-05,7.83766e-06,1.92889e-05,5.35053e-05,-1.32403e-05,6.05248e-07
8,-2.01831e-05,8.01467e-06,2.29679e-05,5.66644e-05,-1.27212e-05,1.95878e-06
9,-4.67538e-06,1.03471e-05,3.1206e-05,5.98981e-05,-1.21589e-05,3.93633e-06
10,5.93241e-06,1.36525e-05,3.5524e-05,5.94786e-05,-9.0365e-06,5.05583e-06
11,2.16716e-06,1.6439e-05,3.25097e-05,5.50421e-05,-4.21283e-06,8.15985e-06
12,-1.26084e-05,1.6464e-05,2.34337e-05,5.09374e-05,-1.29512e-06,1.34902e-05
13,-2.27414e-05,1.4975e-05,1.55879e-05,5.31334e-05,-2.92448e-06,1.7989e-05
14,-1.42061e-05,1.49014e-05,1.83554e-05,6.0737e-05,-9.28317e-06,2.0004e-05
15,2.51364e-06,1.47084e-05,3.09444e-05,6.56678e-05,-1.55505e-05,1.93289e-05
16,7.47523e-06,1.33023e-05,4.0897e-05,6.3046e-05,-1.58208e-05,1.76455e-05
17,-1.00705e-06,1.30134e-05,3.82165e-05,5.61564e-05,-1.16174e-05,1.95018e-05
18,-1.83814e-05,1.26328e-05,2.75375e-05,5.23278e-05,-8.24949e-06,2.19496e-05
19,-3.35999e-05,9.87653e-06,2.3705e-05,5.36033e-05,-7.21999e-06,1.9161e-05
20,-2.51369e-05,9.60783e-06,3.25129e-05,5.66715e-05,-7.34764e-06,1.65686e-05
21,-4.37934e-06,1.24468e-05,4.24788e-05,5.85347e-05,-8.12232e-06,1.87559e-05
22,4.79204e-06,1.12408e-05,4.44491e-05,5.87513e-05,-9.64533e-06,2.31889e-05
23,8.36414e-06,6.93467e-06,4.26112e-05,5.97624e-05,-1.09524e-05,2.63779e-05
24,9.99765e-06,6.18221e-06,3.97279e-05,6.1247e-05,-1.23284e-05,2.31816e-05
25,5.85622e-06,1.16226e-05,3.60664e-05,5.94464e-05,-1.53942e-05,1.07637e-05
26,-5.82704e-06,1.83089e-05,3.24082e-05,5.53583e-05,-1.71846e-05,-6.18175e-06
27,-2.35483e-05,1.95389e-05,2.80777e-05,5.47971e-05,-1.506e-05,-1.68267e-05
28,-3.05509e-05,1.41533e-05,2.80331e-05,5.86665e-05,-1.0679e-05,-1.3403e-05
29,-1.55207e-05,9.12113e-06,3.53977e-05,6.18678e-05,-6.66593e-06,5.50396e-07
30,6.10477e-06,1.03092e-05,4.35747e-05,6.02377e-05,-5.39969e-06,1.5357e-05
31,1.46218e-05,1.45573e-05,4.65618e-05,5.34828e-05,-5.93773e-06,2.37555e-05
32,7.67292e-06,1.69388e-05,4.35039e-05,4.68753e-05,-5.15767e-06,2.30988e-05
33,-5.81054e-06,1.55084e-05,3.4975e-05,4.62941e-05,-2.61212e-06,1.64665e-05
34,-1.32019e-05,1.16599e-05,2.81983e-05,5.12113e-05,-2.15443e-07,1.03335e-05
