Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
1,-1.64333e-05,1.54358e-05,3.15797e-05,4.65238e-05,-1.40953e-05,2.7358e-05
2,-2.89371e-05,1.15242e-05,2.8701e-05,5.55134e-05,-1.20031e-05,2.42429e-05
3,-8.9602e-06,7.17339e-06,4.02841e-05,6.16596e-05,-8.79641e-06,2.614e-05
4,6.4207e-06,4.82737e-06,5.0049e-05,5.93657e-05,-9.7549e-06,2.1121e-05
5,2.81826e-06,2.90295e-06,4.88767e-05,5.49971e-05,-1.13456e-05,1.15426e-05
6,-6.13104e-07,1.12918e-06,4.48788e-05,5.58352e-05,-7.3126e-06,1.30662e-05
7,-5.85431e-07,-3.44746e-07,4.04815e-05,5.37114e-05,-2.88405e-06,2.23633e-05
8,3.0414e-06,-5.23955e-07,3.54341e-05,4.92276e-05,-1.94645e-06,2.81234e-05
9,-7.74816e-06,2.18501e-06,3.15838e-05,4.8412e-05,-5.60219e-06,2.15355e-05
10,-2.76372e-05,3.823e-06,2.84492e-05,5.14368e-05,-7.95472e-06,8.82221e-06
11,-2.61362e-05,4.8046e-06,2.98529e-05,5.37629e-05,-9.13382e-06,3.9393e-06
12,-4.98545e-06,5.76682e-06,3.62304e-05,5.3555e-05,-9.44184e-06,9.953e-06
13,1.0166e-05,7.10229e-06,4.061e-05,5.41675e-05,-8.08673e-06,1.66581e-05
14,1.00732e-05,9.04543e-06,4.04883e-05,5.30013e-05,-7.6259e-06,1.58213e-05
15,-6.87921e-06,1.10004e-05,3.39451e-05,4.93909e-05,-8.29125e-06,1.12084e-05
16,-2.76406e-05,1.29032e-05,2.47343e-05,4.80454e-05,-8.8022e-06,9.55142e-06
17,-2.83089e-05,1.56983e-05,2.37504e-05,5.16142e-05,-8.9038e-06,1.44554e-05
18,-8.58937e-06,1.84808e-05,3.35733e-05,5.49818e-05,-1.05931e-05,1.89024e-05
19,8.9183e-06,1.92553e-05,4.1154e-05,5.47873e-05,-1.20928e-05,1.6148e-05
20,1.07945e-05,1.79765e-05,3.87221e-05,5.13349e-05,-1.29745e-05,9.02789e-06
21,-2.1132e-06,1.47031e-05,3.0674e-05,4.58858e-05,-1.42388e-05,4.53139e-06
22,-2.34017e-05,8.65994e-06,2.11839e-05,4.24423e-05,-1.5286e-05,1.10403e-06
23,-2.81658e-05,2.68496e-06,2.03447e-05,4.25596e-05,-1.61297e-05,-3.23721e-06
24,-7.49428e-06,3.14772e-06,3.04005e-05,4.21389e-05,-1.74067e-05,-5.22151e-06
25,1.05205e-05,7.22286e-06,3.97407e-05,4.11209e-05,-1.57403e-05,-7.43916e-07
26,9.1429e-06,8.79674e-06,4.08554e-05,3.95877e-05,-1.04019e-05,6.54803e-06
27,-3.70802e-06,6.21919e-06,3.75072e-05,3.84787e-05,-6.30711e-06,9.06821e-06
28,-2.92937e-05,2.34187e-06,2.95488e-05,3.96789e-05,-6.4357e-06,7.28696e-06
29,-4.15899e-05,1.59719e-08,2.42729e-05,4.37761e-05,-9.36537e-06,9.32076e-06
30,-1.98131e-05,3.10875e-06,3.177e-05,4.94017e-05,-1.10781e-05,1.64521e-05
31,-1.32425e-06,9.47015e-06,3.79533e-05,5.2002e-05,-1.26623e-05,2.07842e-05
