Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
1,1.81294e-05,-1.14512e-05,4.05861e-05,5.23122e-05,1.3842e-05,4.09187e-05
2,1.68235e-05,-6.19538e-06,4.87732e-05,5.62344e-05,1.34097e-05,4.02045e-05
3,1.42263e-05,-4.5214e-06,5.62291e-05,5.83662e-05,1.31783e-05,4.27203e-05
4,1.44769e-05,-1.40932e-06,5.8899e-05,6.07274e-05,1.1676e-05,4.44056e-05
5,1.78192e-05,-1.13958e-06,5.54965e-05,5.9306e-05,9.07194e-06,4.36589e-05
6,2.155e-05,-6.77897e-06,5.00118e-05,5.35887e-05,5.63071e-06,3.9467e-05
7,2.2503e-05,-1.94271e-05,5.02926e-05,4.76735e-05,3.18e-06,3.30076e-05
8,2.07505e-05,-2.68196e-05,5.77331e-05,4.67718e-05,3.75375e-06,2.87238e-05
9,1.9426e-05,-1.84804e-05,6.43276e-05,5.20384e-05,5.5801e-06,3.05382e-05
10,1.95996e-05,-4.59237e-06,6.56125e-05,5.73986e-05,6.9371e-06,3.576e-05
11,2.08218e-05,7.9328e-07,6.0068e-05,5.87449e-05,6.82081e-06,3.90524e-05
12,2.1221e-05,-4.23151e-06,5.22994e-05,5.73219e-05,5.85506e-06,3.95645e-05
13,1.68433e-05,-1.39322e-05,5.04486e-05,5.36454e-05,5.22038e-06,3.90732e-05
14,1.03366e-05,-1.76019e-05,5.75479e-05,5.10292e-05,5.00232e-06,3.92532e-05
15,7.01068e-06,-9.51225e-06,6.77582e-05,5.39187e-05,5.97527e-06,4.06701e-05
16,6.31617e-06,1.60557e-06,7.03936e-05,6.1303e-05,-5.9945e-07,4.1981e-05
17,6.00491e-06,4.21755e-06,6.4812e-05,6.69026e-05,-1.4121e-05,4.24112e-05
18,8.08148e-06,-1.61259e-06,6.36919e-05,6.60942e-05,-1.75336e-05,4.11839e-05
19,1.1459e-05,-1.10524e-05,6.37871e-05,5.99235e-05,-7.78247e-06,3.65094e-05
20,1.24161e-05,-1.80558e-05,5.70098e-05,5.44087e-05,8.31776e-06,3.10923e-05
21,1.0871e-05,-1.41806e-05,4.8624e-05,5.53824e-05,2.08146e-05,3.16756e-05
22,7.70902e-06,-2.62853e-06,4.94471e-05,6.1417e-05,2.60691e-05,3.77659e-05
23,6.45421e-06,4.40998e-06,5.53445e-05,6.60196e-05,3.0027e-05,4.21712e-05
24,6.01011e-06,4.35274e-06,5.75277e-05,6.41343e-05,3.52016e-05,4.03844e-05
25,4.20391e-06,-3.23589e-06,5.33204e-05,5.54091e-05,3.41549e-05,3.2226e-05
26,6.34491e-07,-1.57657e-05,4.51389e-05,4.73137e-05,2.18799e-05,2.40095e-05
27,-2.09609e-06,-1.56751e-05,4.14524e-05,5.04389e-05,9.51516e-06,2.46706e-05
28,-2.89342e-06,-3.57663e-06,4.73254e-05,5.99987e-05,8.5225e-06,3.32039e-05
29,-5.6932e-07,2.10634e-06,5.70756e-05,6.40446e-05,1.66238e-05,3.8542e-05
30,3.19658e-06,2.07618e-06,5.9598e-05,6.46151e-05,2.40475e-05,3.78977e-05
