Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
1,1.18103e-05,8.648e-06,6.26921e-05,4.98222e-05,1.12493e-05,3.65469e-05
2,1.15646e-05,7.24141e-06,6.19849e-05,5.44236e-05,1.15301e-05,3.48219e-05
3,1.00519e-05,7.22184e-06,6.13666e-05,5.69764e-05,1.07978e-05,3.30278e-05
4,1.22682e-05,5.70566e-06,5.54047e-05,5.43109e-05,1.06109e-05,3.41067e-05
5,1.58874e-05,-4.13092e-06,4.64296e-05,4.90223e-05,1.21951e-05,3.23556e-05
6,1.51852e-05,-1.93186e-05,4.36973e-05,4.73813e-05,1.3199e-05,3.06582e-05
7,1.19705e-05,-2.11041e-05,4.67895e-05,5.26572e-05,1.36861e-05,3.50855e-05
8,9.78698e-06,-8.79154e-06,4.78973e-05,6.09747e-05,1.52151e-05,4.32885e-05
9,1.03406e-05,2.18844e-06,4.39787e-05,6.33722e-05,1.73935e-05,4.74298e-05
10,1.24779e-05,5.42216e-06,3.59878e-05,5.82505e-05,2.16057e-05,4.42365e-05
11,1.31447e-05,-1.32149e-06,3.09099e-05,4.9782e-05,2.51388e-05,3.63805e-05
12,9.96849e-06,-1.40757e-05,3.35054e-05,4.57332e-05,2.50872e-05,3.01273e-05
13,5.35184e-06,-1.82515e-05,4.15898e-05,5.11238e-05,2.17801e-05,3.09037e-05
14,2.51413e-06,-1.00208e-05,4.81443e-05,6.05052e-05,1.75767e-05,3.71156e-05
15,3.96384e-06,-2.09019e-06,4.97236e-05,6.46403e-05,1.38315e-05,4.1333e-05
16,1.05718e-05,-2.95816e-06,4.72725e-05,6.26942e-05,1.18524e-05,3.82835e-05
17,1.721e-05,-1.16691e-05,4.55201e-05,5.79048e-05,1.16553e-05,2.91641e-05
18,1.66193e-05,-2.23961e-05,4.87643e-05,5.07793e-05,1.29773e-05,2.08503e-05
19,1.05228e-05,-2.36236e-05,5.28335e-05,4.79306e-05,1.50838e-05,2.30697e-05
20,5.90415e-06,-1.28242e-05,5.18424e-05,5.35081e-05,1.89899e-05,3.37014e-05
21,4.92062e-06,-2.70789e-06,4.8839e-05,6.04148e-05,2.37894e-05,4.12122e-05
22,8.14303e-06,-1.81148e-06,4.76983e-05,6.25971e-05,2.47586e-05,4.16711e-05
23,1.35854e-05,-9.69311e-06,4.67905e-05,5.93029e-05,2.17686e-05,3.94713e-05
24,1.7956e-05,-2.695e-05,4.78899e-05,5.11749e-05,1.7336e-05,3.63183e-05
25,1.90788e-05,-3.54029e-05,5.04071e-05,5.0228e-05,1.34384e-05,3.27057e-05
26,1.81978e-05,-2.14727e-05,5.01191e-05,5.82344e-05,1.27399e-05,3.15191e-05
27,1.90435e-05,-8.89498e-06,4.91618e-05,6.13178e-05,1.28139e-05,3.19999e-05
28,2.04181e-05,-9.21123e-06,5.02968e-05,6.07566e-05,1.26738e-05,3.32677e-05
29,1.95184e-05,-1.19302e-05,5.31944e-05,6.35712e-05,1.45008e-05,3.66041e-05
30,1.97886e-05,-1.44033e-05,5.31536e-05,6.58828e-05,1.46194e-05,3.80591e-05
31,2.29635e-05,-1.4834e-05,4.79922e-05,6.34415e-05,1.40763e-05,3.86522e-05
32,2.40666e-05,-1.86053e-05,4.34699e-05,5.60397e-05,1.3416e-05,3.75358e-05
33,1.84244e-05,-2.66098e-05,4.78556e-05,5.14539e-05,1.29361e-05,3.38184e-05
34,1.02982e-05,-2.53623e-05,5.50599e-05,5.36049e-05,1.39289e-05,3.38318e-05
35,4.76251e-06,-1.41938e-05,5.78496e-05,5.93831e-05,1.63741e-05,3.62489e-05
36,6.15391e-06,-4.78366e-06,5.5053e-05,6.1652e-05,1.72041e-05,3.85578e-05
37,1.33448e-05,-1.94296e-06,4.71374e-05,5.7473e-05,1.40667e-05,3.99664e-05
38,1.8756e-05,-1.02835e-05,4.07643e-05,4.87563e-05,1.05906e-05,3.75569e-05
