Left_Wrist_X,Left_Wrist_Y,FOREARM_NonAffected_upper,FOREARM_NonAffected_lower
,,0.5119792483626132,-0.002208121270518
,,0.4875456935284341,-0.0043322013875585
,,0.4695264900447038,-0.0074340857558025
,,0.4573323704242416,-0.0112767591915704
,,0.4501326330011332,-0.0156367629153408
,,0.4470965761094647,-0.0202906381475923
,,0.4473934980833222,-0.0250149261088035
,,0.4501926972567915,-0.0295861680194531
,,0.4546634719639588,-0.0337809051000195
,,0.4657850669251439,-0.0377315433396674
,,0.4664334951854795,-0.0399407320652555
,,0.4585468218829027,-0.0399158193629956
,,0.4642675278306363,-0.0391501832394944
,,0.4568794141885252,-0.0356381652653758
,,0.4578546814154858,-0.0344750117235966
,,0.4677797337471123,-0.0277721106057391
,,0.4520717033076508,-0.0251798276186995
,,0.4518135720387636,-0.0178718796396696
,,0.4381856879692118,-0.0172360028613416
,,0.4436606522631262,-0.0131505607063598
,,0.4530053497513927,-0.0078433498581548
,,0.4320013234159842,-0.0026818007364723
,,0.4433161847576113,0.0050403507349573
,,0.4420389170749683,-0.0027923036200124
,,0.4430855636764683,-0.0037075073822621
,,0.4466239970562318,-0.0024458521653351
,,0.4437371297226309,-0.0034016104548223
,,0.4464162438747697,-0.0026206686666332
,,0.4413515263670761,-0.0020545805123799
,,0.4403330943399717,-0.0023432192882619
,,0.4462553244659057,-0.0011232518869613
,,0.4424804738385334,-0.0009461072371315
,,0.4385701558494169,-0.0013818616029437
,,0.4478888957918622,-0.0009888718559217
,,0.443621901435516,-0.0007672686623123
,,0.441989348155162,-0.0008108187749395
,,0.4460983047544287,-0.0001523714160494
,,0.4435000835937545,-0.0010080048279727
,,0.4440412958130411,-0.0021963760470993
,,0.4421245081151791,-0.0033230996682976
,,0.4452570281047685,-0.0037121775543336
,,0.4446894378103795,-0.0042459505380878
,,0.441837764334466,-0.0048885016501141
,,0.4379750722998425,-0.0052847346083029
,,0.4427526682671696,-0.0051014269622088
,,0.4437963540686545,-0.004588355509142
,,0.4425582364275817,-0.004517717809213
,,0.4442049540326777,-0.0047521757862651
,,0.4438755209360597,-0.0045159950673653
,,0.4455807080800389,-0.0039732857986382
,,0.4425278266894824,-0.0034011609355743
,,0.4507750852386571,-0.0023187805101217
,,0.451039982766314,-0.0010187431767791
,,0.4466596501374114,-0.0020735433797631
,,0.4450651629823454,-0.002263404275794
,,0.4461493729200335,-0.0017601867354479
,,0.449203020992884,-0.0011972669108327
,,0.4476746656823208,-0.0007941146374175
,,0.4466438673344879,-0.0001880127511905
,,0.4481340874201413,-0.0005358417667098
,,0.4536491072368369,-0.0005005788009888
,,0.446560253527138,-0.0007869756008859
,,0.4490330880025529,-0.0014804883702536
,,0.4492823741702377,-0.0018504829599128
,,0.4546684811807644,-0.0020103881970654
,,0.4490291403645541,-0.0022685251919811
,,0.4505407644235036,-0.0023088193123829
,,0.4480069492414275,-0.0022410092381758
,,0.4537464719943004,-0.0019734271868174
,,0.4486191976680365,-0.0017504110395314
,,0.4484059318870205,-0.0013258359501844
,,0.4474053637749001,-0.000443458148241
,,0.4516044490937704,-0.0002080125076536
,,0.4472725804278923,-0.0001706959911221
,,0.4500646629634048,-0.000566599906444
,,0.445851285138161,-0.0013071292506894
,,0.4450302608251544,-0.0017958218581208
,,0.445412917668901,-0.0016502207937743
,,0.4469753868004801,-0.002576296633803
,,0.4470146873248248,-0.0014231960393979
,,0.4457226222842551,-0.0029877121314697
,,0.4477177660847686,-0.0040039145674504
,,0.449498146916224,-0.0046040436761456
,,0.4451361192426614,-0.0037192070116376
,,0.4426951814741238,-0.0040336155518008
,,0.4433216154955783,-0.0056178102587909
,,0.4483322260933141,-0.0045123502335315
,,0.4439038894889672,-0.0083406712461456
,,0.4480818928225596,-0.0108134499077717
,,0.4449954243149107,-0.0151163857608927
,,0.4502635679434083,-0.0179790279819544
,,0.4501145432817874,-0.0193146105555113
,,0.453785486120902,-0.0199856879503641
,,0.4457862619044402,-0.0201628075248974
,,0.4543405308345556,-0.0195478671790625
,,0.452011097631123,-0.0193235648420851
,,0.4513618614660634,-0.0190352653103789
,,0.4543684467164225,-0.017705697278496
,,0.4510102667533744,-0.0167157247727958
,,0.450710423268982,-0.0143652394631645
,,0.4524826778614964,-0.0134571807759064
,,0.4520833255983916,-0.0121506737045604
,,0.4425997048438432,-0.011782273129963
,,0.4488304294006213,-0.0105633487739136
,,0.4496390665356636,-0.0145436703414514
,,0.4474733293149238,-0.018122239854947
,,0.4506457186905574,-0.0179656991392021
,,0.4499792994323849,-0.0180042592361906
,,0.4500737582548706,-0.0184961650072197
,,0.4413482191878687,-0.0199041251978343
,,0.4499972173323238,-0.018781195959253
,,0.4457027249356139,-0.0205931336633337
,,0.4497218275300212,-0.0192415732712353
,,0.450085841587021,-0.02020284267243
,,0.4524718674363809,-0.0191587295822643
,,0.4491663917260104,-0.0203886306539488
,,0.4520053278159878,-0.019640354072428
,,0.453106320002124,-0.0197428009638842
,,0.4555153809148778,-0.0199523843168385
,,0.4546131348227035,-0.0197514628060011
,,0.4502232219272732,-0.021148410405127
,,0.4567652177152834,-0.0216794961087086
,,0.4541433881985885,-0.0201616485714961
,,0.4502179821821214,-0.020323751192389
,,0.4492559370976851,-0.0175165790796778
,,0.4507893649103927,-0.0179035383212901
,,0.4496936888268152,-0.0167822164218044
,,0.4425690252966648,-0.0148328922508999
,,0.4556935817874383,-0.014183747850715
,,0.4494444270201744,-0.0170053753687935
,,0.4502517839035177,-0.016513523116352
,,0.4495090938385971,-0.0182719430838673
,,0.4515344039526511,-0.0162252594562884
,,0.4516871940187943,-0.0166215953275235
,,0.4524103685509857,-0.0199066281717701
,,0.4539125497220622,-0.0218504671246307
,,0.4536430582886681,-0.0256689970828136
,,0.4580380894371574,-0.0298579550761185
,,0.4608272455436968,-0.0316951977827208
,,0.4609207169830558,-0.0326042770996931
,,0.4545103702668752,-0.0355898510734953
,,0.462647632592806,-0.0350811245648333
,,0.4599322236061361,-0.0365414964118332
,,0.458547717573692,-0.0375008486557101
,,0.455815365199307,-0.0247688780103999
,,0.4478221941903889,-0.0028530117242825
,,0.4313702918335026,0.0060780517783003
,,0.4373179349926266,0.0055759285096464
,,0.4371994845941541,-0.0267605914853235
,,0.482708420951894,-0.0651294644187074
,,0.5082180104999241,-0.1225019586330523
,,0.5495563472047261,-0.2050547286770242
,,0.5911918125940774,-0.284468322752312
,,0.6290943094124829,-0.3536907655771089
,,0.6777910403994732,-0.4198803489939425
,,0.7012633296934121,-0.4910740590378272
,,0.7346622305122544,-0.5459148817682395
,,0.763531730819842,-0.570016609987749
,,0.7691059386189519,-0.5857763098758999
,,0.7678453934876205,-0.5885731114566638
,,0.7351978846156688,-0.5268623713736733
,,0.7187595373903025,-0.5021046639928157
