Left_Wrist_X,Left_Wrist_Y,FOREARM_NonAffected_upper,FOREARM_NonAffected_lower
0.6063739657402039,0.3269656598567962,0.5179898864117299,-0.3125131242155644
0.5991225242614746,0.3310542702674866,0.5261013226379678,-0.3123456456037615
0.5998697280883789,0.3040980696678161,0.5287221236171457,-0.3184029378586249
0.5706721544265747,0.2889517843723297,0.52767420733795,-0.3196451059891079
0.5490313768386841,0.2686554491519928,0.5279882863758305,-0.3179120470214245
0.5410817861557007,0.243460401892662,0.534032001588937,-0.3303094593759799
0.515535295009613,0.2482327967882156,0.5366271411362928,-0.3361027334344605
0.5132490396499634,0.2246637940406799,0.5364914660757903,-0.3352118253759114
0.5155546069145203,0.2291856706142425,0.5333962025130626,-0.3242913160066759
0.5186297297477722,0.2220610380172729,0.5213766798247739,-0.3140285230400207
0.521086573600769,0.2184675335884094,0.5171779839608054,-0.3025507710546862
0.5445842742919922,0.2258988171815872,0.5170690257466153,-0.3155721399118786
0.546174168586731,0.2366763949394226,0.5248023258329746,-0.3105543342072912
0.5395394563674927,0.2374829649925232,0.5271194323432371,-0.3256301911073155
0.5372662544250488,0.2387366294860839,0.5337122684006185,-0.3198559966460576
0.5373663902282715,0.2381811738014221,0.5343894779433421,-0.3313852745475184
0.5330305099487305,0.237062469124794,0.5405911850181915,-0.3281370688741391
0.5355955958366394,0.2309030294418335,0.5346534976441596,-0.3309476118280233
0.5363647937774658,0.2264660149812698,0.5378229028332389,-0.3408107399953347
0.5364936590194702,0.2248012721538543,0.5520428849743239,-0.3518084508413505
0.530228316783905,0.2269354313611984,0.5465897529396652,-0.3452641943651137
0.5239255428314209,0.2275649607181549,0.5478968167213097,-0.3436251196288877
0.5271288752555847,0.2295966148376464,0.547799081912583,-0.3493600839821573
0.5141944289207458,0.2333993911743164,0.5500178412823673,-0.3393194892072064
0.5053121447563171,0.2362159043550491,0.5460838773130717,-0.3517193821546091
0.4995424747467041,0.2378518432378769,0.5409500906802951,-0.3386077894509925
0.4996806383132934,0.2536978721618652,0.5362007067001563,-0.3420711837283452
0.4996204376220703,0.2557567656040191,0.5408539026736997,-0.3350143509421459
0.4961329102516174,0.2616220414638519,0.5359121434442637,-0.3309264839509115
0.495635449886322,0.2658220827579498,0.5325497326611529,-0.3282814727808629
0.4963319301605224,0.2706537544727325,0.5306662835901671,-0.317486553086547
0.489348292350769,0.2717019319534302,0.5263202558053716,-0.3333630928564747
0.4913577735424042,0.2850114405155182,0.527158738939169,-0.32421358091039
0.4836165904998779,0.2862146496772766,0.5288997288802677,-0.3164688753009592
0.4815198481082916,0.2875258922576904,0.5274157047327873,-0.3089774010151584
0.4819643199443817,0.2907074689865112,0.520678023422659,-0.31064134295818
0.481292575597763,0.2911570370197296,0.514472825547129,-0.3098657756533581
0.480958342552185,0.2914674282073974,0.521141903216509,-0.3201860331724048
0.4803792834281921,0.292777955532074,0.530797057467479,-0.3153544002571619
0.4811931550502777,0.2950251698493957,0.5254774087837405,-0.3142533775211718
0.4870719015598297,0.2979173362255096,0.5184075600875807,-0.3112398633866942
0.5020540356636047,0.294416069984436,0.5209378716838745,-0.3021608415752964
0.5057804584503174,0.2914532124996185,0.5185303631174283,-0.306205460963695
0.5068851113319397,0.2886658608913421,0.5152446561613181,-0.3101091652069218
0.5089192986488342,0.2880091667175293,0.5084942623501478,-0.3018370904002342
0.5098803639411926,0.2875371873378753,0.5033482427827339,-0.2978139116083979
0.5179890990257263,0.2931905686855316,0.4994262591028097,-0.2719758977561351
0.5293871164321899,0.2915442883968353,0.5025988378907372,-0.27352705565127
0.5317473411560059,0.2907006740570068,0.5034977547538056,-0.2986074380286931
0.5332888960838318,0.290374606847763,0.5110320325694847,-0.2985931780011726
0.5313794612884521,0.2862465679645538,0.5106822071039779,-0.303005086162444
0.5337395071983337,0.284599095582962,0.5105678003948368,-0.2909131642349526
0.5316753387451172,0.2840060889720917,0.5119631623965458,-0.3018087471694771
0.5307160019874573,0.2838687598705292,0.5167911177071296,-0.3038457493696557
0.5294049978256226,0.2834944427013397,0.512544078121413,-0.3049418251356386
0.5290558934211731,0.283332496881485,0.5188542022074436,-0.3117897247051306
0.5270971655845642,0.2826108336448669,0.5246212678920095,-0.3155153275444851
