Right_Shoulder_X,Right_Shoulder_Y,DELTOID_Affected_upper,DELTOID_Affected_lower
-0.45801693,-0.4998781,0.0197286208766852,-0.0844843308159365
-0.46513793,-0.4980427,0.0193273738584246,-0.0845829182978104
-0.4699763,-0.49687248,0.0191448704393743,-0.0847807570668163
-0.4699828,-0.4967328,0.0191498375095646,-0.0850585605890574
-0.47022718,-0.49614695,0.0193047136684824,-0.0853943600866011
-0.47018093,-0.49586302,0.0195766627362098,-0.0857750600432344
-0.46956414,-0.49577907,0.0199292498185523,-0.0861791258431954
-0.4698432,-0.49575403,0.0203267640602278,-0.0865876381879474
-0.47016102,-0.49571037,0.0207301370767048,-0.0869784791498671
-0.47059307,-0.49578288,0.0215431550454459,-0.0878658516221898
-0.47089413,-0.49580702,0.0214101933118193,-0.0879363970156995
-0.47128722,-0.49578747,0.0212991759968301,-0.0871794329776988
-0.47158763,-0.49575004,0.0207697742887726,-0.0875073958243369
-0.4717942,-0.49575186,0.0210417715365086,-0.0866079605892171
-0.47187474,-0.49594456,0.0205580753795382,-0.086917145048354
-0.4719155,-0.49608037,0.0197219623031327,-0.0872158995067108
-0.47232637,-0.49628443,0.0199614494207191,-0.0870363245583634
-0.4724414,-0.4967509,0.0198301406809843,-0.0863888403310711
-0.47255638,-0.49678057,0.0194659057112872,-0.0857989672314412
-0.47310618,-0.4964529,0.0184677718482406,-0.0862122712692809
-0.47497076,-0.49627993,0.0185615636297245,-0.0854811093403072
-0.47568542,-0.4961506,0.0192401843961873,-0.0854032831432294
-0.47500882,-0.49587855,0.0195533658296005,-0.0859296252253504
-0.47476333,-0.4961666,0.020279222031874,-0.0853019417684361
-0.4753387,-0.4967819,0.020811714822245,-0.0848966456141796
-0.47524104,-0.49717712,0.0217584378977537,-0.0863460179896661
-0.4749382,-0.49735507,0.0217144993052587,-0.0864971038023353
-0.47474492,-0.49761197,0.0220469786044448,-0.0871402398672213
-0.47431707,-0.49778104,0.0219573654476577,-0.0871580652570722
-0.4742144,-0.49790198,0.0231452768392967,-0.087682984650261
-0.47436336,-0.49796498,0.0231203535422038,-0.087403458044939
-0.47415364,-0.49812767,0.0234480969552189,-0.0873019500366303
-0.4741571,-0.49837086,0.0232872783010833,-0.0885284953310607
-0.47412425,-0.49852046,0.0232695802784432,-0.0872933951094226
-0.47377664,-0.4986379,0.0228949263518478,-0.0873768057334354
-0.47363287,-0.4985301,0.0214826758784101,-0.0865574158871389
-0.473744,-0.4987087,0.0212410236204216,-0.0854251151533652
-0.4739794,-0.49925396,0.0207778702001812,-0.0862253226385994
-0.47417486,-0.49995917,0.0210006168253176,-0.0853237061516618
-0.47470132,-0.50071865,0.0212077869400953,-0.0862903113563429
-0.47568172,-0.501238,0.0207758873409872,-0.0853915083693995
-0.47630876,-0.5017562,0.0204283933598649,-0.0859814611840436
-0.47681746,-0.50187963,0.0201780603062691,-0.0858025558121499
-0.47600657,-0.5018722,0.0208243279558619,-0.0857544876086638
-0.47421548,-0.50188076,0.0205789047257689,-0.0864517619780525
-0.47419327,-0.50200266,0.0212066240231755,-0.0853759376026545
-0.47404668,-0.5022823,0.0206882211478617,-0.0864612983630175
-0.4740095,-0.50261,0.0212842917838741,-0.0859222345346311
-0.47359052,-0.5024372,0.0211741135363767,-0.0861498086600525
-0.47292334,-0.50268066,0.0211086955624,-0.0868639668943271
-0.47282714,-0.50272936,0.0212415567122428,-0.0859705416191672
-0.47264934,-0.5027803,0.0211962869528289,-0.085633890166326
-0.4728926,-0.5027177,0.0214250567061452,-0.086755944549212
-0.4732984,-0.5031331,0.0220449473940095,-0.0883055299121847
-0.47387603,-0.50329614,0.0228982460921691,-0.0895961752530927
-0.47383603,-0.5024997,0.0239743209336177,-0.0891410017005117
-0.47472832,-0.5018705,0.0244462978559118,-0.0906382482599742
-0.4754107,-0.5009157,0.0260399711067147,-0.0904421288832241
-0.47417226,-0.49929684,0.0257525073975593,-0.0916866221741483
-0.4713909,-0.49947342,0.0265538901471237,-0.0927936469304818
-0.4680965,-0.5011226,0.0264815456154623,-0.092484627869114
-0.4667422,-0.5014646,0.0279906769782277,-0.0925379983794097
-0.46875435,-0.50149196,0.0276884386684326,-0.0927807926510426
-0.47235292,-0.5014852,0.0273143689312266,-0.0928306538262384
-0.47869793,-0.5012822,0.0295986553479685,-0.0961233454999294
-0.49155155,-0.50174916,0.0313649141888915,-0.0977202784611263
-0.48809847,-0.5055021,0.0336701373009007,-0.1004537449689695
-0.48238182,-0.5059605,0.0374639951533104,-0.1031944671791532
-0.47924122,-0.5078578,0.0426583093441027,-0.1097957162674466
-0.47856733,-0.51003903,0.0472467841789143,-0.112833615043797
-0.47826993,-0.50971377,0.0506474455189269,-0.1181814585096978
-0.4766512,-0.5080415,0.0545715642862502,-0.1186365174817034
-0.47346523,-0.50723535,0.0602316941889659,-0.1239942936823034
-0.47521603,-0.50710756,0.057522501404642,-0.1229089006721543
-0.47320053,-0.5038982,0.0656753594470873,-0.1288166216135408
-0.46944755,-0.50442755,0.0721235957754782,-0.1350048341441126
-0.46338597,-0.5041532,0.0797391050064,-0.1433384759379216
-0.46331024,-0.5049305,0.0871614467416766,-0.1541536262515493
-0.45571136,-0.5045903,0.0940606124943268,-0.1594427812550369
-0.4448341,-0.5051837,0.1085731568647942,-0.1685660240260647
-0.43853068,-0.5039624,0.1200026933143127,-0.1735296814519772
-0.44115564,-0.504456,0.1337947043954575,-0.1936127205109707
-0.44145465,-0.50769323,0.1477588760044016,-0.2038982994223436
-0.43964747,-0.50810534,0.1636939364837832,-0.2194837682964803
-0.43302196,-0.50705737,0.1736910241502618,-0.2327904337810267
-0.42806932,-0.5095596,0.1960381964187653,-0.2424544167023307
-0.4293071,-0.50983167,0.1998019194338322,-0.255382450111466
-0.42785633,-0.5044838,0.1969710996861342,-0.2474339443032632
-0.4267254,-0.5014634,0.2066781483787621,-0.2549043383143214
-0.42654753,-0.5016061,0.2169945885330715,-0.2731810813788028
-0.4263897,-0.4987015,0.2332610190314842,-0.2888289572187785
-0.42387843,-0.50064445,0.2610968019535319,-0.3025147558384973
-0.42694566,-0.50429225,0.281356067803936,-0.3269942396545262
-0.43368754,-0.504394,0.295391232690419,-0.351085038058247
-0.43863878,-0.50408304,0.3208937756116486,-0.3712595727942784
-0.44200513,-0.5036485,0.3568203192803261,-0.394281140341878
-0.44179007,-0.50354385,0.3960006543430997,-0.4413071780817521
-0.44445798,-0.50315166,0.4367664375705932,-0.4710985323207544
-0.44573158,-0.5008437,0.4758672822407217,-0.5118615102343367
-0.44561026,-0.49791,0.5029528921063583,-0.5366718278115782
-0.44687855,-0.49720904,0.5441953092902557,-0.5697082311357862
-0.4409508,-0.49678287,0.5655249495794507,-0.5850243530326102
-0.43678576,-0.49556997,0.5778844698822342,-0.5991676978049864
-0.4306656,-0.49541554,0.567847724096881,-0.5927052745884102
-0.4241958,-0.49692783,0.57788483842709,-0.6099920805887659
-0.40997416,-0.49752873,0.5955640898622269,-0.6271684532583526
-0.40018013,-0.4980077,0.5880133742665554,-0.6270187225377418
-0.39288896,-0.49904794,0.5884168562077272,-0.6228684526241645
-0.39067817,-0.5003914,0.5882422872282531,-0.6176623499146148
-0.38256875,-0.50727123,0.6045398251050922,-0.6147153051126483
-0.3794755,-0.50697196,0.5988059652107227,-0.6165161551603389
-0.37916404,-0.5068115,0.6156317216074497,-0.624934633306753
-0.37948102,-0.50823015,0.6025592129550276,-0.6255037045947124
-0.38010433,-0.5089205,0.5949750357462554,-0.6280417781247176
-0.37912112,-0.50981814,0.6042285180251586,-0.6310797405049405
-0.37441233,-0.5100686,0.5952891906830842,-0.6306993984560623
-0.37737194,-0.5150606,0.6091760128183831,-0.6342469035236161
-0.37823153,-0.5138205,0.6069898604467275,-0.6155838558150145
-0.38047746,-0.51303464,0.6091476141817957,-0.6304195441351075
-0.38179585,-0.50810623,0.5768965542317486,-0.6228686152209978
-0.38210824,-0.5054347,0.5847298683292492,-0.6204205724765294
-0.38521212,-0.5014477,0.5874701286713039,-0.6158425620433364
-0.38533795,-0.50039136,0.5879295697638239,-0.5972131221368315
-0.38456488,-0.49429902,0.5827115551655976,-0.6125722194998953
-0.38318586,-0.49795106,0.5806974113474838,-0.6125879784880549
-0.38336557,-0.5009674,0.5906953556627609,-0.6111792045458284
-0.38326797,-0.49969432,0.61500959053197,-0.6259649154091883
-0.37897822,-0.50012696,0.6087917145061523,-0.6364674823273077
-0.37998983,-0.4998404,0.6134097270091887,-0.627307302792959
-0.37917507,-0.4999244,0.5974232970577779,-0.6188042566852018
-0.37727085,-0.49779582,0.6058233490829922,-0.6423518091994057
-0.3741284,-0.49549,0.6036527889345269,-0.6386893363438204
-0.36633402,-0.49775743,0.6209068614966451,-0.6465227875419602
-0.36625326,-0.5049677,0.620607099560923,-0.644483021590851
-0.3622844,-0.49648,0.6198767961193161,-0.6414703321297984
-0.35468668,-0.49687624,0.5873694170634846,-0.6122561261599704
-0.34444973,-0.49750116,0.5585684573847589,-0.5975390468594504
-0.33853853,-0.49716476,0.5428282784099276,-0.5688578578280655
-0.33618256,-0.49885905,0.5183856715605882,-0.5621292454539273
-0.33326524,-0.49987075,0.5131810631295105,-0.5311986813452637
-0.33299705,-0.49971208,0.4811824256195541,-0.517427889479504
-0.33360845,-0.49818406,0.4824992809468501,-0.5318352097246763
-0.33480906,-0.4974252,0.5082515234803031,-0.5376553954447487
-0.33725086,-0.49786076,0.5061368065126707,-0.542388892763703
-0.34222874,-0.49792093,0.5103419207675222,-0.5276150780251322
-0.35171938,-0.4993508,0.5346239996514988,-0.55587398522071
-0.3523416,-0.5030437,0.5884797471856313,-0.6123305246086566
-0.35808718,-0.5034493,0.5893245894180376,-0.6272984041992835
-0.35976455,-0.50227153,0.6267870985033956,-0.656690609360174
-0.3650824,-0.49715582,0.6342057741676989,-0.649847203459825
-0.36068985,-0.493711,0.626170415343742,-0.661314211446353
-0.36216718,-0.49323615,0.6047188484134297,-0.6397085357471586
-0.36320603,-0.49324998,0.6084431434715079,-0.630130602327817
-0.36407277,-0.493234,0.6097903017816781,-0.634049245595315
-0.3673603,-0.49326172,0.5876299710996392,-0.612179837538902
-0.37036026,-0.49249718,0.5763677545882374,-0.6101760275328579
-0.37185517,-0.49265063,0.5621806302350333,-0.59022561302666
-0.37906677,-0.4933934,0.544404919711419,-0.5842356181427829
-0.3822807,-0.49449039,0.5491482383067529,-0.5918254707388938
-0.38272867,-0.49495476,0.5566061606269574,-0.585187628089676
-0.39032438,-0.49385256,0.554128189261712,-0.5768671814848968
-0.39223227,-0.49440834,0.5646966448489882,-0.597530978212815
-0.39671603,-0.49341226,0.557790843964734,-0.6065303865433551
-0.40233296,-0.48958665,0.5559309586357185,-0.5662799987978794
-0.40956795,-0.48918602,0.5504045337663932,-0.575145772507385
-0.41402873,-0.48929015,0.5402093895767645,-0.5790998830136649
-0.41899803,-0.49130395,0.5278626078431351,-0.5668023575994913
-0.42404506,-0.49307716,0.5270720405390336,-0.570665926532805
-0.42671126,-0.49600548,0.5599553300813018,-0.591995733051346
-0.43029183,-0.49801743,0.566471926823722,-0.6018753099996819
-0.43332845,-0.4998482,0.5982942888995649,-0.6165098100076724
-0.43451566,-0.50044966,0.6118450691333067,-0.6318341501017269
-0.43322054,-0.5013324,0.6136856397711677,-0.6312391920002998
-0.43386498,-0.5026081,0.6277550059602187,-0.6535784968255433
-0.43554547,-0.5043015,0.6444074868007786,-0.6640904088150481
-0.4374249,-0.5057348,0.6232463258281381,-0.649994755700804
-0.43827584,-0.5076984,0.6276328315858836,-0.6581939286717758
-0.44048643,-0.50820786,0.626508134281009,-0.6626120590493236
-0.4408651,-0.5088545,0.6234676407669238,-0.6464186102586631
-0.43966052,-0.50908977,0.6016420872054371,-0.6292059591303197
-0.43877503,-0.5095648,0.6067207552381733,-0.6239459500687758
-0.43809608,-0.51114047,0.5939470885277068,-0.608095951411415
-0.43906903,-0.5114047,0.5560461185692226,-0.5910073906450702
-0.439861,-0.51163137,0.5406729989478107,-0.5682985751074161
-0.44036964,-0.5131786,0.5211038961529475,-0.5492697292136767
-0.43963283,-0.5126243,0.5351310146500381,-0.5471293802757091
-0.43876484,-0.5123418,0.5114513788612307,-0.5474458498766309
-0.4355809,-0.5128724,0.479342471626315,-0.5098335672435091
-0.43395737,-0.5126822,0.4594431678086584,-0.493716038709754
-0.4330239,-0.5126231,0.4631790165798022,-0.4964237248530482
-0.43162128,-0.5137232,0.4453160988942749,-0.4848827153980318
-0.42903867,-0.51398164,0.4449628468452544,-0.4655783109193901
-0.42904425,-0.5140654,0.4393937781070788,-0.4742731133132824
-0.42932928,-0.5135911,0.4399612124182183,-0.4886769582903303
-0.4290632,-0.5138044,0.4504333662052252,-0.4790624513138916
-0.42898372,-0.5139476,0.4271008172131063,-0.4682923423266445
-0.429117,-0.513988,0.4283026305001038,-0.4648407998731003
-0.42910403,-0.5141837,0.4047492730390874,-0.447616088314119
-0.42698908,-0.514484,0.3852565108612159,-0.4310173893568048
-0.42488012,-0.51474226,0.3721629937007122,-0.4204912461049609
-0.42415836,-0.5147452,0.3666237710316925,-0.4187706998816486
-0.42423072,-0.5148374,0.3886474141835659,-0.4292954317074918
-0.42418924,-0.5145264,0.3903948838460662,-0.425817752788335
-0.42397636,-0.51428723,0.3829500893516593,-0.4166823847441803
-0.42324257,-0.5140942,0.37998725268068,-0.4256083587210924
-0.42134902,-0.51289254,0.3895209991387863,-0.4333712324411358
-0.41780016,-0.51256406,0.3884611009319746,-0.4389700130899768
-0.41665098,-0.5120937,0.4077628005426936,-0.4443521026599296
-0.41847026,-0.51181066,0.4132946222389155,-0.4555446648534423
-0.42034504,-0.511307,0.4339992591932268,-0.4725905583754298
-0.42233577,-0.5113976,0.4297684910081002,-0.4670040260399891
-0.42216524,-0.51226586,0.427419069198674,-0.4586373731551149
-0.42215893,-0.51421946,0.4222186496239068,-0.4670483608123586
-0.42124304,-0.51460946,0.4221109763796974,-0.462280017556462
-0.4208968,-0.5141847,0.4183243690946807,-0.4546492664387256
-0.42058265,-0.5135834,0.4108817192856222,-0.4486936463753074
-0.4185843,-0.5127289,0.4147221919421162,-0.4623105464475771
-0.41620016,-0.5132201,0.4173151114624581,-0.4618292986023282
-0.414535,-0.51293755,0.3971678598275425,-0.4359574495209834
-0.4133502,-0.513039,0.3937294421816786,-0.4303289220580473
-0.41214427,-0.5127999,0.3865865575866519,-0.4283224800161642
-0.4115104,-0.51242524,0.3749747735905092,-0.4263866501641983
-0.41135418,-0.5116997,0.3576886022405434,-0.3962925390119832
