Left_Shoulder_X,Left_Shoulder_Y,DELTOID_NonAffected_upper,DELTOID_NonAffected_lower
0.47071138,-0.54109406,0.5267503986211977,-0.0084021640659734
0.51228917,-0.5281309,0.5355270088690627,-0.0082213549191138
0.54220086,-0.51725644,0.5434251672875267,-0.008048204820886
0.5663024,-0.5197983,0.5503310751951607,-0.0078848356209073
0.56625015,-0.5209887,0.5563001903385911,-0.0077299755426568
0.5640367,-0.5189022,0.5613879704644444,-0.0075823528096135
0.5739247,-0.5170858,0.5656498733193468,-0.0074406956452566
0.5722484,-0.5105585,0.5691413566499246,-0.0073037322730651
0.5744309,-0.5117468,0.5718742457393079,-0.0071725529440252
0.5742501,-0.5142848,0.5740025538024768,-0.0070411345818518
0.58074474,-0.5200297,0.575525825264296,-0.0069106173925762
0.5824462,-0.5236789,0.5764995178713921,-0.0067797295996775
0.58137524,-0.52536523,0.5769790893703913,-0.0066471994266348
0.5821429,-0.5286777,0.5770199975079201,-0.0065117550969272
0.5806378,-0.5332395,0.5766777000306049,-0.0063721248340338
0.57865155,-0.53706074,0.5760076546850719,-0.0062270368614337
0.57526034,-0.5399483,0.5750842130690484,-0.0060779968089488
0.5707742,-0.5427439,0.5739284309173182,-0.0059183321194416
0.56786567,-0.5465111,0.5722709088879787,-0.0057167357203671
0.565165,-0.5465491,0.5652891348603147,-0.0052886438741646
0.56362903,-0.54688644,0.5699565391027759,-0.0048031893849287
0.56232685,-0.54697347,0.5743304888219738,-0.0041386885553203
0.55960786,-0.5462597,0.5659173939575703,-0.0033607737177226
0.5592264,-0.54569167,0.5689129513254656,-0.0024609965748941
0.5580601,-0.5459087,0.571619621779829,-0.0014622717351455
0.561878,-0.54448044,0.5695431993455017,-0.0044193555838775
0.56482977,-0.5429218,0.5653992866620288,-0.004483728441004
0.56711644,-0.54258686,0.5668568648491753,-0.0044456280582337
0.5719958,-0.5393868,0.5594488468589567,-0.0043474736479232
0.5755569,-0.5386486,0.5618789054720142,-0.0041695341552677
0.5781071,-0.53827536,0.5669081791028803,-0.0039580559886235
0.5811948,-0.5375741,0.5723783705247747,-0.0036914976799955
0.58417994,-0.5379665,0.5700402796061921,-0.0032721818341915
0.5865719,-0.5384439,0.5631299187387179,-0.0029080473111127
0.588155,-0.5394524,0.5664840769420636,-0.0024817964585534
0.58805716,-0.5398488,0.5598119857805858,-0.0019934292765137
0.5887471,-0.5395948,0.559928642618209,-0.0014429457649934
0.59045213,-0.5395317,0.5622144969055228,-0.0005179384677121
0.5910263,-0.53948927,0.561046354834598,-0.00023894222917
0.5913779,-0.54009,0.5587528457739724,-0.00100647090769
0.59201777,-0.53929704,0.5579377773941459,-0.0007847875939627
0.5891921,-0.5397349,0.5615888859484212,0.0010611218987393
0.5855765,-0.5398564,0.5587162136112601,0.0008400671481478
0.58330256,-0.5397133,0.5589327877571573,0.0006963352615419
0.5817241,-0.5395505,0.5618611390560487,0.0002553036657636
0.5810466,-0.5394865,0.5545596939155599,-0.0015410422984691
0.5797497,-0.5399016,0.5621258982302529,-0.0020069010235279
0.5788368,-0.54037493,0.5641780611389013,-0.0024142808767475
0.5781015,-0.5405613,0.5610052085126175,-0.0027779956709721
0.57546926,-0.5419446,0.5636600906578594,-0.0030901783919832
0.57350105,-0.5425741,0.5602605745454515,-0.0033508290397807
0.5728211,-0.54316604,0.5601387801263913,-0.0035599476143645
0.57162803,-0.54481757,0.5585593491649282,-0.0037175341157347
0.57041174,-0.54655874,0.565442478072016,-0.0010931646495203
0.5704683,-0.5478101,0.5574346602283059,-0.0018988662859484
0.57087976,-0.5488453,0.5619882368316277,0.0029307012156437
0.5712702,-0.54942125,0.5544061305971584,0.0067652913999091
0.57163095,-0.54988766,0.5581679766724401,0.0030367671543584
0.57168734,-0.5504901,0.5574043025791792,-0.0008753926213262
0.5703835,-0.55028486,0.5605283701423136,-0.002929752448724
0.5716428,-0.5501638,0.5645808126958419,-0.0063029877756044
0.5725795,-0.5500697,0.5718692611916081,-0.0077287898960364
0.57314485,-0.5496186,0.5682181446954586,-0.0114923653537766
0.5730872,-0.54960084,0.5638187101005345,-0.0151063155282147
0.57242244,-0.5487424,0.5664683945925366,-0.0183633346247211
0.57283443,-0.54887086,0.5724217974764207,-0.0212169190745538
0.572255,-0.5492279,0.5720766096625034,-0.0236869248295949
