Right_Elbow_X,Right_Elbow_Y,BICEPS_Affected_upper,BICEPS_Affected_lower
-0.924447,-0.53055626,0.7425153205237652,3.133642045897332e-05
-0.9283451,-0.5366504,0.7407311806266706,8.944666697204137e-06
-0.9265199,-0.533932,0.7409703462187496,-1.084608979034e-05
-0.9259976,-0.54605556,0.7399581480093051,-2.819304092793707e-05
-0.9299709,-0.54862404,0.7366198266382002,0.0014907043915966
-0.9381991,-0.530324,0.7388275534002985,0.0004781256492406
-0.9386797,-0.52521175,0.7392501065961453,-0.0003484413990942
-0.9418099,-0.5178208,0.742335944959156,-0.0011808257050151
-0.94418675,-0.51657814,0.7404835631171176,-0.0018900315554845
-0.94282526,-0.517424,0.7453874148668179,-0.0024760589505024
-0.941626,-0.51804334,0.7446978685268275,-0.0029428747209351
-0.9405001,-0.51611197,0.7441850390284683,-0.0032813256163822
-0.94005644,-0.51442784,0.7434162412762301,-0.0034965980563777
-0.93969345,-0.5134817,0.7486740696967656,-0.0035889880306493
-0.9382789,-0.5132009,0.7360822766056296,0.0022417613487363
-0.93675953,-0.5127016,0.744132078213807,-0.0004600353763198
-0.93468094,-0.5125143,0.7417277161791205,0.004726055883374
-0.9315304,-0.5123517,0.7458400699628809,-0.002331874817581
-0.9296681,-0.51229435,0.7452214884178674,-0.0083496452135981
-0.9244117,-0.5121618,0.748448248042025,-0.0132369745480136
-0.9213638,-0.51222926,0.7485287276727893,-0.0172830798601089
-0.9186183,-0.51203597,0.7445345517556905,-0.0177026831807124
-0.91694736,-0.5116104,0.7478505271210064,-0.019344424813028
-0.9126473,-0.51130694,0.7474352571703846,-0.0223203458843107
-0.90926945,-0.5109191,0.746511960704983,-0.0269313361615707
-0.9063456,-0.5105524,0.7483696297385739,-0.0289285478461452
-0.9024891,-0.510163,0.746248383523999,-0.0271036009088739
-0.9009185,-0.51006347,0.749602070209976,-0.0287007959550945
-0.90219456,-0.5100841,0.7460974350228652,-0.0289956053730868
-0.90789247,-0.51044536,0.7480299765766467,-0.0278200156979149
-0.911702,-0.5108329,0.7450910163440733,-0.024554073260487
-0.91282827,-0.51110625,0.7502652871345419,-0.0196707738393927
-0.91330427,-0.5112883,0.7431933311525192,-0.0114272241439441
-0.9141495,-0.51253253,0.7414377499882765,-0.0062192504029999
-0.91486585,-0.5130386,0.7405363956169998,-0.0121056662377186
-0.9151235,-0.51370066,0.7420055124829792,0.0011799556610835
-0.9157876,-0.5139389,0.741564474988914,-0.012205340620462
-0.9164345,-0.51374865,0.7390130095823957,-0.0181476947957424
-0.91699433,-0.51360947,0.7478962125429072,-0.0176638697203842
-0.91447985,-0.5132236,0.7452706760339848,-0.0183202999265876
-0.9138736,-0.51272154,0.7435021605040882,-0.026327558753429
-0.9129056,-0.51276904,0.7523125102727544,-0.0285359696626275
-0.9128895,-0.51297444,0.7530004946935344,-0.0363847772492361
-0.9110821,-0.5125052,0.7596268487757373,-0.0487038221492688
-0.9125987,-0.5077172,0.7533986253811142,-0.0550485706047067
-0.91227937,-0.50594735,0.7571206428925243,-0.061591637891815
-0.9120034,-0.5049363,0.7629340641604173,-0.073285389518268
-0.9112929,-0.50296414,0.7587973051766548,-0.0880693886506538
-0.9091994,-0.4998193,0.7639918812248843,-0.0837671930955924
-0.9068372,-0.49860445,0.7615588155478679,-0.1086923133014951
-0.90583324,-0.4971501,0.7702914462388135,-0.119817091488564
-0.90348953,-0.49597508,0.7807445732541333,-0.1381127858404558
-0.9027852,-0.49506962,0.7860545106666749,-0.1604423935309345
-0.9010684,-0.4940769,0.7916186926624992,-0.1683490546716515
-0.89235973,-0.49311236,0.7907470585421656,-0.1725642544286927
-0.8930449,-0.49360886,0.7919608952432114,-0.1875476929490291
-0.8976351,-0.49332753,0.7959104272054849,-0.1934727052259983
-0.8996276,-0.49082986,0.7928579583918474,-0.2014526572342568
