Left_Wrist_X,Left_Wrist_Y,FOREARM_NonAffected_upper,FOREARM_NonAffected_lower
0.8914356,0.3772021,0.4104920004607258,-0.0031057820492526
0.88206756,0.37395883,0.4091861024913448,-0.0020208123060153
0.87601954,0.37410226,0.4083917625233966,-0.0012007178890776
0.8660641,0.38675094,0.4080519892680097,-0.0006279205616668
0.86372155,0.40122938,0.4080935550056485,-0.0002722687031922
0.8671958,0.4093552,0.4084384023614014,-0.0001044794230762
0.8708142,0.41465968,0.4090209564665741,-9.123011849494411e-05
0.8733169,0.41822997,0.4097659060801001,-0.0002049759829008
0.87504476,0.42066154,0.4106000234824439,-0.000415565395703
0.87585497,0.42200798,0.4114416576575774,-0.0006898124766683
0.87645257,0.42291585,0.4122353722433239,-0.0010034157731989
0.8787785,0.42263156,0.411710642954981,-0.0014353425693489
0.8822208,0.42526326,0.412410063990797,-0.0015190257622769
0.8838054,0.42629668,0.4101006703824443,-0.0016046922239396
0.8850681,0.42508104,0.4127899028937736,-0.001448249101568
0.88804144,0.4264417,0.4126268797455314,-0.001405499871287
0.89031184,0.42604452,0.4149568208568521,-0.0011833876238053
0.8916756,0.42566884,0.4103857038469859,-0.0011613993001462
0.89275974,0.4252887,0.4155299139216057,-0.0011513546013712
0.89356667,0.42511982,0.4121976931244468,-0.0010869042221853
0.894071,0.42502585,0.4118310976037623,-0.0012004458320153
0.89443415,0.42493448,0.4112630508018776,-0.0012409241016673
0.89495957,0.4248224,0.40852581190603,-0.001131629186906
0.89536947,0.42477912,0.4073843427465383,-0.0009756928387743
0.8964016,0.4240976,0.4125114603889257,-0.0008328405278494
0.8984031,0.424092,0.4135180360781,-0.0008959190023376
0.89854455,0.42343414,0.4103931996916521,-0.0010828722185967
0.89364576,0.4194189,0.4094208767506445,-0.0003000798552201
0.89398867,0.41890424,0.4096917028122352,-0.000759253434543
0.8935361,0.41619745,0.4084942552885459,-0.0010586228965583
0.89295745,0.41450915,0.4101704407466631,-0.000815088254141
0.8932301,0.4131409,0.408975325085002,-0.0013195562745688
0.8927783,0.41114852,0.4066965441966328,-0.001651966660494
0.89266515,0.40931064,0.407165814748727,-0.0018420574507333
0.89265966,0.4083021,0.4063586281113321,-0.0021535282300378
0.89273393,0.40756032,0.4063690019965288,-0.0023085898458216
0.89253813,0.40675792,0.406783189722401,-0.0025440716035788
0.89292824,0.40640384,0.4038531999274242,-0.0027356038025717
0.8937879,0.40568972,0.407052484229326,-0.0026102532332279
0.89443105,0.40520313,0.4065949137135826,-0.0025435837703817
0.8949181,0.40471584,0.4086477861941702,-0.0024090376309546
0.89580846,0.4044963,0.4052460612664547,-0.0021760927523033
0.8945183,0.40343064,0.4066937537499048,-0.001863395310215
0.89323056,0.40211838,0.4088795802646871,-0.0016156416630972
0.89220995,0.40104607,0.4113353590288821,-0.00119268459628
0.89101017,0.40019977,0.4096511339989882,-0.0004965756894184
0.8892942,0.39967188,0.4083748710800771,-0.0001335482733887
0.88746357,0.398973,0.4116305140445235,0.000657862352509
0.8722556,0.39744186,0.4085119887138637,0.0002946997467379
0.86503327,0.3963798,0.4137985649505392,0.0004573014746355
0.86350745,0.3987998,0.4089200348395435,-0.0006879200464629
0.8627866,0.3998771,0.4109420949097822,-0.0010170765319733
0.86285144,0.40102878,0.413516842908106,-0.0013899163247933
0.86351204,0.40205953,0.4092595731587001,-0.0016983766795737
0.86477494,0.40301257,0.4126685102328681,-0.0019951061075034
0.8664672,0.40414602,0.4153489330229178,-0.0023585740311884
0.8675556,0.40463203,0.4125931742690084,-0.0026369211668689
0.8680619,0.40542704,0.4177755110614194,-0.001816277829987
0.8686644,0.405796,0.4122305402124406,-0.0025385694826868
0.86899126,0.40605152,0.4136433312348609,-0.0018906385876946
0.86924386,0.40608338,0.4119100515421303,-0.0027220336629942
0.86981356,0.40601462,0.4135468263202851,-0.0033937784054595
0.87103295,0.40604287,0.4165396468252311,-0.0036359663111506
0.87126625,0.40635672,0.411691362526741,-0.0040234363649429
0.8716038,0.40686747,0.4161584998336175,-0.0037604079815125
0.87152785,0.40765452,0.408640935945695,-0.004092005135498
0.87412405,0.4100601,0.4109671188951464,-0.0038249537463718
0.875672,0.41440693,0.4113529999515727,-0.0041179849742471
0.8763507,0.41901532,0.4090767458164988,-0.0045391042679448
0.87906045,0.4240781,0.4162436579288946,-0.0046641493354016
0.88077414,0.42815197,0.4083564623166813,-0.0046445483658056
0.8817472,0.43039852,0.411504943617599,-0.0044297407153113
0.8816842,0.4341367,0.4087181369216457,-0.0043413392411131
0.8869888,0.4384686,0.4104451140765646,-0.0040592475176711
0.88661486,0.4389446,0.4116306044703812,-0.0036894988363305
0.8935823,0.44725972,0.409630099802134,-0.0028881533941293
0.90048695,0.4471885,0.4091502273717312,-0.0020354931389532
0.8993984,0.44154724,0.4123761042085032,-0.0014448833113638
0.8992736,0.43785638,0.4105238502492628,-0.0011678196469921
0.9002271,0.43122056,0.407476769347283,-0.0019012350260488
0.90188336,0.4263694,0.4083821496174379,-0.0017416247912877
0.9049858,0.42097318,0.4093351948042203,-0.0014742838867356
0.90508986,0.39812884,0.4062955919119166,-0.0013654176529104
0.91413665,0.39399981,0.411225167053921,-0.0010529300689829
0.9304409,0.3939051,0.4080475583890873,-0.00071302006633
0.9627776,0.39321664,0.4097161362781453,-0.0009005200362336
0.9615378,0.37097278,0.4082884289902459,-0.0011651010712098
0.97759587,0.3595361,0.4081252579220337,-0.001026172754112
1.0163947,0.35500282,0.4066283908387234,-0.0009766040342631
1.0554678,0.3534275,0.4059351244811703,-0.0010759425629547
1.061738,0.33406562,0.4081706741741113,-0.0007806192957259
1.0580274,0.32129017,0.4061544386548994,-0.0004729485005131
1.0766777,0.3174874,0.4078918852801783,-0.0004305998575864
1.1047901,0.31537423,0.4060729775515863,-0.0005849788422027
1.1105909,0.3136181,0.4065355924022216,-0.0009268796051616
1.1285311,0.29296,0.4058842231951283,-0.0013503855329165
1.1500462,0.2736918,0.4073712702527697,-0.001546705905818
1.164251,0.26991743,0.4063313890861432,-0.0014513947454971
1.1696433,0.24903996,0.4072142293774499,-0.0019373548323532
1.1922123,0.19612682,0.4087541504515356,-0.0021388855931602
1.4408727,0.10566302,0.4054390539076015,-0.0020052491128517
1.4552675,-0.022492958,0.4118142495216228,-0.0019619847764154
1.6109788,-0.09161116,0.4107690177779896,-0.0021969454226601
1.8052719,-0.20123662,0.4074792542640432,-0.0022200520470135
1.8536135,-0.3246055,0.412425647490767,-0.0021732234020484
1.7268866,-0.5252921,0.413566036456311,-0.0026084733617981
1.6147448,-0.5775794,0.4182665261270666,-0.0019064121434286
1.6867778,-0.6951322,0.4068929911650948,-0.0027455784792724
1.7981706,-0.81394315,0.4208953922525308,-0.0030395545633653
1.6673176,-1.085276,0.4131584963413842,-0.003322761653599
1.5516123,-1.1050037,0.4179363124956949,-0.0029677341464968
1.3147951,-1.1485848,0.4138256166154405,-0.0040342137470037
1.1568263,-1.2832673,0.4184600426427817,-0.0041785423384382
