Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
1,-1.44E-06,1.11E-05,1.31E-05,0.000148251,-3.03E-05,1.66E-05
2,-9.44E-06,8.34E-06,1.97E-05,0.000123784,-3.32E-05,1.15E-05
3,-2.37E-05,5.05E-06,2.11E-05,3.23E-05,-3.18E-05,7.23E-06
4,-2.90E-05,4.71E-06,1.73E-05,-2.92E-05,-2.47E-05,8.74E-06
5,-2.21E-05,6.81E-06,1.33E-05,-2.27E-05,-1.30E-05,1.25E-05
6,-1.64E-05,9.08E-06,1.67E-05,4.73E-05,-1.54E-06,1.31E-05
7,-1.95E-05,1.08E-05,2.18E-05,0.000120479,4.74E-06,9.63E-06
8,-2.97E-05,9.69E-06,2.33E-05,0.000111368,7.41E-06,3.71E-06
9,-3.84E-05,5.99E-06,2.87E-05,2.72E-05,9.62E-06,6.67E-07
10,-3.41E-05,5.50E-06,3.41E-05,-3.14E-05,9.27E-06,2.75E-06
11,-1.80E-05,9.02E-06,2.83E-05,-3.33E-05,4.85E-06,6.55E-06
12,-8.20E-06,1.12E-05,2.10E-05,2.80E-05,2.34E-08,1.07E-05
13,-1.06E-05,1.15E-05,2.29E-05,0.000115076,-3.63E-06,1.63E-05
14,-1.55E-05,1.27E-05,2.89E-05,0.000118166,-5.43E-06,1.85E-05
15,-1.35E-05,1.57E-05,3.96E-05,2.48E-05,-5.68E-06,1.73E-05
16,-5.52E-07,2.17E-05,4.82E-05,-4.19E-05,-7.57E-06,2.11E-05
17,1.04E-05,2.55E-05,4.47E-05,-3.20E-05,-1.22E-05,3.02E-05
18,5.68E-06,2.29E-05,3.62E-05,-9.50E-06,-1.39E-05,3.79E-05
19,-4.13E-07,1.85E-05,3.67E-05,-2.87E-05,-1.02E-05,3.95E-05
20,1.68E-06,1.44E-05,4.52E-05,-4.15E-05,-6.13E-06,3.21E-05
21,3.80E-06,1.16E-05,4.93E-05,7.34E-07,-4.48E-06,2.15E-05
22,1.12E-06,1.23E-05,4.40E-05,4.75E-05,-5.04E-06,1.37E-05
23,-9.52E-06,1.56E-05,3.88E-05,5.19E-06,-7.57E-06,8.29E-06
24,-2.37E-05,1.55E-05,3.98E-05,-7.48E-05,-1.08E-05,8.66E-06
25,-2.57E-05,1.17E-05,3.54E-05,-0.000111056,-1.19E-05,1.40E-05
26,-1.49E-05,8.85E-06,2.66E-05,-8.22E-05,-1.26E-05,1.81E-05
27,-3.63E-06,9.88E-06,2.64E-05,2.26E-06,-1.36E-05,1.87E-05
28,-2.22E-07,1.44E-05,3.24E-05,7.49E-05,-1.33E-05,1.69E-05
29,-8.09E-06,1.70E-05,3.81E-05,5.76E-05,-1.19E-05,1.43E-05
30,-2.31E-05,1.58E-05,4.03E-05,-2.18E-05,-1.05E-05,1.43E-05
31,-3.19E-05,1.29E-05,3.58E-05,-7.61E-05,-9.16E-06,1.79E-05
32,-2.82E-05,1.03E-05,2.50E-05,-6.88E-05,-9.29E-06,2.03E-05
33,-1.98E-05,7.97E-06,1.91E-05,8.60E-06,-1.14E-05,1.80E-05
34,-1.49E-05,5.79E-06,2.17E-05,0.000105241,-1.45E-05,1.26E-05
35,-1.65E-05,2.65E-06,2.60E-05,0.000123414,-1.74E-05,7.55E-06
36,-2.35E-05,4.20E-07,2.81E-05,5.79E-05,-1.74E-05,6.93E-06
37,-2.63E-05,9.19E-07,2.29E-05,1.12E-05,-1.44E-05,1.10E-05
38,-2.02E-05,2.75E-06,1.02E-05,1.45E-05,-1.16E-05,1.48E-05
39,-1.33E-05,5.33E-06,5.46E-06,6.83E-05,-1.09E-05,1.57E-05
40,-8.85E-06,9.10E-06,1.29E-05,0.000142858,-1.06E-05,1.65E-05
41,-1.14E-05,1.22E-05,2.02E-05,0.000149659,-1.02E-05,1.65E-05
