Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
1,-4.57036e-05,2.40301e-06,-6.3809e-06,8.70963e-05,-2.2751e-05,0.000123782
2,-2.0682e-05,2.56652e-07,-3.42991e-06,6.84737e-05,-1.86416e-05,7.32666e-05
3,6.80283e-07,8.2967e-07,5.48609e-07,5.25138e-05,-1.59327e-05,1.06797e-05
4,7.97618e-06,5.2353e-06,6.48492e-06,4.35413e-05,-1.48725e-05,-5.85269e-05
5,1.4373e-06,1.17639e-05,1.02276e-05,3.86407e-05,-1.37271e-05,-0.000113781
6,-1.23904e-05,1.47609e-05,9.80838e-06,3.29676e-05,-9.63154e-06,-0.000131713
7,-5.49284e-06,1.29516e-05,8.99713e-06,2.56256e-05,-3.51085e-06,-0.000108334
8,1.96018e-05,1.30865e-05,1.22145e-05,1.65093e-05,-1.50724e-06,-6.73862e-05
9,3.11928e-05,1.6646e-05,1.8987e-05,7.47426e-06,-4.67532e-06,-3.90549e-05
10,3.2837e-05,1.94652e-05,2.88366e-05,2.64344e-06,-6.85613e-06,-2.46174e-05
11,3.3203e-05,2.03337e-05,3.94191e-05,-1.40696e-06,-6.02347e-06,-8.60359e-06
12,3.14922e-05,2.19384e-05,4.34662e-05,-6.42382e-06,-5.24436e-06,1.10966e-05
13,2.96528e-05,2.70653e-05,4.04984e-05,-8.77926e-06,-1.87535e-06,2.17235e-05
14,1.99902e-05,2.98929e-05,3.88471e-05,-3.5205e-06,7.17022e-06,1.89613e-05
15,1.01208e-05,2.58235e-05,3.94296e-05,9.96646e-06,1.35471e-05,1.25206e-05
16,1.67044e-05,1.81315e-05,3.76527e-05,2.31917e-05,1.26444e-05,7.76464e-06
17,3.54399e-05,1.2378e-05,3.28318e-05,2.82172e-05,1.08446e-05,4.53166e-06
18,4.83004e-05,1.05016e-05,2.91568e-05,2.6599e-05,1.66123e-05,-2.4069e-06
