Left_Shoulder_X,Left_Shoulder_Y,DELTOID_NonAffected_upper,DELTOID_NonAffected_lower
0.474211,-0.4997828,0.0122914042918755,-0.0701806797746685
0.48206857,-0.5003679,0.0123503934674262,-0.0703612858367179
0.48563015,-0.50331795,0.0123545297242917,-0.0705151266647851
0.48711476,-0.50417656,0.012309238396847,-0.0706447241611649
0.48789927,-0.50397176,0.0122218698423751,-0.0707481855157369
0.4895505,-0.5035939,0.012098390843839,-0.0708283307341894
0.4913061,-0.50333714,0.011943043521553,-0.0708868662255733
0.4939365,-0.50276285,0.0117657677856195,-0.0709235712269446
0.49581254,-0.5025552,0.0115711240802429,-0.0709404091900591
0.49727684,-0.50202405,0.0113628433420164,-0.070938394701608
0.4984914,-0.5017093,0.0111521109731824,-0.0709187317040554
0.49944168,-0.50133824,0.0109427531095263,-0.0708826507661085
0.49998108,-0.5009938,0.0107971473625889,-0.0704954735147657
0.5004997,-0.50099343,0.0103141676237386,-0.0700746601372448
0.49874276,-0.5011269,0.0100572933590788,-0.069160943742351
0.49831596,-0.5011025,0.0094594577555995,-0.071605407316705
0.49838576,-0.5012209,0.0103371766278289,-0.0694954250349291
0.4991838,-0.5010496,0.0106140581854188,-0.0701909823684227
0.50019515,-0.5009804,0.0103946875111105,-0.0708644259798712
0.5008971,-0.5010157,0.0101015370066936,-0.0712131118309999
0.50122005,-0.5010334,0.0101428533019256,-0.0709236289427665
0.5009334,-0.5013029,0.0101315674960174,-0.0705914271497229
0.5012162,-0.501491,0.010002153127893,-0.0706404069474124
0.50068897,-0.5019877,0.0101760200483133,-0.0696652957311001
0.5003757,-0.5022081,0.0098592844990948,-0.0709662833980384
0.50031704,-0.50234306,0.0098770124661608,-0.0699615769826227
0.50030637,-0.5023623,0.0096374926491694,-0.0709657313080352
0.50005764,-0.5024496,0.0096264141252493,-0.0712366279752162
0.49993497,-0.5024686,0.0092336519204696,-0.0694850081032009
0.50007474,-0.5023903,0.0097594090459328,-0.0701852761548028
0.5001773,-0.50237983,0.0099006312738626,-0.0699132256240663
0.5003526,-0.50229406,0.009621821489609,-0.0704788234382829
0.5003241,-0.50183713,0.0095550386976373,-0.0703624436527353
0.50004345,-0.501048,0.0101222157784173,-0.0715842918906992
0.49944127,-0.5001456,0.0109314169661783,-0.0699198334491193
0.4993984,-0.5002308,0.0109888480964981,-0.0707086552528935
0.49958745,-0.500258,0.0111636139378894,-0.0710275626406955
0.49967468,-0.50010705,0.0109362268958572,-0.0713713545730237
0.49999732,-0.49981475,0.0107674366401519,-0.0709363445566606
0.5000155,-0.49970347,0.0113213306791329,-0.0705050892822011
0.4991311,-0.49904484,0.0111504877506505,-0.0711115946545427
0.49915814,-0.49868202,0.0111321328924021,-0.0710854826792578
0.4971866,-0.49900532,0.0108262755769048,-0.0714657287791484
0.49497512,-0.4989824,0.0108620823789378,-0.0698638423227338
0.49358824,-0.4990464,0.0108172949439277,-0.0709643378013076
0.49196306,-0.49908736,0.0105589129985486,-0.0700058152334196
0.48942968,-0.49900827,0.0107364222361528,-0.0698379388127533
0.488521,-0.49867758,0.0114060313651486,-0.0687790123647932
0.48790568,-0.49813858,0.0113777734908587,-0.0702574987919269
0.48781785,-0.49769396,0.0114308437726747,-0.0702944016846863
0.48866177,-0.49771014,0.0113267335885693,-0.070402720113457
0.49050298,-0.49755186,0.0118595273522633,-0.0697838637318049
0.49312282,-0.4975245,0.0125355350638696,-0.0704477627624498
0.4972227,-0.49762985,0.0124823049659719,-0.0710798589836751
0.49844062,-0.49710926,0.012837540692128,-0.0711171122922574
0.49776018,-0.4978538,0.0125396970388998,-0.0718632397923136
0.4956086,-0.49937627,0.0127786822975991,-0.0710291307351246
0.49318087,-0.50073206,0.0116253503081046,-0.0710037181486647
0.49418834,-0.5012769,0.0116013963665554,-0.0718454584671968
0.49418423,-0.50052994,0.0118841443379574,-0.0708708536205933
0.49288762,-0.5009784,0.0116260563711196,-0.070740321060348
0.48642358,-0.5000451,0.0118288365431795,-0.0700333238157415
0.4840057,-0.49980277,0.0116403126287728,-0.0706908511795405
0.4812137,-0.49970183,0.011233202880089,-0.0701625450166194
0.4817913,-0.4995196,0.0110482091368795,-0.0714755060174985
0.48644853,-0.49925876,0.0111640513665642,-0.0711816491228277
0.48508924,-0.4969819,0.0111078840558774,-0.0718349365068142
0.4893972,-0.49496832,0.01254660513455,-0.0710033042238234
0.4973765,-0.49412793,0.0126278439344991,-0.0709341312725822
0.49725816,-0.49300638,0.0124078592398038,-0.0715461862254212
0.49911135,-0.4925449,0.014074363116287,-0.0727787622995434
0.49461052,-0.49318406,0.0153629368851674,-0.074421725760571
0.48840824,-0.49379164,0.016178503787812,-0.0745969861751914
0.4839271,-0.49500266,0.0166833664845403,-0.076030857289795
0.4742945,-0.49802244,0.016880197277391,-0.0760283041410827
0.45953098,-0.4964246,0.0172195154185904,-0.0751620364388138
0.44217017,-0.49785835,0.0150508746379764,-0.0759555873083901
0.4376393,-0.49751908,0.0170173381005039,-0.074297787605534
0.4307664,-0.49542847,0.0156080544821733,-0.0773636157322533
0.42436233,-0.49470225,0.0204519983065834,-0.0805717765844806
0.4242443,-0.49477422,0.0268350866722214,-0.0835040945035735
0.42740428,-0.49307698,0.027616280267252,-0.0881507016414192
0.43674976,-0.4923065,0.0339139082232273,-0.0924387216547602
0.43985167,-0.48917094,0.039255036287909,-0.0956314919094878
0.4376181,-0.4882037,0.0448583089159245,-0.1024677513296879
0.43742836,-0.4884603,0.0510958524918321,-0.1091182785177513
0.44168824,-0.4895467,0.0565055919826071,-0.1129423086173521
0.4421682,-0.4920776,0.0598326125425229,-0.1172489956818891
0.4450267,-0.49520102,0.064746616969252,-0.120787656404826
0.4445645,-0.49734423,0.0630696004028152,-0.1206278914473351
0.44552076,-0.49709806,0.0679732085475122,-0.1256527307993937
0.44288957,-0.49641466,0.0706789157017585,-0.117673695461155
0.44600824,-0.4936573,0.0675454549727376,-0.1238954268318969
0.45160323,-0.4934779,0.0735756870940645,-0.1291034263985857
0.45649403,-0.4945122,0.0773480137858229,-0.1350173382417264
0.4577557,-0.49480176,0.0806671819252745,-0.1379739666545086
0.4566542,-0.49401146,0.085928764409867,-0.141106264502298
0.45788714,-0.4941118,0.0914593913506774,-0.1411871288053901
0.45767847,-0.49473283,0.0838612247271218,-0.1436646763228172
0.4577581,-0.49625784,0.0880235516514471,-0.1441263744129217
0.4579211,-0.4984102,0.0940023601101485,-0.1534044782928886
0.45531753,-0.500562,0.1059680544773687,-0.1522009110102411
0.4511018,-0.5028497,0.1068999255411046,-0.1596565178942671
0.4468682,-0.5035937,0.1088220706613051,-0.1607365691584719
0.44084567,-0.5028005,0.1080863958725386,-0.1664458921236651
0.4350364,-0.50241256,0.1107812455267366,-0.1710823919833012
0.42551637,-0.49987343,0.1357868778657339,-0.1836579784482485
0.41950363,-0.49980077,0.1505191646028637,-0.2025693818538934
0.4157576,-0.49902433,0.1631834815898487,-0.2186880306287939
0.41458157,-0.4977742,0.1773177790481956,-0.2340869379188215
0.4131779,-0.4961892,0.1942057830124114,-0.2424279973677716
0.41113377,-0.49555293,0.2030767843930496,-0.2607086109854288
0.40795437,-0.49384838,0.2359928180645724,-0.2889872143251718
0.40352646,-0.49252886,0.2674954507374903,-0.3208433700413163
0.4009851,-0.49079114,0.2856742129264517,-0.3319477996706982
0.393496,-0.48898512,0.3126612328536743,-0.363076332919356
0.39652646,-0.4845233,0.335761328664135,-0.372248949708251
0.40262282,-0.48656958,0.3449876862975976,-0.3958535326141225
0.407006,-0.48718283,0.3494898522908592,-0.4032011545492436
0.41019568,-0.4930184,0.3709243689115791,-0.4190383524455683
0.41114324,-0.49629182,0.383482719665688,-0.4138719755767946
0.41515777,-0.49935126,0.3949945565775347,-0.4284349324437717
0.4163298,-0.49967495,0.406823843779538,-0.4561786536177431
0.4175339,-0.5018542,0.4138131030647839,-0.4552351797353105
0.41288275,-0.50302374,0.4133009667553626,-0.4680493081213469
0.41138867,-0.50168973,0.4314199315936129,-0.4691364671846191
0.4116675,-0.50236267,0.4294982278126137,-0.4839956410156989
0.4083129,-0.5025817,0.4628973062229687,-0.4940380503394438
0.40547454,-0.502332,0.4600208997005748,-0.5168924662975283
0.40000314,-0.5026222,0.4918317785645381,-0.5411033863760006
0.39401433,-0.5031834,0.5143924690973383,-0.5603173454541143
0.39234596,-0.5035157,0.5507437367687794,-0.5984138083525353
0.3796575,-0.5014304,0.5910350503239519,-0.6197458745247992
0.37426028,-0.49352166,0.6257668531686559,-0.6575661702698626
0.37017962,-0.49901372,0.6442688141985747,-0.6713521343705843
0.3665517,-0.4981578,0.6518697401478185,-0.702705874734518
0.3597407,-0.49896538,0.671792846669848,-0.7142160785747266
0.3534511,-0.50016415,0.6803040573717754,-0.7144444141326239
0.3481856,-0.50220543,0.6768105890814206,-0.7151538488827336
0.3481754,-0.5024845,0.6859792406470403,-0.7204915574563512
0.3470177,-0.50362146,0.6929689750176038,-0.7250838164559361
0.34369603,-0.50692964,0.6818645502028478,-0.7100089405887966
0.34441236,-0.5068934,0.6705755740010274,-0.6994687941167869
0.34485978,-0.5065607,0.6727607740356334,-0.7099640915249892
0.3456083,-0.5054916,0.6464858537921234,-0.6898107040808413
0.34729633,-0.50388193,0.6227145325570677,-0.6555785886624534
0.34969667,-0.5021508,0.6115154072136522,-0.6516231312217097
0.3519324,-0.5017621,0.6067004031690659,-0.6529810014558358
0.3534312,-0.5049706,0.6428323575306074,-0.678312615585012
0.3549387,-0.50526553,0.6633809072920048,-0.6716199001964652
0.35813138,-0.50682664,0.6541166328326944,-0.6818305981264179
0.35725436,-0.50755,0.6556919974388111,-0.703255502107713
0.35862407,-0.50779414,0.6661549098612621,-0.6956466980652993
0.36023396,-0.50673246,0.6876713018039876,-0.7275996259906936
0.36346447,-0.50574243,0.7093357500199119,-0.7492802642765676
0.36556053,-0.5035518,0.7453735689263514,-0.7749944999370926
0.36918914,-0.506129,0.7688725325223195,-0.7997977828150985
0.37221676,-0.50667477,0.7904945783668706,-0.8194634515172391
0.37113032,-0.50644684,0.8206601834046422,-0.8478481338583909
0.36977825,-0.5079294,0.8644665008950635,-0.8985836603454325
0.37088677,-0.50950724,0.8851808492468696,-0.9174941557036786
0.3732501,-0.5090725,0.9063465312045064,-0.963314753522119
0.37106833,-0.50914425,0.9302768733852448,-0.963762318636857
0.37462533,-0.5097246,0.9170362654372092,-0.945115226104342
0.3802581,-0.5097941,0.939312121899474,-0.9447484715509742
0.3835283,-0.5097976,0.9637311659339772,-0.9776726449068665
