Right_Wrist_X,Right_Wrist_Y,FOREARM_Affected_upper,FOREARM_Affected_lower
-1.117767,0.44308424,0.3102458292777285,-0.0417077208913742
-1.1160463,0.44105577,0.3067033006315984,-0.0406194348961928
-1.1204935,0.4350712,0.3037234058162381,-0.0396708132821167
-1.1242923,0.4302649,0.3013123467487346,-0.0388703343966994
-1.1161803,0.44652808,0.2994241516638595,-0.0382107015435957
-1.113996,0.44811514,0.29802872952766,-0.0376907857995499
-1.1124858,0.44903713,0.2970429038983833,-0.0372893195495559
-1.1113536,0.45223814,0.2964426399129195,-0.0370069065321241
-1.1102821,0.4564591,0.2961819658060401,-0.036836250050909
-1.1086237,0.45991573,0.2962149098125169,-0.0367700534095653
-1.1086969,0.46171057,0.2964903302504867,-0.0367999996915345
-1.1082324,0.4647033,0.2969702085856072,-0.0369196824176489
-1.1083229,0.46499178,0.2976064026952681,-0.0371220321838833
-1.10769,0.46478066,0.298352940814241,-0.0373997522938924
-1.1069481,0.46494445,0.3019747734266078,-0.0356999257718284
-1.1063615,0.46456188,0.2923078995899406,-0.0388404385739199
-1.1100966,0.46384093,0.2989871428347146,-0.0312565142233901
-1.1121497,0.4624136,0.2985933495530891,-0.0356909204987918
-1.1124594,0.4626796,0.2890231575071418,-0.0399405999871179
-1.1118084,0.46204385,0.3007266209981424,-0.0263937448510934
-1.1103959,0.4617508,0.2991611861272858,-0.0387932646247255
-1.1090139,0.46154583,0.3067280143524842,-0.0458338235065913
-1.110016,0.45956334,0.3132007732447038,-0.0534228961828405
-1.1100094,0.45835853,0.3134518500514843,-0.0618604556033562
-1.1034495,0.45763195,0.3231893962613086,-0.0686383929077361
-1.0974191,0.45667756,0.3234715615855548,-0.073582093346396
-1.1007984,0.4545364,0.3272780786791824,-0.0772557571768034
-1.1066426,0.4466053,0.3304191284810825,-0.0793738562587585
-1.1081911,0.44192955,0.3316922463657495,-0.0786284352473977
-1.1088051,0.44004688,0.3239021723223391,-0.0783746150132561
-1.1073145,0.44102925,0.3213197018768355,-0.0651632232752154
-1.1077173,0.4420331,0.3142194105344401,-0.0662435299619776
-1.1191965,0.43527105,0.3202755915819051,-0.0630632277032352
-1.125709,0.43242863,0.3195779693257904,-0.0664424865669965
-1.1273656,0.4301441,0.322149946965215,-0.0658358053646576
-1.1278466,0.42792204,0.3248025104478355,-0.0693714475329192
-1.1343349,0.42931405,0.3203660688649009,-0.0708789422670473
-1.1329731,0.42860672,0.3251017963031292,-0.0662121248173861
-1.1307437,0.43005106,0.3184557572879368,-0.0651990915805775
-1.1295894,0.4302362,0.3142587309692793,-0.0625916022441451
-1.1291748,0.4355862,0.3097349576494508,-0.0582916131051085
-1.1287775,0.44070616,0.3079341989590474,-0.0534664023548991
-1.1281319,0.4430928,0.3093177303306162,-0.0561476848145942
-1.1283698,0.44274232,0.3051105755760544,-0.0545551651688213
-1.1282734,0.44203198,0.3025949908833678,-0.0500016349255423
-1.1285949,0.44174597,0.3166789539988713,-0.0420876066759206
-1.122366,0.4497606,0.3096869302072366,-0.0561365836752826
-1.1210794,0.4504048,0.3119999701565922,-0.0534982327208559
-1.1182004,0.4503337,0.3099518039298964,-0.0507320954132686
-1.1156125,0.4501736,0.3014392869556317,-0.0468131785424408
-1.1125946,0.44968197,0.3049767941902543,-0.0422357395934871
-1.1104245,0.44960147,0.3002995300878251,-0.0405995263011751
-1.1085117,0.44945353,0.2951542957233421,-0.0348957542850709
-1.1070093,0.44938672,0.2924187994848997,-0.0325746289633407
-1.1058773,0.4493353,0.2884372735960547,-0.0280154060617196
-1.1052327,0.44922075,0.2882780482489125,-0.0241097043258596
-1.1049252,0.45002645,0.2933115587056324,-0.0200084263046678
-1.1040921,0.45030057,0.2852922725285942,-0.0305753683466935
-1.1036203,0.45083818,0.2993443156184633,-0.0299525021742958
-1.1034242,0.45070577,0.2936745718672516,-0.0326826042423584
-1.1054097,0.44886112,0.2986835068422319,-0.0334264594769779
-1.1070229,0.44922236,0.298473242205765,-0.0369950086025867
-1.107834,0.44928056,0.299337789397802,-0.0291395328245961
-1.1085843,0.44983098,0.2949335992282059,-0.0243858599587226
-1.110444,0.45189798,0.2842501973057264,-0.0207723523791712
-1.113718,0.45273143,0.2971130619838036,-0.0299561529025085
-1.1154274,0.4499991,0.3021784367056305,-0.0431548706364577
-1.1162254,0.44934186,0.309361103290863,-0.0517895445850542
-1.1158274,0.44941366,0.3086533912004262,-0.0544245090625073
-1.1144615,0.44909444,0.3112496571497941,-0.0488704455063317
-1.1141938,0.44621632,0.3023965139325589,-0.0501063436065285
-1.1150835,0.44110018,0.3046857369864589,-0.0556090139088137
-1.1125247,0.43829906,0.3210000049794854,-0.0568103987284489
-1.1040545,0.43539348,0.3427637321973815,-0.0875378280420732
-1.1015232,0.43196595,0.3471082142630313,-0.1018351626680269
-1.1087781,0.41946858,0.3509427354648736,-0.1178834596404404
-1.1164786,0.4140128,0.3763544591217539,-0.1435364636434535
-1.1459309,0.4015352,0.3972855091880739,-0.173271891789614
-1.1656538,0.39440268,0.4145629863808533,-0.2056716018363431
