Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
1,1.30627e-06,1.3838e-05,3.59682e-05,3.37449e-05,2.38317e-05,3.8007e-05
2,8.25913e-07,1.20275e-05,3.64094e-05,2.17008e-05,3.16812e-05,3.86158e-05
3,-3.13825e-06,1.16771e-05,3.52127e-05,1.17435e-05,3.56956e-05,3.87902e-05
4,-6.73081e-06,1.14738e-05,3.41075e-05,1.10794e-05,3.82273e-05,4.11844e-05
5,-4.95541e-06,8.97614e-06,3.56952e-05,1.65554e-05,4.2272e-05,4.50372e-05
6,1.9606e-06,4.66283e-06,3.87489e-05,1.88747e-05,4.74633e-05,4.6949e-05
7,7.21729e-06,1.76984e-06,3.89002e-05,1.59565e-05,5.13862e-05,4.56637e-05
8,6.72583e-06,3.35269e-07,3.55628e-05,8.69185e-06,5.30611e-05,4.30066e-05
9,2.62192e-06,-1.32816e-06,3.2571e-05,1.84218e-06,5.34452e-05,4.06744e-05
10,-1.24949e-06,-2.73295e-06,3.1703e-05,3.57337e-06,5.32164e-05,3.82898e-05
11,-5.32376e-07,-3.05516e-06,3.19897e-05,1.42864e-05,5.09207e-05,3.53826e-05
12,4.52082e-06,-2.39891e-06,3.26106e-05,2.48475e-05,4.5436e-05,3.34292e-05
13,8.11173e-06,-1.71909e-06,3.20189e-05,3.03943e-05,4.04678e-05,3.32626e-05
14,6.56417e-06,-1.45261e-06,3.08728e-05,3.04738e-05,3.80482e-05,3.41531e-05
15,2.32351e-06,-1.08054e-06,3.07199e-05,2.82492e-05,3.51715e-05,3.45989e-05
16,-2.16904e-06,-7.27883e-07,3.02212e-05,3.09098e-05,3.20135e-05,3.27488e-05
17,-3.90536e-06,5.65865e-07,2.94525e-05,3.75203e-05,2.91908e-05,3.04585e-05
18,-3.70276e-07,2.72141e-06,2.97757e-05,3.8805e-05,2.60473e-05,2.95161e-05
19,2.32876e-06,5.20821e-06,2.9697e-05,3.45491e-05,2.05896e-05,2.69587e-05
20,6.53095e-07,6.56189e-06,2.77452e-05,3.04445e-05,1.4893e-05,2.35533e-05
21,-7.4861e-08,5.82649e-06,2.58931e-05,2.99829e-05,1.39541e-05,2.22352e-05
22,6.43042e-07,5.09011e-06,2.55501e-05,3.0838e-05,1.48477e-05,2.11868e-05
23,-1.68423e-06,6.29595e-06,2.56772e-05,2.74364e-05,1.33925e-05,1.78733e-05
24,-8.4039e-06,9.34933e-06,2.47705e-05,2.19683e-05,9.65305e-06,1.31855e-05
25,-1.47396e-05,1.24246e-05,2.45362e-05,2.22467e-05,8.15079e-06,8.06619e-06
26,-1.60406e-05,1.39998e-05,2.6549e-05,2.7066e-05,9.63916e-06,2.74201e-06
27,-1.35122e-05,1.38867e-05,2.88406e-05,3.19413e-05,1.22791e-05,-2.18686e-06
28,-1.05548e-05,1.34964e-05,3.03438e-05,3.28909e-05,1.41588e-05,-7.16309e-06
29,-8.99288e-06,1.37925e-05,3.32474e-05,2.79584e-05,1.64261e-05,-1.24115e-05
30,-1.15158e-05,1.34005e-05,3.63647e-05,2.55323e-05,1.83769e-05,-1.76328e-05
31,-1.74992e-05,1.22424e-05,3.68552e-05,3.38661e-05,1.8035e-05,-2.35965e-05
32,-1.9438e-05,1.10786e-05,3.73809e-05,4.75824e-05,1.77098e-05,-2.95995e-05
33,-1.21633e-05,9.91488e-06,4.02147e-05,5.56704e-05,1.88323e-05,-3.29702e-05
34,-2.3178e-06,9.5195e-06,4.28359e-05,5.308e-05,2.08919e-05,-3.4299e-05
35,-1.20661e-06,1.07893e-05,4.27467e-05,4.23884e-05,2.29986e-05,-3.64228e-05
36,-1.1408e-05,1.26503e-05,4.04946e-05,3.25946e-05,2.65223e-05,-3.96717e-05
37,-2.31406e-05,1.14597e-05,3.81217e-05,3.1923e-05,3.09889e-05,-4.14018e-05
38,-2.52001e-05,5.75228e-06,3.78346e-05,3.87562e-05,3.51117e-05,-4.1e-05
39,-1.81201e-05,-8.02752e-08,3.89777e-05,4.36759e-05,3.91205e-05,-4.06108e-05
40,-1.04334e-05,-1.85767e-06,3.81284e-05,4.28069e-05,4.12262e-05,-4.02732e-05
41,-6.8515e-06,-1.86417e-06,3.45962e-05,3.73977e-05,3.92386e-05,-3.79634e-05
42,-6.63305e-06,-1.94289e-06,3.18338e-05,3.17748e-05,3.61783e-05,-3.34097e-05
43,-1.04924e-05,-1.03044e-06,3.25545e-05,3.28757e-05,3.38742e-05,-2.79258e-05
44,-1.47196e-05,-1.52745e-06,3.65452e-05,4.08624e-05,3.19987e-05,-2.10343e-05
45,-1.15517e-05,-3.38113e-06,4.17512e-05,4.68576e-05,2.98463e-05,-1.26682e-05
46,-5.23579e-06,-2.73305e-06,4.31553e-05,4.46948e-05,2.97413e-05,-7.26167e-06
47,-1.88395e-06,1.1455e-07,4.06045e-05,3.97377e-05,3.18507e-05,-6.11959e-06
48,8.65598e-07,1.79176e-06,3.95552e-05,3.99792e-05,3.12931e-05,-6.01637e-06
49,6.12597e-06,1.81044e-06,4.10542e-05,4.16557e-05,2.89702e-05,-5.08823e-06
50,1.24345e-05,1.86826e-06,4.33013e-05,3.86738e-05,2.9852e-05,-3.93123e-06
51,1.14809e-05,2.42886e-06,4.32826e-05,3.67701e-05,3.33023e-05,-4.34987e-06
52,4.44921e-06,4.50795e-06,4.24497e-05,4.32346e-05,3.46972e-05,-4.62871e-06
53,1.4341e-06,6.50662e-06,4.35303e-05,5.12945e-05,3.59694e-05,-3.48648e-06
54,4.64635e-06,6.47741e-06,4.5866e-05,5.52679e-05,4.10372e-05,-1.50781e-06
55,6.73063e-06,6.01134e-06,4.73793e-05,5.43094e-05,4.75089e-05,8.23087e-07
56,4.15482e-06,7.00553e-06,4.75369e-05,5.09074e-05,5.31812e-05,4.17186e-06
57,-9.88096e-07,8.80559e-06,4.71944e-05,5.18254e-05,5.86398e-05,7.4044e-06
58,-5.69162e-06,9.80575e-06,4.65618e-05,6.21288e-05,6.26396e-05,8.81697e-06
59,-6.46034e-06,9.36771e-06,4.67812e-05,7.56426e-05,6.31729e-05,8.89356e-06
60,-2.80568e-06,7.23781e-06,4.75761e-05,8.30748e-05,6.18036e-05,8.77277e-06
61,2.03371e-06,5.94381e-06,4.69688e-05,8.19772e-05,6.21297e-05,9.57168e-06
