Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
1,-7.33358e-06,1.57498e-05,4.56943e-05,5.90527e-05,1.82421e-05,3.3081e-05
2,-1.79027e-06,1.20567e-05,4.79445e-05,5.6993e-05,2.36677e-05,3.90527e-05
3,-3.72259e-06,1.12041e-05,4.56233e-05,5.25151e-05,3.02572e-05,4.06272e-05
4,-1.13383e-05,1.26375e-05,3.94399e-05,4.95024e-05,3.0794e-05,3.87515e-05
5,-2.01757e-05,1.20309e-05,3.36677e-05,5.08166e-05,2.36535e-05,3.2782e-05
6,-2.21695e-05,7.77506e-06,3.47778e-05,5.49562e-05,1.29723e-05,2.71259e-05
7,-1.3802e-05,3.63048e-06,3.96264e-05,5.6959e-05,8.97931e-06,2.52085e-05
8,-3.23584e-06,3.75952e-06,4.06631e-05,5.51196e-05,1.62047e-05,2.6353e-05
9,1.2988e-06,4.38528e-06,3.73567e-05,5.15495e-05,2.47958e-05,2.79254e-05
10,-2.19235e-06,2.8222e-06,3.29358e-05,4.8512e-05,2.77499e-05,2.55277e-05
11,-9.81563e-06,2.56736e-06,2.91562e-05,4.69205e-05,2.57003e-05,1.84833e-05
12,-1.0846e-05,4.56547e-06,3.02727e-05,4.6901e-05,1.88994e-05,1.40889e-05
13,-3.81026e-06,6.98579e-06,3.51402e-05,4.91467e-05,1.30658e-05,1.5332e-05
14,-3.76493e-07,7.81445e-06,3.64108e-05,5.11458e-05,1.50757e-05,1.72874e-05
15,-3.64596e-06,4.18663e-06,3.3475e-05,4.84399e-05,2.21166e-05,1.78433e-05
16,-1.04946e-05,1.17273e-07,2.94071e-05,4.44286e-05,2.60909e-05,1.55945e-05
17,-2.25629e-05,-1.47265e-06,2.57183e-05,4.78087e-05,2.42567e-05,9.76866e-06
18,-2.69349e-05,-2.34242e-06,2.82702e-05,5.54061e-05,1.81631e-05,6.27858e-06
19,-1.60466e-05,-2.13323e-07,3.95062e-05,5.85011e-05,1.82752e-05,7.32743e-06
20,-7.42353e-06,1.23142e-06,4.77739e-05,5.62996e-05,2.81127e-05,1.04709e-05
21,-6.62909e-06,1.19217e-07,4.80014e-05,5.46818e-05,4.18407e-05,1.55673e-05
22,-6.03892e-06,4.04094e-06,4.49027e-05,5.49056e-05,5.02418e-05,1.94729e-05
23,-5.15576e-06,8.75483e-06,4.16683e-05,5.32547e-05,4.64039e-05,1.97254e-05
24,-4.44539e-06,9.55029e-06,4.04574e-05,5.10769e-05,3.73869e-05,1.77647e-05
25,-1.09433e-05,1.16725e-05,3.66037e-05,4.94617e-05,2.82855e-05,1.37094e-05
26,-1.88317e-05,1.88117e-05,3.18751e-05,4.98629e-05,1.88157e-05,1.05677e-05
27,-1.3211e-05,2.49139e-05,3.34781e-05,5.1078e-05,7.69723e-06,1.10204e-05
28,1.40391e-07,2.7003e-05,3.81402e-05,5.31542e-05,2.44572e-06,1.44417e-05
29,6.511e-06,2.6027e-05,3.96717e-05,5.45464e-05,9.34447e-06,1.6612e-05
30,4.00718e-06,2.27631e-05,3.88229e-05,5.23565e-05,1.96826e-05,1.52625e-05
31,-5.16959e-06,2.17544e-05,3.49533e-05,4.9048e-05,2.36794e-05,1.09538e-05
32,-1.37226e-05,2.46341e-05,3.03756e-05,4.84197e-05,2.11396e-05,7.05608e-06
33,-1.21235e-05,2.72299e-05,3.08804e-05,5.05571e-05,1.85544e-05,7.6976e-06
34,-1.23695e-06,2.41978e-05,3.63276e-05,5.36086e-05,1.97057e-05,1.02743e-05
35,7.60767e-06,1.89137e-05,3.98247e-05,5.73031e-05,2.43385e-05,8.14536e-06
36,7.96005e-06,1.51896e-05,3.804e-05,5.87686e-05,2.68919e-05,2.6432e-06
37,-1.49626e-07,1.29252e-05,3.25838e-05,5.69971e-05,2.65212e-05,2.78488e-07
38,-1.19155e-05,9.44053e-06,2.63963e-05,5.55911e-05,2.27494e-05,3.95841e-07
39,-1.27154e-05,4.59477e-06,2.46145e-05,5.72798e-05,1.6128e-05,3.12592e-06
40,-1.75959e-07,4.1368e-06,2.64545e-05,5.97574e-05,1.59723e-05,8.30897e-06
41,1.11993e-05,9.0453e-06,2.80347e-05,6.00051e-05,2.89384e-05,1.06667e-05
42,1.43452e-05,1.22484e-05,2.75489e-05,5.61038e-05,4.43189e-05,9.39056e-06
43,9.69393e-06,1.08738e-05,2.38846e-05,5.05128e-05,4.94757e-05,6.96623e-06
44,-1.75052e-06,7.84791e-06,2.1225e-05,4.97735e-05,4.46578e-05,1.66491e-06
45,-3.96455e-06,8.52676e-06,2.46723e-05,5.2717e-05,3.32291e-05,-1.88225e-07
46,6.8628e-06,8.77751e-06,2.98893e-05,5.4434e-05,2.39136e-05,3.69821e-06
47,1.14911e-05,6.49461e-06,2.89463e-05,5.43768e-05,2.86788e-05,5.00578e-06
48,1.06223e-05,7.59567e-06,2.64326e-05,5.46509e-05,3.97781e-05,5.03109e-06
49,1.28769e-05,8.71571e-06,2.99273e-05,5.56245e-05,4.03389e-05,7.33311e-06
50,1.26712e-05,7.21871e-06,3.48723e-05,5.30507e-05,2.96413e-05,1.14892e-05
51,8.32673e-06,6.38432e-06,3.68915e-05,4.83193e-05,1.57737e-05,1.52295e-05
52,-1.48285e-07,8.56124e-06,3.69829e-05,4.56913e-05,1.12782e-05,1.50258e-05
53,-7.0718e-06,1.16715e-05,3.95621e-05,4.72572e-05,1.39516e-05,1.02804e-05
54,-4.90509e-06,1.41456e-05,4.17236e-05,5.06877e-05,1.53159e-05,7.59919e-06
55,3.45326e-06,1.58602e-05,4.2261e-05,5.20649e-05,1.58932e-05,9.5597e-06
56,8.2488e-06,1.45017e-05,4.17714e-05,4.94342e-05,2.04355e-05,1.24896e-05
57,7.34277e-06,1.16434e-05,3.93512e-05,4.64823e-05,2.18528e-05,1.42392e-05
58,1.05788e-06,1.1563e-05,3.50087e-05,4.66347e-05,1.2064e-05,1.18713e-05
59,-7.37398e-06,1.53826e-05,3.20596e-05,4.90742e-05,-2.43503e-06,7.22646e-06
60,-1.02987e-05,1.96381e-05,3.32101e-05,5.12405e-05,-1.07258e-05,3.07754e-06
61,-5.02686e-06,2.00576e-05,3.58724e-05,5.15007e-05,-7.79001e-06,3.6377e-07
62,1.15714e-06,1.82673e-05,3.76275e-05,5.03132e-05,1.00037e-06,-7.9714e-07
63,1.0092e-06,1.88185e-05,3.77192e-05,4.69621e-05,5.93333e-06,1.41027e-06
64,-6.76502e-06,2.10023e-05,3.57924e-05,4.40489e-05,3.96491e-06,6.3468e-06
65,-1.71651e-05,2.07908e-05,3.17816e-05,4.48e-05,-2.01925e-06,1.07988e-05
66,-1.88784e-05,1.70215e-05,3.24678e-05,4.77545e-05,-9.32806e-06,1.47976e-05
