Right_Elbow_X,Right_Elbow_Y,BICEPS_Affected_upper,BICEPS_Affected_lower
-0.42813137,-0.9847491,0.5529080536747656,5.759713163299872e-05
-0.43011177,-0.985682,0.5478395895553257,7.566329141744231e-05
-0.4316441,-0.98888683,0.5553058551005253,0.0001338931006568
-0.41767782,-0.9860402,0.5482474064814598,9.277861682304454e-06
-0.4107399,-0.9881813,0.5545320040223257,8.065510326056128e-05
-0.40594202,-0.97933185,0.552273775655565,0.00013485914338
-0.40995264,-0.97390354,0.5640567357809096,0.0071000188909356
-0.404728,-0.96921873,0.5297647127382846,0.0055352653996615
-0.40097246,-0.9648137,0.5469593944951778,0.0365033334656395
-0.40087292,-0.9636033,0.5490695771176473,0.018532825127416
-0.40476927,-0.9623834,0.557946194918107,-0.0074248716309922
-0.4060873,-0.9607785,0.566450563933352,-0.0347552061001984
-0.4070422,-0.96053314,0.5675363582305755,-0.0259580102900939
-0.40734774,-0.9592657,0.5857862345482221,-0.0464211821330944
-0.40690145,-0.95840985,0.5727728591245969,-0.0342505294321608
-0.40511757,-0.95694023,0.5910965595124805,-0.0968795115814466
-0.4039998,-0.95745176,0.6343429146236428,-0.1414758211154423
-0.40314147,-0.95845467,0.6301177141183619,-0.1877949591892122
-0.4020251,-0.96138084,0.6634792738789517,-0.1887337944899814
-0.40190384,-0.9631058,0.6766805093531424,-0.2416338170852616
-0.40134865,-0.9652927,0.6775385321279226,-0.3016555231731157
-0.40241137,-0.9658654,0.7130476916977023,-0.3634137957476651
-0.40314925,-0.966748,0.7312962002176124,-0.4031917981105066
-0.40441078,-0.9661591,0.7437819928212499,-0.4262036656225161
-0.40529677,-0.96684325,0.7465551059845449,-0.426488691202801
-0.40740466,-0.9667328,0.7370607539542161,-0.4081639039900431
-0.4094948,-0.9664881,0.7191143208793568,-0.396345793576681
-0.41247743,-0.96665514,0.7361626108571433,-0.3781283490430744
-0.41354918,-0.9667438,0.7144825771886418,-0.3973863255265091
-0.41365457,-0.9668792,0.7393676282519249,-0.4040586150476289
-0.41410735,-0.9669122,0.7177489754138356,-0.3789822615696485
-0.41396007,-0.9672117,0.7129453403385152,-0.3436166026102937
-0.41345274,-0.96856683,0.7196458915458979,-0.3181405150585731
-0.41281572,-0.968252,0.6993579521077935,-0.3177886305242376
-0.41176572,-0.96745336,0.7116977388129322,-0.3851935450845111
-0.41077513,-0.96720743,0.718452000395476,-0.3853759510643582
-0.40876272,-0.9676881,0.7336567574829396,-0.3726467077790432
-0.40804845,-0.9685102,0.769922208766576,-0.4173067983451375
-0.4075312,-0.96939546,0.7744983766005348,-0.4703984671908139
-0.40789595,-0.9704804,0.775909698354513,-0.5480908358694173
-0.40820783,-0.9708459,0.8112067711867154,-0.5998231352597996
-0.4085017,-0.970802,0.8301977063400761,-0.6007423875927684
-0.4086592,-0.9707345,0.847193862904113,-0.659499991740991
-0.40820873,-0.96863264,0.8780690573291943,-0.7298144749358548
-0.40875122,-0.96784264,0.9101114337911969,-0.774544828439131
-0.4098023,-0.9691913,0.9337229827615487,-0.8390689855142877
-0.4120531,-0.9702178,0.9418818667099584,-0.8554957112922335
-0.41210666,-0.9704753,0.95264037857924,-0.8640509937844671
-0.4141273,-0.9717543,0.949463434187252,-0.8852218780198855
