Left_Shoulder_X,Left_Shoulder_Y,DELTOID_NonAffected_upper,DELTOID_NonAffected_lower
0.4956287,-0.5113107,0.1121790144049991,-0.0241473076634114
0.5033612,-0.50991005,0.1086582265391553,-0.0214138262097611
0.512288,-0.5087711,0.1058174085708707,-0.0191951611215258
0.5175119,-0.5078046,0.1036364787656475,-0.0174765005054597
0.5197254,-0.5069609,0.102046565349117,-0.0162052376174901
0.5193114,-0.5052134,0.1009890737504067,-0.0153373919552486
0.5184462,-0.50383556,0.1003694017130053,-0.0147992005184035
0.5186538,-0.5025027,0.1001349810100099,-0.0145512360434133
0.52099246,-0.5023839,0.1002169398670519,-0.0145408917862054
0.5231235,-0.50223917,0.1005411082525222,-0.0147124891297423
0.5242369,-0.5020947,0.101047425409514,-0.0150182511488367
0.5245663,-0.50197333,0.1016643570722566,-0.0154044626194718
0.52460843,-0.5018684,0.1023230314663812,-0.0158185167975749
0.52445674,-0.5017262,0.1007152563591828,-0.0148733672948718
0.52444446,-0.5013898,0.1021561925069666,-0.0151954613297149
0.5244954,-0.5009325,0.1020463896738403,-0.0135039599338963
0.5241324,-0.50070035,0.1011580073865228,-0.0143364817918231
0.52436805,-0.50047356,0.1013096917556693,-0.0149343887951201
0.52500147,-0.50042474,0.1018711814391032,-0.0149251303881174
0.52571976,-0.500334,0.1023226702281805,-0.0154806512711034
0.52669424,-0.500234,0.1017915516809232,-0.0155326808867746
0.52736497,-0.500171,0.1026118426715768,-0.015362850323604
0.52746326,-0.50025976,0.102207434561672,-0.0160182744317629
0.52757955,-0.50031453,0.102610382953096,-0.0152750717959335
0.5277416,-0.50020874,0.1021397177347464,-0.0150057195224644
0.5277766,-0.50019157,0.1012294142824168,-0.0153272066152397
0.5279834,-0.50014776,0.1035255631027183,-0.0166850836317821
0.5281038,-0.50028294,0.1031385372777227,-0.0165628324405989
0.5283119,-0.50041497,0.1057160236293954,-0.0174291124021108
0.52854335,-0.50034237,0.1035308331817808,-0.0180599493398213
0.52909935,-0.5000318,0.1026254463222808,-0.0175677430209559
0.52937186,-0.49997306,0.104993947354331,-0.0164183744696145
0.52955353,-0.49966577,0.1005825488393349,-0.0142379067081197
0.5296733,-0.4994846,0.100858443010577,-0.0135972460439726
0.5297202,-0.49942878,0.1004557928467481,-0.0134094235931541
0.5299665,-0.49924192,0.1013319360321333,-0.0141105536677579
0.5304452,-0.49931324,0.101304937781159,-0.0134485324383726
0.53056234,-0.499474,0.0991091419630195,-0.0114169021586343
0.5324599,-0.4994614,0.0992068115691348,-0.0121238488335933
0.534583,-0.49940357,0.0999035939834289,-0.0121656262891332
0.53543043,-0.4999569,0.0991439653873498,-0.0143989055245379
0.5356868,-0.5002877,0.1005328727672753,-0.0140939157045894
0.53575814,-0.5005477,0.1018116442978319,-0.013886283877481
0.5354918,-0.50073797,0.099211338860452,-0.0138795674940214
0.5354037,-0.50076425,0.0992446040728152,-0.0129908007789861
0.53558636,-0.5009139,0.1006341809916495,-0.0131527364203134
0.5355543,-0.50104713,0.1009018977354404,-0.0139532017487023
0.53542185,-0.5012267,0.0987095984409778,-0.0137090318798533
0.5355157,-0.5012258,0.1012700819276268,-0.0137536992112597
0.536241,-0.5012927,0.099417041836328,-0.0128617866928144
